,ID,Amount,Principal overdue,Interest overdue,Loan_type
74,93476,81349398,503,967,5
75,42420,89809178,967,188,1
76,88510,78792162,819,260,4
77,51488,43057015,664,633,5
78,14996,25523797,880,207,4
79,35762,91515844,177,637,6
80,25070,97663910,725,524,1
81,20825,2453837,575,791,5
82,81786,98235170,346,523,4
83,68198,72573918,767,357,1
84,71533,22974364,860,623,3
85,78586,75811129,11,219,1
86,32676,87237497,242,283,3
87,87426,54711308,768,248,6
88,19053,68662113,554,571,5
89,82814,56854868,862,854,1
90,93202,28203875,819,884,6
91,38941,54822630,356,897,6
92,97181,57624406,159,437,3
93,42448,4991864,610,826,2
94,69601,40322617,303,837,2
95,62986,96733044,125,303,1
96,17606,32612197,868,74,5
97,37967,6407689,996,598,6
98,35893,60222230,680,4,2
99,13214,83708816,661,656,1
100,20996,93929140,777,68,6
101,17191,32069572,182,760,3
102,69923,99220056,385,633,3
103,81558,54438159,931,654,3
104,30702,11912258,886,381,6
105,72470,68052727,937,162,5
106,69432,1043480,717,289,4
107,54091,9668289,797,607,1
108,61734,58811867,618,115,4
109,40974,48462645,565,461,4
110,22355,93569588,688,205,5
111,86152,94238937,76,748,4
112,46836,97454940,191,394,2
113,90159,40948818,894,639,4
114,62008,90822819,445,905,2
115,44661,7085492,177,874,1
116,54745,2362711,177,797,6
117,54785,81527635,100,561,4
118,27195,31869062,742,618,2
119,27479,32852144,619,432,3
120,26637,64526845,947,768,2
121,81930,88386432,476,870,5
122,52781,55309705,180,581,1
123,33767,60209820,412,24,2
124,14240,36488592,980,791,6
125,85306,28018885,474,140,3
126,72930,24220037,386,556,2
127,50357,72152248,775,494,3
128,57979,16318223,106,923,3
129,93592,62543803,931,553,5
130,71376,18309963,595,756,2
131,20868,77537091,127,86,3
132,39994,58442559,484,572,5
133,17017,60622885,806,884,2
134,94112,77310550,849,935,2
135,74538,59200790,0,0,3
136,38680,58212499,872,542,5
137,88936,63290277,49,68,5
138,99032,99803383,159,464,4
139,98941,83969723,440,433,6
140,80697,12224452,122,681,5
141,12134,15816909,499,463,4
142,95394,67028081,968,758,1
143,33859,45767363,603,365,2
144,45522,18937309,769,679,2
145,94343,47205297,178,383,4
146,27090,33358454,514,92,5
147,78799,61360544,396,984,6
148,58859,28738661,933,361,5
149,59137,63858592,251,338,2
150,98036,29854691,564,109,4
151,32358,71053889,150,821,2
152,80745,84540787,567,626,5
153,12353,3612988,218,175,4
154,59029,64029435,283,140,6
155,11834,74889410,110,674,1
156,37637,43471723,573,426,2
157,84674,50122551,105,765,6
158,78521,1663197,969,411,3
159,61124,55081304,114,675,1
160,52765,57983804,643,50,6
161,37570,12471383,977,151,5
162,78461,10461457,165,725,5
163,98175,24807558,573,442,3
164,30558,82992370,752,980,6
165,55946,78924557,619,182,4
166,54741,33150899,814,210,2
167,23586,48550735,392,845,6
168,75804,29497196,135,905,1
169,40776,60805495,44,479,3
170,65386,53588809,195,839,4
171,95635,96355793,432,392,4
172,66485,97146032,685,100,1
173,94941,94266670,397,635,6
174,30789,69122013,772,300,2
175,44102,5496329,718,449,1
176,72929,2985230,199,6,3
177,88475,56090360,348,546,1
178,21799,17600625,123,205,5
179,12809,77186271,386,507,3
180,43603,15243888,776,61,5
181,30833,5968958,755,848,1
182,35809,39099217,766,53,1
183,87836,62516243,868,504,6
184,29795,79974945,281,996,1
185,75542,79753578,459,717,6
186,73801,6816728,206,448,4
187,90891,56142685,794,783,4
188,26591,82018479,229,873,1
189,87092,95984533,173,848,4
190,89099,70870206,158,323,2
191,45805,82380011,60,610,4
192,85639,73995989,736,822,6
193,84609,63027471,325,113,6
194,26706,25504203,873,988,1
195,83622,44852895,147,41,3
196,47607,18606140,1000,18,5
197,15378,27422519,237,29,3
198,41815,72239278,492,412,3
199,53290,34259420,651,824,4
200,44372,49906622,747,358,4
201,93442,29003481,67,462,4
202,57370,52817261,283,65,4
203,70876,27230969,166,846,3
204,24085,7075976,826,357,3
205,89614,77378004,323,277,2
206,62818,74642146,833,614,1
207,49913,65185799,446,512,2
208,59374,30635414,272,939,5
209,82923,75427223,738,211,3
210,80613,15446926,980,83,5
211,19374,13192464,160,43,3
212,59730,17783649,932,184,3
213,20909,35473155,566,966,3
214,72042,35579553,771,156,2
215,93959,96456121,484,943,6
216,57588,22092884,9,202,2
217,99020,18072072,477,850,6
218,80895,85434625,989,111,2
219,53371,87846541,536,322,6
220,73187,34362679,432,115,4
221,50985,47465150,899,904,4
222,18952,93648947,198,29,3
223,86703,92564780,718,429,3
224,67044,13065260,829,198,2
225,29696,83584242,29,220,4
226,97001,90342455,578,559,4
227,26331,27965659,901,355,5
228,93222,57743320,766,297,2
229,36958,54758128,411,325,1
230,48831,18358055,859,237,5
231,49682,17076050,822,989,3
232,90151,70883760,275,189,2
233,10575,80478442,266,125,1
234,50611,43586795,679,763,2
235,47983,21262931,855,707,3
236,21861,52406927,109,720,1
237,24297,93579671,575,121,4
238,27791,70311966,627,775,6
239,51585,68295478,670,477,1
240,55958,84166286,125,938,5
241,50891,28702918,689,702,2
242,45497,24731889,589,477,1
243,97503,52475224,367,562,3
244,25621,35650786,436,382,5
245,95925,74019825,498,286,2
246,24332,65169592,403,290,4
247,59818,96748356,553,411,3
248,91105,23066822,449,405,3
249,59446,95743538,883,357,2
250,92525,83984150,276,658,2
251,84768,8829975,840,447,1
252,56395,54973842,307,875,6
253,86914,6141093,296,209,1
254,47614,53047794,971,657,1
255,35898,82519861,449,53,1
256,94700,54396223,612,467,4
257,84502,18796745,717,731,5
258,97673,9112632,596,683,2
259,28875,53614014,141,278,6
260,22678,15570374,573,324,5
261,31534,31418745,656,128,3
262,32622,24565550,380,530,1
263,62132,16631035,507,294,6
264,46439,58889723,861,259,4
265,59921,87102004,467,82,5
266,45932,7648858,942,767,3
267,50182,49783170,874,542,4
268,90210,86125148,775,66,5
269,15348,6130509,324,576,2
270,43501,40246246,112,584,4
271,27742,91333098,654,762,5
272,79680,98367723,156,116,4
273,41290,69818862,228,410,4
274,97543,42364546,267,231,4
275,43616,55802858,943,211,2
276,50731,54770086,151,186,5
277,91992,74604793,780,119,3
278,53413,95529629,816,37,4
279,72092,55746342,806,676,4
280,88187,32880133,86,192,2
281,83436,97164669,516,628,2
282,71863,26680705,673,540,2
283,53793,59358526,456,972,6
284,55221,41371273,136,167,2
285,11002,38025834,715,725,5
286,14714,14823881,321,843,5
287,95477,11723479,865,413,2
288,97512,79001460,637,446,4
289,86983,51734982,104,484,3
290,15049,97424208,37,218,4
291,69054,50865384,581,460,6
292,44282,27599907,599,818,6
293,38578,94136493,739,166,6
294,25312,13940845,22,727,4
295,57769,39304295,798,82,5
296,34236,81931196,786,377,3
297,75116,42963608,293,305,3
298,36679,18901975,771,828,3
299,54605,19005924,770,24,3
300,33538,17447481,339,265,3
301,83204,26378960,145,409,5
302,97156,80538033,43,1,2
303,58828,72489143,292,560,5
304,25726,96472667,755,913,6
305,70148,91873048,547,798,5
306,42896,16589601,401,939,2
307,39762,80032673,141,819,5
308,48532,1372280,408,246,6
309,83602,57496917,209,677,5
310,31528,20354209,521,642,3
311,33217,5269242,75,442,2
312,24949,26942064,2,875,5
313,34723,38415517,482,328,1
314,40093,84634659,127,784,1
315,59494,24397507,344,213,2
316,69837,72973781,955,501,4
317,34010,46423286,985,74,4
318,44305,33304722,982,279,6
319,43008,77523618,543,42,6
320,37225,94180768,813,70,3
321,11896,13467112,579,391,5
322,38887,48721836,609,913,3
323,92434,91056646,984,164,1
324,66366,98761355,550,146,3
325,18125,96775376,718,829,4
326,52488,67732761,954,600,3
327,36803,76744929,115,640,4
328,96560,82064637,549,588,5
329,76126,43432331,330,812,2
330,58189,52190422,445,148,3
331,22012,11310494,479,43,1
332,75804,57937796,292,190,6
333,87313,6823981,980,101,3
334,72796,59631805,57,489,2
335,91796,43038295,78,787,3
336,38382,2251040,586,789,3
337,49877,79979618,633,494,5
338,76306,21774170,444,353,3
339,56939,74556427,680,296,5
340,75852,30514636,614,496,1
341,87305,45779984,433,281,1
342,34054,28950839,88,764,2
343,64673,73646883,708,942,5
344,97624,17572193,128,593,4
345,41824,32481182,117,119,2
346,38945,63930324,700,834,6
347,53225,49192570,502,309,6
348,66961,68858533,171,677,4
349,76911,72983372,332,435,4
350,52934,22994039,792,224,4
351,27621,95189245,804,410,4
352,71525,22976924,41,743,6
353,68052,75887751,844,832,1
354,53080,53914049,389,406,4
355,32615,88122007,553,677,1
356,38552,29931377,172,739,1
357,91946,98260718,632,754,2
358,51161,10562957,783,766,6
359,75608,37247127,708,623,1
360,80973,20686148,419,84,2
361,37929,46321950,30,904,2
362,33212,81319434,695,749,6
363,98259,48954964,584,245,6
364,53738,71815962,601,977,5
365,52630,19518366,617,86,5
366,89141,99607209,504,5,5
367,24243,97633235,686,23,5
368,55075,65114835,324,29,4
369,93949,21148991,429,961,4
370,22646,74991702,630,111,5
371,15274,9397401,717,908,3
372,75326,95071030,84,984,2
373,18917,82776106,634,998,2
374,74717,85597635,83,955,5
375,25551,40453874,462,71,3
376,54967,69940679,694,31,2
377,57911,61572697,711,69,6
378,85500,72372396,255,793,6
379,99619,31407870,175,720,6
380,77243,83998748,790,765,4
381,70681,16086010,898,571,4
382,83439,27732092,776,753,1
383,45268,84294353,36,302,1
384,66871,15103294,688,254,5
385,32557,67971796,976,90,2
386,81527,33642426,929,743,3
387,12398,55300842,418,190,6
388,36721,53515682,784,986,6
389,27743,17601259,893,805,6
390,74543,89836951,456,47,3
391,53262,28799377,900,546,2
392,66936,31753289,792,806,5
393,98909,47584669,106,927,6
394,25026,36705847,88,129,3
395,41349,97675742,843,797,4
396,19823,16889450,213,297,6
397,28994,10606151,714,938,6
398,75895,57720253,158,255,1
399,92674,97638112,128,476,2
400,67042,63982006,178,448,5
401,68970,54554285,458,342,3
402,19259,31084439,610,29,3
403,48825,85621489,96,152,5
404,26818,21268153,299,293,6
405,82231,64482917,947,470,3
406,26091,76326649,132,98,6
407,71237,35734381,606,63,6
408,65926,41403069,525,357,4
409,75268,83934955,823,226,2
410,41888,11677347,232,567,6
411,10381,40375996,500,88,6
412,52559,43564018,213,687,4
413,43198,95842404,755,278,1
414,60149,71436187,583,910,1
415,27790,64213677,874,555,4
416,70444,6109526,274,769,5
417,42882,60579041,128,556,1
418,21047,98060650,809,278,2
419,12819,30194397,674,241,6
420,40021,30195555,448,775,1
421,68299,80101684,11,774,3
422,95384,93581483,435,948,3
423,60493,67525693,328,597,3
424,66350,58362722,32,145,3
425,83785,61329765,717,521,5
426,35979,78574953,591,287,4
427,94767,25840534,61,818,2
428,84398,39886316,235,682,6
429,86490,72397469,254,467,1
430,69951,13984901,344,424,2
431,39943,75611200,260,392,2
432,85472,5066192,418,607,1
433,88408,12071427,251,456,5
434,25455,8089386,261,642,3
435,34021,84240920,25,266,4
436,22523,18692743,453,775,2
437,83466,20640684,988,434,1
438,25686,46537781,416,670,5
439,37480,16089296,25,249,2
440,66805,93419138,514,274,4
441,95232,52155746,212,489,2
442,42112,77488498,769,842,6
443,75781,82323725,643,585,3
444,48339,29694475,477,606,1
445,64159,67326950,522,43,3
446,78400,63189987,195,676,6
447,97710,4739304,475,98,1
448,33225,72306003,805,865,2
449,11151,33429053,659,449,2
450,52124,58352189,675,259,1
451,45126,16495341,772,191,5
452,84996,89660061,205,808,3
453,32616,37422422,208,946,3
454,74877,82618498,732,629,2
455,50613,95124893,634,750,3
456,43482,2967966,913,21,5
457,51826,11964783,729,946,5
458,14913,99544079,50,283,4
459,55231,28159300,55,292,4
460,21330,7548367,613,111,3
461,95597,31047342,756,640,2
462,95535,50041094,432,669,1
463,86814,78441581,532,664,6
464,25283,84588538,485,608,5
465,64774,98993274,170,475,1
466,61134,79576444,819,274,4
467,20085,86383868,505,338,2
468,78655,77483094,668,919,4
469,20093,35441932,471,847,1
470,16322,60789409,268,941,5
471,73058,55447039,892,436,2
472,89977,55699932,348,490,6
473,67070,80793729,160,205,3
474,81096,67460251,745,89,1
475,56474,29857104,304,140,6
476,20169,3648831,584,316,6
477,45509,66243619,732,999,1
478,91713,73409154,812,176,4
479,53243,54219902,546,250,2
480,57598,64471703,183,343,2
481,11620,23699719,473,203,5
482,98037,28222272,505,925,2
483,88801,5354610,857,405,3
484,25876,89805749,196,292,4
485,32381,81210838,956,236,2
486,44933,47109097,832,720,5
487,80749,31953481,868,695,1
488,49033,31322824,497,119,1
489,25169,68521798,164,868,5
490,64770,42463285,339,214,6
491,33271,4728064,720,426,3
492,60487,80388068,802,134,3
493,46339,10316092,873,947,6
494,57546,35664569,600,737,6
495,26283,85534371,103,40,4
496,74153,98321421,708,947,6
497,90868,88021393,283,861,3
498,10791,48874293,319,544,3
499,53551,99645898,18,475,2
500,19069,57668308,532,175,5
501,30355,4095687,582,281,2
502,75260,95115189,569,909,5
503,12381,87904270,926,244,6
504,16145,12370281,7,458,1
505,84419,84215022,3,833,3
506,73516,46323114,984,724,6
507,23425,40985359,284,667,5
508,17771,49734717,250,31,6
509,27627,60788915,67,380,2
510,31975,25961288,763,700,1
511,29926,61132146,935,722,2
512,74527,36365630,150,221,3
513,73239,20152284,187,956,3
514,79784,20766974,621,66,6
515,64746,48815676,307,8,5
516,89401,39805809,563,724,2
517,85017,25124586,953,330,5
518,52208,35478970,183,789,6
519,70326,53221011,757,403,2
520,12561,68631863,556,796,5
521,83078,98514601,308,221,2
522,24774,42471437,311,932,1
523,48516,29969421,591,273,1
524,53033,32561759,259,156,3
525,86451,32500854,717,754,1
526,10557,22014769,177,518,2
527,50979,61978979,68,83,4
528,30918,7963069,209,536,1
529,10588,14661749,421,144,4
530,39666,20727883,508,316,3
531,84130,13435653,971,768,6
532,17618,64372354,963,980,1
533,41813,94157277,367,127,1
534,85731,71359849,831,288,4
535,33602,69687183,712,28,2
536,79132,24478348,584,484,2
537,27674,16652961,677,788,5
538,68070,85433544,671,243,2
539,21809,30048821,676,209,1
540,25111,42250573,725,473,6
541,79378,81130799,313,515,4
542,31853,2105466,862,632,3
543,21308,36560255,143,702,3
544,96475,14817855,385,878,6
545,16711,22317972,421,999,2
546,13930,98739689,124,668,5
547,87424,15846377,217,152,4
548,13236,18881420,698,895,6
549,12991,5477120,453,44,1
550,52478,23514456,154,718,2
551,87305,65664925,817,878,4
552,23568,1452888,230,284,6
553,44133,80111117,361,59,1
554,26236,90179926,755,764,4
555,59744,30725097,138,284,1
556,17508,12062255,423,115,4
557,34788,83052657,59,399,1
558,62098,85588924,720,63,5
559,32154,62317192,97,424,3
560,34994,49999672,916,65,1
561,53311,14460080,744,323,4
562,75651,37678510,757,38,3
563,55929,13136952,464,949,2
564,16834,46495933,171,114,6
565,50619,10038256,394,945,4
566,16917,33133537,112,32,6
567,80186,48506707,390,161,4
568,96600,46291191,625,181,3
569,60488,48844780,668,972,1
570,22632,36381550,27,55,2
571,85850,72035247,327,254,1
572,77563,98157262,844,714,6
573,61431,58067080,497,759,2
574,51420,24826784,86,627,6
575,73944,74027202,653,222,6
576,62613,87492273,277,629,4
577,56594,28576042,91,236,6
578,40341,98635331,543,946,3
579,91794,13846128,794,445,1
580,20904,56440726,506,606,3
581,16394,1606199,243,828,5
582,31798,47438634,797,554,3
583,68773,23353638,445,864,2
584,22466,27638115,392,416,1
585,16399,80279683,796,386,1
586,50788,9673769,59,369,1
587,87942,47444869,844,901,6
588,31030,94385824,498,496,4
589,57674,83670509,301,584,4
590,99706,37501417,187,636,1
591,65364,92840953,420,354,6
592,93496,87438526,293,17,6
593,55498,7739945,698,962,2
594,35184,3619557,393,789,1
595,33974,63324849,679,911,4
596,23557,66247997,391,726,3
597,21418,65462178,709,781,6
598,79061,89045974,608,483,4
599,93974,53511139,413,642,5
600,98940,1420423,348,604,1
601,25584,11055110,436,917,4
602,93825,24914914,973,522,2
603,64655,51646823,837,323,2
604,47546,16887458,617,388,4
605,63670,28630788,530,163,4
606,13122,8408819,271,968,4
607,59447,12647790,743,104,2
608,92580,73075108,488,825,5
609,55956,68371897,863,330,2
610,36195,26810603,42,228,1
611,91738,11874415,299,641,6
612,86399,56020017,124,866,3
613,40417,58724245,585,566,4
614,90651,71624375,219,128,4
615,99815,39862512,236,950,5
616,45164,72642961,670,557,3
617,96783,76226317,993,409,6
618,93859,3146837,960,986,4
619,48962,38694152,413,888,2
620,23065,52131643,121,424,6
621,74997,77818443,411,342,3
622,23655,22991494,615,16,5
623,35051,44531946,723,61,2
624,68148,59589145,736,132,1
625,75633,1002257,645,302,5
626,76712,21020049,857,61,2
627,90273,21812930,916,700,3
628,93765,22336490,510,456,1
629,81807,57658749,790,590,1
630,16259,49269364,934,842,1
631,47324,14923958,607,848,5
632,37627,92242284,153,647,4
633,68564,14811161,272,28,2
634,24204,52660572,119,180,2
635,32183,47870018,241,840,6
636,33380,42771394,238,867,6
637,17291,14706960,927,490,2
638,50867,18392456,108,110,6
639,81130,35102539,277,669,2
640,71962,61853376,582,502,2
641,44783,5682628,731,979,6
642,97143,94789243,893,817,4
643,72752,98590527,421,84,1
644,63420,30043472,428,721,4
645,59673,80909719,751,276,3
646,90742,31464960,367,295,5
647,29372,49720955,978,187,2
648,98841,63619020,305,745,2
649,62287,93118907,870,41,5
650,67075,75232383,43,856,6
651,69987,24945620,356,241,5
652,35732,56672285,649,233,2
653,12382,27216282,422,398,5
654,45315,17426985,422,374,5
655,77620,96459274,792,73,2
656,66880,87376575,938,535,6
657,25024,6026310,941,265,5
658,14437,38401163,227,766,3
659,69852,55756992,338,661,1
660,12438,88588650,12,656,2
661,93947,60252846,802,857,5
662,79832,90879473,351,1000,3
663,70669,92035427,806,397,4
664,63712,32545146,575,746,6
665,69371,14990268,402,488,3
666,10030,39525141,462,314,2
667,64728,51319313,113,724,6
668,75150,51097375,729,723,2
669,19571,62312272,330,353,2
670,83184,19324760,271,317,6
671,86117,25730416,412,916,6
672,51124,68907693,946,408,4
673,92939,93640589,147,244,4
674,62545,52644336,240,650,2
675,12227,91829025,163,171,3
676,17326,83112703,159,108,6
677,28778,2615975,738,132,3
678,60417,24679561,214,466,3
679,79860,73528188,796,419,4
680,31857,13937721,255,831,5
681,83838,38147823,114,453,5
682,66221,84028446,122,409,4
683,72135,72013274,358,539,5
684,43923,17269373,204,716,3
685,28483,89148981,442,826,3
686,75130,55784642,364,776,2
687,75077,1791703,939,650,4
688,61239,68539581,671,334,1
689,72746,52071687,979,221,2
690,37044,69491005,873,490,1
691,81092,18541781,365,189,3
692,13640,5632223,390,817,2
693,97296,75729657,248,835,3
694,98182,36257355,628,373,6
695,88066,47932804,605,654,2
696,22660,72057102,631,634,2
697,56828,41608251,307,384,2
698,33209,81229457,671,761,2
699,31375,3031567,686,757,4
700,46317,14371701,500,423,2
701,59652,69911910,9,147,5
702,81619,29542884,592,247,6
703,27403,34923099,15,156,3
704,87757,52314584,268,519,1
705,38408,12209537,318,306,2
706,97441,83015565,204,964,4
707,43395,49728103,385,220,4
708,84480,58955232,167,81,2
709,44440,87169435,533,630,3
710,19849,59492399,44,125,1
711,17197,58441473,486,925,6
712,96504,54058708,591,635,3
713,63215,97835902,751,560,1
714,93288,20246926,288,4,3
715,40805,32495990,734,764,5
716,51934,1363894,22,198,5
717,74751,39119348,530,659,2
718,64261,62305019,795,531,2
719,57778,30019920,890,825,5
720,22089,36423799,305,581,5
721,82498,47735135,630,598,6
722,71038,10334788,699,500,3
723,24714,1719715,112,462,2
724,56254,31109567,816,147,6
725,88307,41126597,392,41,6
726,85703,41684702,905,296,6
727,76554,46089381,297,62,2
728,75322,71153269,852,733,4
729,67972,80368401,397,313,6
730,12458,25180020,554,258,1
731,27538,95945377,479,769,4
732,99025,21598735,667,246,3
733,67688,86909024,860,472,2
734,58162,21313475,917,682,4
735,70802,83624015,474,904,1
736,38588,70261652,449,268,3
737,59435,99053199,675,252,6
738,54513,14230490,843,92,6
739,91339,63308498,814,134,3
740,66165,82377798,484,128,5
741,84398,2341824,749,48,2
742,59070,97065585,19,458,2
743,67006,86250147,257,842,4
744,11807,3584229,801,995,6
745,42881,69159927,830,725,3
746,59330,57465463,628,796,1
747,57686,81316463,257,214,4
748,27794,78857599,710,151,1
749,63291,79323904,612,420,6
750,41006,89572293,253,47,6
751,24604,67703121,281,254,2
752,35447,69489387,748,334,6
753,42549,3410283,768,366,2
754,69669,98115646,209,27,1
755,44458,80928568,987,30,4
756,58492,32324964,81,965,1
757,62874,21839689,437,294,2
758,38576,78443198,240,143,2
759,15807,78259832,456,909,5
760,97683,77912794,591,912,5
761,49265,59689644,352,627,1
762,40494,28566127,970,338,2
763,25152,82266571,881,128,5
764,84729,32327775,738,340,6
765,90044,90700596,994,312,6
766,29003,21629735,497,623,4
767,69439,61417138,130,798,2
768,88745,16516649,607,978,3
769,52918,99122536,584,937,1
770,54280,66626073,733,109,2
771,38719,56082595,164,525,3
772,35462,43602626,373,739,3
773,12691,13598558,311,345,3
774,69655,47679594,223,210,6
775,55886,14811954,156,714,6
776,32068,95919639,234,245,5
777,56434,56393248,343,558,5
778,22853,10686466,145,480,1
779,44246,52010036,864,213,4
780,89551,14429963,517,389,6
781,40773,22223011,712,646,5
782,39263,38601945,821,190,2
783,49530,32117098,276,125,5
784,31055,94556155,986,948,6
785,16598,88499634,95,641,1
786,87757,94205031,472,738,1
787,74836,65473977,855,567,6
788,45771,5393995,810,30,6
789,57066,22236277,443,784,6
790,92712,25923375,27,915,6
791,28446,7309705,333,143,1
792,39494,32199571,177,388,3
793,19755,22776566,377,614,3
794,26235,87164901,873,403,2
795,32394,9612012,274,120,2
796,21837,91108459,324,211,2
797,60279,62658204,438,697,5
798,16684,46101072,120,603,3
799,22367,68958065,332,685,6
800,74545,46575197,276,513,4
801,47931,97021377,954,506,5
802,91689,32804031,711,856,2
803,31202,50403118,652,137,5
804,79233,64149115,818,396,3
805,32032,72808829,167,902,3
806,29857,75795751,423,655,2
807,63349,94908814,252,929,6
808,82541,1379214,262,144,6
809,68834,83001596,336,592,2
810,46875,13255282,406,54,6
811,34827,12151550,701,367,2
812,18263,33864253,427,425,5
813,20506,86452278,666,498,1
814,31068,24290752,449,380,6
815,96004,47615360,121,397,2
816,73361,40796557,315,838,5
817,67285,66397442,275,354,6
818,79089,7040818,236,245,3
819,14007,96499533,382,820,2
820,68974,43512223,801,990,5
821,52092,6217726,840,644,4
822,99510,59464545,167,49,3
823,69494,20824336,753,210,1
824,44479,38280190,234,40,4
825,78875,74302569,305,689,2
826,65341,24732508,376,79,5
827,63946,99995571,528,736,4
828,96178,17867421,818,622,6
829,81365,22227887,630,601,4
830,61820,31232860,987,565,6
831,78568,82783144,616,4,4
832,41440,57509880,54,731,5
833,19095,47493122,569,594,5
834,18055,48225977,306,389,1
835,32039,79039707,422,861,2
836,18828,40465101,115,880,2
837,46352,34488832,734,161,4
838,32989,97192518,856,70,1
839,95314,29794624,918,256,1
840,32979,49945602,92,656,6
841,66567,68190998,763,649,3
842,42895,73893141,891,136,1
843,65364,12351782,69,174,2
844,45578,98507588,230,224,4
845,10481,92298551,833,154,4
846,43103,28357852,741,453,4
847,62224,19105593,692,559,3
848,76342,74041716,997,240,4
849,14354,89565462,826,856,1
850,67997,86024878,321,985,4
851,93877,42865553,186,96,5
852,66298,24798082,556,873,3
853,38945,68907625,815,464,6
854,22577,95169124,30,314,1
855,94097,89565127,980,685,5
856,62856,49739887,71,360,3
857,47097,28490897,621,15,2
858,74415,68876109,951,110,1
859,13900,6526373,613,678,1
860,52155,64646772,679,592,4
861,50608,23380366,931,22,1
862,60906,15037638,1000,834,2
863,14567,65473058,344,963,4
864,75218,17037833,595,569,4
865,55850,14520052,332,616,4
866,25761,30535781,92,196,5
867,12058,95454165,209,706,3
868,68396,57325435,867,70,6
869,83485,64954202,889,592,4
870,30099,93316663,487,226,2
871,58751,43478416,129,557,5
872,91395,87548646,682,694,3
873,14456,28381231,567,842,2
874,87454,44803746,184,835,1
875,64215,94261315,851,416,5
876,42388,15237208,847,346,4
877,69580,36628203,466,76,5
878,66084,94432556,7,745,6
879,75472,2814599,968,219,6
880,90113,69814752,71,79,1
881,45812,56182536,771,443,1
882,82876,57972876,202,799,5
883,68962,6733309,532,656,1
884,89899,84199152,203,625,2
885,22552,24235797,545,294,1
886,81599,74060316,794,313,4
887,70297,67444147,10,418,5
888,83300,11943191,93,15,4
889,16479,9399771,238,600,4
890,92573,86796440,399,230,6
891,33495,90842041,367,817,3
892,65093,26811521,863,699,3
893,38790,20649527,223,41,4
894,94805,28462555,0,0,1
895,36936,38699205,985,322,6
896,39339,33099548,841,279,2
897,53193,94603957,750,396,2
898,18919,22734743,22,138,5
899,47712,66628043,669,200,4
900,96850,45175969,209,262,2
901,28218,50146002,304,739,4
902,46652,14132073,449,826,2
903,72890,55874465,336,789,1
904,66301,78938463,251,724,3
905,58301,8194477,642,362,4
906,70342,70713560,81,650,1
907,56735,13856812,926,476,2
908,41731,90859086,924,248,1
909,37177,6023401,422,949,5
910,82899,21360873,539,395,1
911,19752,97136832,256,771,5
912,37818,49267098,391,532,6
913,10714,88134891,0,0,5
914,47037,9093978,646,345,1
915,65146,1411786,139,885,4
916,62750,91915169,575,146,3
917,44434,75379085,593,256,6
918,87313,59327053,764,162,6
919,74891,87943548,184,44,6
920,65889,11520329,667,829,5
921,93945,41417882,933,31,5
922,56270,70656045,498,865,5
923,47630,31529560,614,106,5
924,83504,99625204,180,534,4
925,86770,83321197,130,138,2
926,65692,30817987,630,725,5
927,36524,94436668,170,41,2
928,13681,47064381,30,63,6
