,ID,Amount,Principal overdue,Interest overdue,Loan_type
78,94255,70375542,581,231,5
79,86894,51848746,195,772,5
80,72608,26416945,981,133,4
81,50679,49353965,172,581,4
82,34470,49663308,921,17,6
83,14185,44648778,881,393,4
84,53781,8677325,522,191,1
85,27361,33842959,804,538,2
86,89677,33945684,589,840,3
87,22041,25571178,49,184,5
88,56686,46620231,964,60,1
89,92629,1952825,53,396,1
90,27184,43322265,478,491,2
91,87090,50319313,881,396,2
92,56594,10059123,884,942,5
93,98657,32946961,252,164,1
94,63868,38672115,53,43,1
95,36523,28941120,927,617,5
96,83057,5287112,431,25,1
97,92805,18831557,324,702,1
98,50323,17727549,273,749,1
99,10498,89833142,458,623,2
100,22115,8292486,561,161,3
101,34785,69352261,980,217,6
102,87639,45756872,749,34,4
103,61862,15631600,606,248,1
104,28856,67711060,678,837,5
105,25829,85906524,312,224,5
106,58759,1210401,705,297,2
107,92809,38129770,505,342,6
108,19105,37007927,3,341,6
109,14246,7111633,891,339,4
110,39513,8319517,822,152,4
111,91767,75779392,807,272,3
112,90769,54410573,113,515,2
113,37435,69653566,993,42,1
114,12399,26785977,231,654,1
115,46547,79633784,183,734,2
116,84271,50389565,885,344,1
117,65054,80569541,701,515,3
118,83826,11609935,758,408,5
119,58823,1778664,391,952,1
120,42497,80097044,179,440,6
121,78282,87989656,286,61,2
122,68343,36258200,421,970,6
123,61543,79259114,574,598,4
124,78053,14210850,842,542,5
125,77737,66106641,266,80,4
126,33229,7501978,906,546,4
127,31506,53121645,42,560,1
128,25001,43835250,460,282,3
129,53276,34550368,805,906,5
130,22144,40902133,936,74,1
131,24056,14440131,446,15,1
132,85318,6519324,46,265,2
133,22615,26742555,664,945,3
134,83824,92615502,255,866,4
135,76484,76720069,495,80,6
136,75983,34344844,884,17,4
137,44827,53321558,957,22,6
138,56891,97897758,590,912,1
139,72375,59564732,54,400,1
140,31670,91662667,61,750,1
141,20187,22876077,898,559,6
142,87752,74774141,19,72,6
143,85912,41060536,67,382,1
144,71160,4907967,91,294,5
145,29764,25119294,391,11,2
146,91470,4042580,359,686,5
147,80436,66314773,625,84,5
148,47091,92295808,944,863,1
149,40493,30327156,205,679,2
150,38142,62104436,178,316,4
151,92922,57371279,925,425,5
152,19573,65988729,896,782,6
153,92148,76726621,800,808,5
154,34082,56835066,690,526,6
155,80455,91663419,294,479,5
156,39753,89201350,695,742,6
157,92692,10359801,170,661,2
158,38964,81436243,67,484,5
159,76069,60526115,488,969,3
160,25686,59731960,771,980,2
161,92284,40329328,706,827,6
162,54737,12733456,60,324,1
163,96008,27551595,465,115,1
164,66071,68522224,75,115,6
165,83059,72116682,524,451,2
166,81936,22353375,226,738,3
167,50230,36186604,264,711,6
168,88312,6120040,409,273,4
169,27356,57182459,834,480,6
170,40949,64656343,492,384,6
171,20593,50397051,542,902,4
172,67705,87377759,302,501,2
173,65920,17173787,195,982,2
174,85669,81882600,327,277,3
175,88426,67648120,35,199,5
176,67421,91930304,923,839,4
177,23764,24439346,804,919,5
178,65520,65444057,204,735,3
179,77067,92286030,176,543,2
180,14776,94417405,658,119,2
181,16204,21314376,226,666,4
182,96100,58701061,562,915,2
183,19501,12253698,760,535,2
184,77981,5512137,840,466,1
185,10145,95619241,206,66,1
186,85955,24148233,505,117,4
187,89443,76122385,148,57,4
188,92628,18172308,878,485,1
189,27530,38192411,109,925,2
190,36969,15074570,549,313,6
191,10114,61118125,326,300,5
192,59365,26277471,261,522,1
193,95292,71377973,973,276,5
194,12245,29700242,897,606,6
195,63353,57846349,335,575,6
196,50309,8122573,207,998,4
197,10500,77564127,688,512,2
198,44251,64508410,723,512,2
199,21473,50747351,418,587,3
200,38900,82687074,49,236,3
201,84961,34031202,680,988,2
202,23001,29377247,737,496,1
203,52989,98916057,605,723,3
204,60361,35459081,905,235,2
205,40994,78767978,471,415,6
206,77584,97971266,507,675,5
207,35811,56346845,93,978,6
208,99394,11752884,972,4,3
209,24037,84356622,240,411,4
210,25977,26194269,375,520,5
211,98600,9342249,955,638,3
212,69989,80346901,333,190,2
213,13502,38080281,69,262,4
214,96788,80405768,514,736,6
215,43103,14404500,355,2,3
216,44195,69740705,482,791,4
217,88040,14184377,850,746,1
218,52493,17712645,371,991,2
219,82718,9720162,977,416,6
220,97059,66340889,296,277,2
221,91430,4142427,639,488,4
222,64558,17293618,720,167,4
223,32439,32472874,971,824,3
224,49404,84730259,581,511,2
225,99152,12722210,968,273,3
226,79715,27233425,227,39,3
227,30156,17777201,285,922,6
228,74012,70526595,964,471,2
229,96127,84695796,731,600,6
230,33902,29723494,597,755,3
231,35099,76533007,740,163,1
232,79160,38612875,590,313,1
233,56631,15570663,746,759,6
234,25422,5133572,987,538,5
235,95499,83224926,615,693,5
236,67277,31767293,30,825,5
237,93024,84134510,819,178,2
238,96579,26082082,311,506,1
239,11588,16381827,782,236,4
240,85301,12101807,355,150,3
241,80533,10973267,211,242,1
242,76547,92755484,776,794,4
243,15341,38469852,918,109,1
244,35353,25490769,569,3,4
245,40835,95531619,298,675,3
246,78628,38800938,300,179,2
247,17684,31647696,508,924,6
248,68050,20195675,650,521,3
249,39011,61752317,236,693,3
250,55177,79109675,451,688,3
251,61083,8840081,269,447,5
252,32172,3715377,147,807,5
253,70936,62287098,972,393,6
254,96625,51757723,900,647,5
255,72453,64900992,20,795,5
256,87923,81571035,949,267,4
257,15721,95356355,712,354,4
258,12328,33810648,859,921,2
259,52816,31024256,67,461,1
260,96080,23906230,914,549,6
261,20645,12099064,343,57,6
262,76539,31823727,290,466,3
263,66916,10155558,906,657,1
264,63396,76049255,943,281,3
265,22971,1420978,686,831,1
266,61732,34346064,771,540,2
267,42896,80376058,283,47,6
268,20355,34071020,775,115,2
269,34954,31267015,79,214,3
270,21012,39317944,685,265,4
271,20925,52003579,481,523,2
272,69778,78031856,566,224,6
273,89093,90721541,489,675,4
274,27498,24332245,472,164,4
275,80538,41011599,848,848,5
276,29420,38973166,679,594,4
277,46276,28635083,643,56,3
278,37036,43771113,137,338,3
279,68770,58979168,685,989,1
280,49327,17975038,213,123,4
281,71482,11092539,532,873,6
282,91848,89849818,38,631,5
283,50089,54363050,741,774,2
284,10356,87646172,243,678,4
285,35088,26031668,786,911,4
286,25493,30599297,962,900,6
287,77385,59716541,846,275,6
288,17302,44037848,469,572,3
289,70260,34558362,894,468,2
290,13596,51035245,546,194,3
291,63361,2742524,405,38,1
292,24947,39941441,290,977,6
293,89758,29206469,379,545,6
294,13886,9171909,858,280,5
295,95686,7721926,922,127,1
296,84264,47309398,871,921,2
297,61462,88136012,897,449,6
298,93387,64408782,331,133,2
299,86591,61930797,225,237,4
300,30404,45118475,408,727,5
301,71100,13097640,750,673,6
302,97856,5290174,792,754,2
303,33423,73359830,847,991,4
304,98583,77315895,66,492,5
305,93711,50152369,934,180,1
306,66433,98189768,933,358,6
307,18691,24451712,167,647,3
308,99354,90313873,846,1000,6
309,36603,51197647,694,127,3
310,16266,63264273,439,47,3
311,52527,52877729,742,245,2
312,84211,12903320,894,220,2
313,19335,31957519,315,96,4
314,60922,64330933,183,754,4
315,99997,54529430,176,972,3
316,15432,1575618,432,467,4
317,45873,86461477,589,647,2
318,24850,34912755,970,829,4
319,24191,94492574,579,875,2
320,64238,37850653,337,97,2
321,23862,61914225,14,513,1
322,61844,82655705,177,375,6
323,69139,74776174,546,895,3
324,85217,82502356,684,445,2
325,99656,89808779,226,469,6
326,49777,91607191,802,393,4
327,62302,76610190,958,297,1
328,62995,5519889,306,190,2
329,20018,56189141,590,816,1
330,69939,47843540,696,484,2
331,29138,48689673,202,110,2
332,17911,14487633,190,249,4
333,67300,82436580,601,129,1
334,51127,52212590,423,547,6
335,20974,31847853,182,80,6
336,59668,93203194,875,937,6
337,44933,65322127,998,108,4
338,17389,94155715,199,546,1
339,67119,50435143,871,779,4
340,72032,68580415,516,819,5
341,66769,49719733,131,284,4
342,32522,22610088,24,272,5
343,95927,40979632,278,982,3
344,53774,65705770,533,631,3
345,45409,16122242,843,290,1
346,47760,67614279,78,671,2
347,15720,19600091,582,715,5
348,19920,84541928,252,180,2
349,32148,4005676,550,687,3
350,99966,99664274,685,234,5
351,80462,3108455,622,944,5
352,50157,46535214,729,420,2
353,16554,61253432,203,404,3
354,81119,81441651,133,600,4
355,63178,70857682,705,806,4
356,84732,81576592,693,242,3
357,86981,59144633,349,937,1
358,81157,29823586,637,774,3
359,63560,46291037,64,213,6
360,13229,29033999,839,135,4
361,47902,67738681,603,946,2
362,44417,5909277,414,121,1
363,76009,37659980,511,810,5
364,43328,32888922,366,371,2
365,90099,93083471,827,755,5
366,88516,75966052,495,528,6
367,31111,50028174,193,719,5
368,76533,21533738,171,64,4
369,14203,89089255,988,672,3
370,64358,63763473,690,653,3
371,53682,15364407,892,84,5
372,26382,60867050,534,969,6
373,31861,92842752,470,56,2
374,91681,82887135,186,248,5
375,36504,12168491,759,335,6
376,73599,1285896,985,247,4
377,58150,74318709,925,763,5
378,37542,14060125,591,390,2
379,42607,30352151,90,811,5
380,98182,15090810,897,394,1
381,52871,12111850,303,118,5
382,69203,46418067,71,817,3
383,95874,46688536,892,676,4
384,84331,3715853,459,488,6
385,51328,44133851,392,263,5
386,24888,36970465,558,775,4
387,83518,75917120,310,715,2
388,14605,49568025,670,498,3
389,96823,75643333,71,227,3
390,87904,92310800,63,175,6
391,69676,67379504,653,328,2
392,24440,4512130,371,527,1
393,12757,56145191,700,196,2
394,59099,61901573,454,172,1
395,39130,39989166,150,89,6
396,92199,19581330,646,316,6
397,38531,10230452,73,866,6
398,61841,1067607,649,151,1
399,22064,95599542,872,665,3
400,54036,26108331,544,772,5
401,85674,8681121,383,565,1
402,31173,80581150,814,39,4
403,15764,44941269,624,446,5
404,12740,45799571,734,552,6
405,38260,38508728,82,546,5
406,36128,13202299,691,310,2
407,40242,21843899,278,118,4
408,20703,73665052,297,942,4
409,48615,25440246,700,85,3
410,22843,52303231,851,577,2
411,94851,71244959,52,452,4
412,94861,32786798,994,771,4
413,22305,82094742,452,328,4
414,30494,35851612,590,810,4
415,34835,56684408,931,385,3
416,68518,83704411,563,384,5
417,94324,98588514,461,22,3
418,58753,57888200,505,697,6
419,92518,31064575,844,715,3
420,34555,74062160,71,962,6
421,91362,31360590,712,487,4
422,60427,33418235,342,247,5
423,55006,24758471,324,519,5
424,79619,91139840,359,994,3
425,54797,64379246,173,958,1
426,78229,52709185,327,197,2
427,16818,34320109,138,473,4
428,73029,3261135,534,983,2
429,93711,37639622,129,705,6
430,50567,83071152,517,105,1
431,80081,7722379,649,833,4
432,64173,26039751,911,966,2
433,51442,92498020,196,812,6
434,39583,42986195,649,589,3
435,40550,92778590,389,977,1
436,17626,64467111,175,369,1
437,86617,87355197,666,911,5
438,96717,99161069,607,976,5
439,81797,95877232,569,805,3
440,86194,24766735,577,932,6
441,65975,79114946,58,328,1
442,27404,29473491,364,389,5
443,72838,67611384,682,361,3
444,58314,82913554,419,424,4
445,99820,29138446,757,634,2
446,14683,14433494,973,83,1
447,73426,52086702,561,864,2
448,92914,62810960,652,873,4
449,42056,21595601,20,67,2
450,67178,27749447,17,757,2
451,30989,96495737,709,814,2
452,86526,40037185,833,167,2
453,57236,5900487,956,643,4
454,63921,81601967,521,260,4
455,55678,77764178,776,277,4
456,96461,93863022,897,15,4
457,37617,37953361,14,806,5
458,97939,73526526,329,617,4
459,58495,41676926,319,31,1
460,57347,93657639,211,55,4
461,85367,99342625,257,571,3
462,92241,81230073,799,195,5
463,51649,80186789,623,152,4
464,84342,64307776,324,188,2
465,18499,71364760,16,99,3
466,51474,5275902,266,712,3
467,26433,25551941,122,900,5
468,62463,31479045,869,944,4
469,82312,43618741,177,615,2
470,66418,87847606,184,116,1
471,56373,69500169,869,142,3
472,50726,47083227,336,105,2
473,11447,61260809,429,165,5
474,46781,1703533,531,954,1
475,42650,17318319,15,328,3
476,51908,17401277,269,16,4
477,39325,31346781,652,64,1
478,53926,51009684,445,129,5
479,33169,51120331,934,868,4
480,10904,97543837,391,712,4
481,23945,27733317,523,605,5
482,91155,19971919,132,769,3
483,41292,78844162,406,24,2
484,57022,39701334,365,335,1
485,42129,79985836,664,780,3
486,64327,62933736,473,669,5
487,86123,41958322,939,747,2
488,20414,19656060,981,976,6
489,16241,17999906,913,365,1
490,18252,9062230,976,769,2
491,74746,11485246,113,247,5
492,95614,51011200,516,637,6
493,39704,74815617,402,224,1
494,24911,51541859,512,623,2
495,91399,28553150,428,183,6
496,91300,15125616,612,50,3
497,81537,66557509,387,8,2
498,61077,95032515,455,522,4
499,49530,43046949,780,649,2
500,42351,17378036,397,369,5
501,98400,63670599,764,934,4
502,96224,85561000,656,463,3
503,39798,9546217,456,365,4
504,95148,31485923,277,687,6
505,57033,57897937,439,502,2
506,95715,20187227,8,982,5
507,50738,16488835,315,120,3
508,92438,13556035,569,236,5
509,90465,27853831,552,37,6
510,60793,3461785,457,899,4
511,48304,90888417,870,789,2
512,32801,9193588,743,471,2
513,54075,34441538,665,66,3
514,79854,63772884,403,976,1
515,24863,97216959,285,564,2
516,44918,35880155,94,879,5
517,64885,8237873,892,77,1
518,28120,47322040,249,813,1
519,74523,64479077,748,988,3
520,97822,53163195,413,886,6
521,49085,96102207,787,410,2
522,53759,70867403,587,624,5
523,98112,90713595,694,923,6
524,26023,42477170,445,851,6
525,58860,91825803,489,315,2
526,67387,78954524,69,418,6
527,27754,98841540,864,203,3
528,88959,1682501,1000,761,2
529,96017,33762155,553,655,3
530,38889,53628941,612,125,1
531,41149,12947631,864,445,1
532,92754,13125824,656,353,4
533,56037,35343435,172,982,5
534,81443,29014178,830,336,5
535,12545,37260685,560,734,6
536,21775,3583611,549,719,6
537,42218,53808689,586,608,3
538,57960,31350854,700,566,6
539,60100,38472601,664,173,1
540,95974,88170679,659,771,3
541,13657,14269038,433,145,1
542,86494,25614485,82,75,6
543,28723,54374484,464,498,4
544,42416,13301002,883,102,3
545,52408,43481172,746,135,6
546,49531,85575454,793,820,2
547,23309,99640564,120,598,4
548,44005,48491852,53,590,5
549,26498,59224065,448,568,1
550,19392,48120917,81,538,5
551,97810,12726698,283,87,2
552,31459,1320991,912,11,1
553,24482,86379212,852,747,1
554,63399,75104409,141,271,1
555,90608,72169877,525,936,6
556,40074,50553582,822,3,3
557,70945,71936825,755,899,2
558,73257,55242896,606,18,3
559,57057,26381405,836,271,2
560,52878,84489920,112,512,6
561,92459,7647807,553,485,6
562,56531,41145480,129,1000,3
563,20727,6016965,698,497,3
564,11055,71897258,480,587,2
565,62732,2362953,40,581,6
566,82415,1723481,728,490,3
567,49278,90110107,96,392,5
568,13569,60714458,800,258,3
569,64011,62130268,297,420,2
570,68479,21926451,203,11,4
571,16543,42106161,909,894,6
572,35934,65236720,683,74,2
573,60938,39346740,257,604,2
574,54746,26867670,612,386,3
575,34167,19394328,581,541,6
576,51849,36484439,297,475,6
577,21790,71127266,439,705,5
578,58236,81146498,847,441,1
579,83384,39942094,400,768,5
580,58540,80076778,116,5,2
581,42153,18158656,536,331,6
582,84267,18054525,128,568,2
583,26977,88960995,679,253,4
584,15001,95126166,935,477,1
585,73382,63106291,764,632,2
586,71750,29282259,505,591,4
587,82317,22412364,203,454,3
588,48504,67659776,913,341,2
589,84747,95751615,385,854,2
590,67733,10537692,627,564,6
591,74732,19850652,935,265,2
592,72483,10358747,121,825,6
593,97102,6338777,894,469,3
594,25303,69654799,536,150,6
595,93116,61653478,50,89,5
596,45861,10917519,971,895,4
597,77383,16032292,697,577,5
598,73968,98026091,415,405,2
599,79855,38353399,405,103,2
600,30761,73970765,550,243,2
601,98129,22329834,457,378,4
602,81429,1232047,346,539,4
603,86187,30734464,144,482,4
604,23617,13922108,311,554,2
605,11575,9968591,107,383,6
606,31242,97323503,915,664,1
607,83868,16633842,832,987,6
608,73441,1612176,213,292,1
609,11873,98288828,493,997,5
610,46530,19939664,459,772,2
611,97523,6766078,238,624,6
612,89517,80036248,339,897,1
613,51760,42001888,125,270,2
614,45000,71806436,458,702,4
615,24467,59227864,310,880,2
616,42727,20626104,521,817,2
617,20727,67445361,182,308,3
618,84781,60728392,305,400,4
619,16355,23412204,951,749,5
620,55814,89926795,212,833,4
621,27429,74374654,149,526,2
622,20536,59267682,526,87,5
623,37392,16130689,797,656,6
624,39655,51663538,560,841,4
625,39164,73400322,388,953,5
626,27330,29764047,996,686,1
627,41553,79251502,334,120,4
628,95666,85945485,617,942,5
629,47466,77778617,646,225,6
630,27945,53939001,313,47,2
631,41910,27957127,141,361,3
632,23404,5141199,970,874,6
633,31479,33528602,748,720,4
634,37366,28130440,826,992,1
635,13142,41203802,251,163,6
636,38565,56433551,255,750,6
637,92758,17660361,884,348,5
638,77502,20228800,667,423,1
639,70438,65604547,729,328,2
640,49452,61827438,66,458,5
641,69673,80721149,389,329,1
642,39748,75101843,890,325,5
643,42163,89209502,853,305,6
644,38580,30628632,101,118,6
645,23860,20214739,865,771,1
646,42119,59661322,76,373,2
647,56186,56978635,743,560,4
648,83249,52342302,192,285,4
649,28739,5387084,829,712,6
650,68129,4531187,318,888,3
651,26416,92921171,677,953,1
652,26715,54889264,450,621,3
653,23946,72717315,140,643,2
654,68715,14290059,346,557,5
655,75765,55071645,751,499,6
656,39511,60747920,232,820,2
657,52035,82567804,208,645,5
658,51435,89621581,949,934,5
659,24106,51273179,226,495,6
660,35222,82189370,296,610,1
661,15124,28911803,136,977,3
662,56636,1269704,308,91,6
663,94705,15398360,836,749,2
664,74035,35723321,707,622,5
665,55616,24659157,960,358,1
666,77457,25617111,327,543,3
667,86709,92783451,507,443,3
668,84729,69509021,946,153,1
669,10985,37658899,155,717,5
670,37518,66241251,691,836,3
671,76996,64929646,74,553,4
672,22520,62815217,564,749,3
673,19948,39871689,198,301,4
674,65248,95500572,51,646,5
675,83086,85364534,598,334,1
676,92357,78890961,308,621,2
677,24694,59364632,975,836,4
678,22893,46822790,422,92,6
679,20578,41030896,622,190,2
680,59436,96739919,222,136,5
681,81826,24066634,661,612,1
682,64505,12866176,573,913,2
683,80522,26256959,356,817,1
684,72169,73490712,399,678,5
685,43928,1786972,65,81,2
686,10917,45427004,729,438,1
687,88585,9471315,91,982,2
688,26414,75300580,0,0,5
689,85045,8496748,841,193,2
690,24835,24964720,84,454,2
691,98800,43391748,731,218,1
692,85300,95468107,849,323,6
693,56959,45301232,119,211,4
694,46611,12895109,626,986,6
695,77158,37102852,422,50,2
696,94107,81469411,923,4,4
697,26769,54495171,196,866,1
698,86841,61777157,577,706,4
699,50310,61560968,862,77,2
700,29553,59585139,351,947,5
701,69331,20769195,611,663,1
702,63557,11320829,964,60,6
703,14808,22024733,928,63,3
704,55603,60097758,114,973,4
705,48429,97974580,836,896,6
706,80672,3861285,173,625,6
707,18191,92157387,308,667,2
708,45688,41584146,312,293,6
709,72703,10664075,99,794,2
710,44423,23407905,588,734,6
711,73049,62489549,725,709,3
712,65352,35869759,201,348,4
713,34833,77381038,330,128,3
714,99377,10834935,5,591,5
715,96956,65383677,961,174,5
716,14905,2381520,646,485,2
717,39875,58927032,322,807,4
718,43303,71217805,90,234,5
719,67816,16908765,430,378,3
720,24907,74335289,182,140,2
721,59095,30442981,45,280,4
722,45810,53005255,358,50,5
723,18818,95473001,948,166,2
724,41519,61523743,358,703,2
725,45747,55657023,435,344,2
726,85134,92410108,492,719,6
727,37620,62187757,755,957,6
728,50633,59023977,650,168,6
729,76073,60784208,616,887,6
730,23840,79194345,422,291,2
731,86523,71588911,207,892,4
732,22802,39013577,585,183,1
733,86976,85129894,789,222,5
734,94378,40922026,493,622,3
735,89234,58546254,621,490,2
736,48403,50615944,928,857,1
737,91928,62113929,40,447,6
738,61665,47192647,645,796,6
739,67252,17733796,855,834,3
740,14800,42480683,915,451,4
741,35831,72508659,362,689,1
742,96342,12191748,641,449,1
743,91678,16270349,7,159,5
744,27755,33641164,989,669,3
745,55599,92472510,92,364,2
746,48158,44643343,681,924,1
747,23713,79686506,95,989,4
748,20878,70563986,77,522,6
749,69385,26842138,112,933,6
750,22279,3502006,302,208,1
751,15685,53729168,988,681,5
752,31577,17231216,206,656,4
753,26218,12541567,816,87,1
754,19706,79396744,732,484,6
755,21703,98132816,232,751,5
756,33145,82323886,67,461,3
757,70205,37634928,598,86,1
758,68471,76371225,79,300,2
759,51813,86498927,55,920,2
760,31426,34100160,997,710,4
761,77924,55715413,10,844,2
762,49073,91519785,513,153,6
763,71717,67297490,307,480,6
764,43995,42144960,788,942,6
765,90766,10104975,331,400,6
766,72631,88492086,798,238,6
767,77526,14438318,46,754,1
768,16914,70194459,410,293,1
769,88679,66235379,694,769,4
770,39616,14336940,525,716,5
771,51210,76304237,9,937,6
772,45350,71444256,472,638,6
773,89952,15509665,579,377,1
774,47544,95097100,342,198,5
775,14812,69940518,679,261,1
776,85969,76840171,982,599,2
777,78422,50528150,781,502,1
778,88160,87592550,932,189,1
779,94792,35485900,360,77,1
780,31321,66635632,604,925,3
781,81305,44153077,887,219,6
782,29723,97385620,653,961,4
783,17928,68901393,504,528,3
784,80068,4692257,560,922,5
785,42113,83502893,639,420,3
786,96181,85840449,550,644,5
787,23650,91684724,596,381,6
788,36451,53378653,245,593,3
789,23474,24156648,108,44,5
790,45883,46315769,806,973,5
791,53504,72453604,671,132,6
792,17799,18168527,894,125,2
793,53551,10521526,188,699,1
794,58581,24600326,415,263,3
795,87258,64531617,403,451,6
796,83007,44377536,412,725,6
797,25409,95120772,452,414,5
798,80883,21544251,361,370,1
799,78177,93968493,611,643,3
800,35153,83195067,777,746,3
801,71629,25911785,31,358,5
802,78176,34361326,135,261,2
803,31681,90634982,58,894,3
804,80226,46319472,102,604,5
805,82141,48902547,985,263,1
806,54123,31595289,225,6,5
807,73383,53163752,650,420,3
808,63393,79731974,701,44,2
809,13489,71980429,658,56,2
810,81349,24602065,95,113,6
811,81440,33488924,85,21,6
812,70068,69009944,987,764,2
813,56117,82625945,737,96,5
814,44254,18119311,928,558,4
815,23724,12817017,980,552,6
816,43460,98876204,336,215,3
817,18356,64137068,902,29,4
818,51478,99748315,616,213,5
819,22390,12471112,542,701,4
820,57082,5027726,182,145,5
821,31519,23114636,888,239,2
822,48564,65197787,17,96,6
823,92876,39580648,607,280,3
824,75195,63550702,114,177,5
825,73336,60167231,26,995,5
826,35469,21226131,374,986,5
827,61165,50360937,797,664,1
828,20674,51634980,489,94,3
829,70580,73444893,84,867,4
830,71996,49920012,832,722,2
831,86523,1705481,918,367,3
832,15484,31713250,929,583,3
833,14492,47462375,429,392,3
834,68042,5067703,581,843,1
835,17204,54409394,784,674,3
836,35664,16166390,834,896,2
837,75584,19547405,501,429,2
838,82738,92088564,772,704,4
839,37991,57839799,715,868,4
840,37237,72490824,912,704,4
841,54920,30336893,798,943,2
842,16686,53982641,796,884,5
843,98258,66090096,617,338,2
844,98273,69419227,680,312,5
845,49466,38813200,390,46,5
846,72943,46081468,200,550,4
847,27832,72209693,503,658,1
848,74619,22851607,286,559,2
849,49485,40851670,886,639,2
850,23035,7614920,401,615,6
851,30095,14034549,481,823,2
852,24041,96996183,24,680,1
853,62736,58141432,487,228,1
854,78939,50083449,356,868,2
855,26265,22963328,26,635,1
856,85625,65432749,185,552,4
857,86045,24888013,732,921,3
858,97323,47966249,514,314,1
859,18860,37585708,473,337,4
860,41190,92786275,736,55,4
861,47942,71324976,889,680,4
862,96967,23713378,502,394,1
863,70835,56461192,417,316,5
864,14622,27783325,813,125,6
865,10006,19313801,995,905,3
866,34602,27474543,734,365,3
867,39712,80660350,249,365,5
868,44265,11456151,886,44,5
869,60768,87485679,315,95,4
870,18988,62779205,370,175,3
871,35312,6170216,493,990,6
872,11964,12930555,539,563,4
873,10012,89574566,261,470,2
874,40010,50378637,888,89,3
875,72436,28557687,452,539,4
876,41710,20202946,811,361,5
877,64010,29298352,680,624,6
878,13293,72521084,468,595,5
879,12846,21066181,732,426,5
880,64753,29728582,323,447,6
881,94157,71205343,982,773,6
882,48169,26093884,439,686,4
883,41030,64126871,689,139,2
884,82869,89276236,619,417,4
885,96761,44319748,587,696,5
886,33543,39466767,471,802,2
887,58927,18672141,999,460,4
888,51132,67356734,157,779,4
889,32545,51706677,812,508,5
890,23902,66009901,933,385,3
891,21360,4750767,478,303,6
892,26640,71162878,621,378,4
893,48939,3934073,881,229,1
894,59616,69533793,132,986,5
895,78243,40450771,66,902,3
896,24976,33602225,939,518,1
897,14895,66031091,298,48,4
898,32402,64928474,487,241,5
899,45369,88492343,351,147,1
900,51396,43113487,835,161,1
901,79635,96334219,382,231,5
902,98129,92459072,595,979,3
903,23710,95505902,150,103,6
904,31332,3954542,314,756,3
905,27980,8091889,199,299,3
906,88268,56405079,688,675,1
907,84638,87337807,216,318,4
908,89469,23114176,218,159,3
909,55522,81137193,649,200,1
910,22154,50961482,41,585,1
911,18753,6540500,953,134,1
912,19281,27169166,639,694,1
913,87477,38559465,43,562,5
914,66277,78954552,610,607,2
915,96185,46193194,572,332,4
916,34577,58300014,909,865,3
917,59540,25722615,413,104,2
918,50772,90417356,328,382,1
919,82876,3860204,726,540,3
920,56931,86179911,257,577,5
921,12641,22320221,20,208,1
922,42990,52701563,917,219,2
923,69975,58887709,60,667,1
924,72494,64575365,606,393,6
925,64859,9526061,916,202,3
926,63596,33006883,959,546,2
927,72783,85640140,28,119,2
928,72230,86020511,715,855,1
