,ID,Amount,Principal overdue,Interest overdue,Loan_type
105,19571,15731774,546,49,4
106,14274,17945568,685,557,4
107,61255,87567871,802,391,1
108,92415,32640166,364,380,5
109,42632,70233307,412,316,1
110,80890,28665818,94,152,3
111,47091,47996679,149,412,1
112,63973,35259120,868,399,3
113,74510,22760533,692,386,3
114,16048,21060526,376,292,5
115,68782,22279089,979,225,5
116,90104,68147160,890,574,2
117,22626,14571821,550,335,6
118,68034,59682689,460,992,3
119,51812,12662652,400,613,6
120,27543,35792029,565,464,1
121,49802,3850536,235,204,2
122,23595,47116912,587,376,3
123,44966,12343211,844,234,3
124,25533,54476477,956,637,6
125,20243,60735087,190,502,1
126,84419,47494468,391,727,3
127,94983,6331536,156,239,3
128,91376,2429481,248,588,3
129,89340,8102495,534,762,4
130,47950,81986525,820,339,3
131,23419,22558062,511,346,3
132,81396,88792296,524,75,5
133,68647,14119138,192,935,4
134,20022,97523873,715,457,3
135,30888,36704751,455,468,6
136,72425,66979356,25,25,1
137,59797,44599423,564,339,2
138,13942,18141635,398,550,2
139,17662,95274307,314,9,6
140,71402,63803410,733,580,1
141,14096,6520033,321,199,3
142,92989,21766959,259,970,1
143,78797,4019846,412,651,1
144,55943,87915227,434,428,6
145,47488,89958453,518,951,3
146,93626,29465858,94,702,1
147,92623,47114206,865,481,4
148,32698,85568491,540,53,3
149,40017,35058405,940,30,1
150,33601,69658762,641,491,3
151,51560,83464205,926,809,2
152,71577,45120713,438,65,4
153,44080,86987948,591,382,6
154,18657,96688370,207,494,1
155,71488,87671717,347,191,3
156,11033,44663805,789,901,6
157,69052,53343511,121,416,5
158,26381,57063296,593,533,6
159,91558,77672380,982,684,2
160,72131,39749930,261,541,5
161,15183,69217158,134,807,5
162,66883,78051321,454,95,1
163,90600,32317422,859,795,3
164,59368,78226188,729,881,6
165,17317,20243451,746,196,6
166,74554,78195106,330,617,2
167,66774,26784413,865,9,6
168,31582,9414634,491,728,5
169,65361,82351115,154,599,1
170,12401,78219704,44,267,3
171,14067,66374411,772,978,2
172,61900,7751425,588,404,6
173,64859,43292276,487,973,2
174,32734,77867856,218,438,5
175,76515,80588579,286,54,2
176,15203,15541134,171,986,3
177,84554,55480583,25,942,1
178,92178,21156404,326,167,6
179,41613,51305955,129,876,3
180,74810,27232312,847,118,1
181,43453,15759246,657,229,5
182,58091,34691490,156,174,4
183,87383,93662648,309,27,4
184,84203,63384080,793,443,4
185,79042,62872014,718,286,4
186,52198,58589100,60,439,3
187,10171,33285112,890,276,5
188,12307,19696933,41,502,2
189,67446,78594681,839,999,3
190,33011,57303712,537,894,5
191,65403,38145710,925,396,5
192,74468,47768622,583,788,6
193,61655,64257141,295,377,1
194,76337,8974269,21,226,4
195,54161,15492847,469,324,1
196,59224,52243350,860,947,3
197,77508,9135360,414,967,1
198,88438,78309997,347,207,5
199,44083,27076621,602,127,4
200,68900,38023865,888,124,5
201,22373,78789838,822,660,5
202,91345,3044670,779,474,6
203,63623,5241540,612,390,4
204,30463,41097386,302,308,2
205,37494,36809753,765,621,5
206,77446,99794932,5,301,3
207,78527,78245515,255,567,2
208,80524,47013556,629,710,1
209,88580,6105472,558,546,5
210,58941,69403566,183,685,2
211,27365,71695598,554,658,2
212,24942,34175553,130,366,2
213,15648,85121817,801,668,1
214,95970,18125680,333,894,3
215,52667,69609215,795,77,2
216,65646,65145958,915,650,4
217,25059,29653297,319,99,4
218,37357,69017728,490,569,4
219,65750,60842070,519,158,2
220,64094,80724487,336,794,3
221,88693,10947736,147,545,5
222,82215,94544459,760,271,2
223,54655,20355993,884,91,1
224,98304,46526279,936,966,5
225,60508,23543911,214,30,2
226,17960,40408599,207,554,5
227,69552,34663143,418,233,5
228,34055,90832826,213,943,6
229,86627,45413803,995,438,4
230,40566,30503555,698,817,4
231,76510,63361103,736,286,1
232,42795,66540738,417,445,6
233,59496,52887358,996,453,6
234,67010,61566242,246,514,3
235,63792,78916936,93,756,6
236,98118,28531755,106,938,5
237,65803,87277456,486,806,3
238,80717,12295053,177,501,5
239,33899,90020249,246,535,4
240,10935,98324526,37,79,5
241,75211,62342374,21,742,6
242,68331,80683172,997,453,2
243,40754,21997556,380,267,1
244,94170,64565230,218,842,3
245,79526,84737339,423,99,4
246,89113,47621670,680,456,4
247,14663,2695101,307,524,2
248,17516,59909589,469,647,4
249,84191,60117254,361,798,5
250,34123,24394961,215,381,5
251,81258,90119601,107,372,3
252,98714,33240297,592,843,6
253,62500,64545686,966,196,5
254,34541,12285826,872,134,2
255,56129,30044921,724,709,1
256,40531,91500611,438,274,1
257,47328,60465884,267,728,2
258,16652,18346288,516,507,1
259,42418,24876146,916,771,2
260,81752,24343440,547,641,1
261,41238,29184708,155,165,6
262,88231,96412101,853,891,5
263,11993,98199044,67,737,4
264,25924,96468115,626,828,3
265,65559,26022120,838,454,6
266,10700,26900003,459,46,2
267,77425,20855481,660,702,3
268,83079,43856701,830,78,4
269,14844,68849770,211,211,2
270,43758,51813516,73,17,6
271,61820,90412913,234,587,2
272,47446,89143730,616,82,5
273,17901,6204230,705,870,5
274,52764,50248946,735,867,6
275,38090,23059783,383,505,3
276,42183,82927629,387,574,4
277,97619,90358497,330,330,2
278,19184,5228972,649,455,3
279,10737,52241765,964,613,2
280,76248,69139387,367,842,4
281,98184,82218581,552,937,6
282,97085,15359640,48,493,3
283,97193,74865865,471,832,6
284,37059,29728365,643,246,5
285,76227,84466856,520,432,1
286,35439,55661864,132,467,6
287,29393,4265599,549,788,3
288,91169,66935815,937,806,5
289,32416,18599003,961,494,5
290,78991,1281332,241,4,4
291,81445,60335260,962,111,6
292,87173,39425407,168,461,4
293,18769,17664303,122,47,4
294,53624,40030263,548,797,5
295,43468,83080898,176,247,1
296,69271,56757345,179,249,6
297,52812,39841754,279,895,4
298,45747,41540753,79,770,5
299,87358,12425507,839,216,5
300,70743,8499838,836,592,3
301,20150,78718411,927,859,2
302,73411,52902272,998,688,1
303,49406,41026950,757,735,4
304,56031,95297441,375,162,1
305,69726,17588700,274,245,4
306,53132,19807014,227,79,2
307,39064,45903738,940,483,1
308,27551,77856906,700,69,3
309,88580,8448701,148,33,5
310,71180,29806601,406,828,2
311,21065,84483309,296,65,5
312,43550,47196620,703,343,4
313,50679,68906264,164,971,5
314,70572,81431350,157,412,6
315,79605,33151180,417,675,1
316,55494,36676430,339,43,2
317,60994,92048789,983,328,5
318,38918,87964759,755,826,6
319,90454,90490679,496,265,4
320,72411,61166189,884,946,4
321,53715,29714990,477,649,1
322,22266,11884232,801,914,5
323,33977,56736836,905,699,6
324,91313,22060082,865,806,5
325,88223,16535781,287,95,1
326,38514,99905787,455,907,1
327,68054,88604906,94,402,6
328,66324,87524632,443,313,6
329,35672,80159968,481,783,5
330,13914,25793719,297,947,6
331,90386,18484298,555,267,6
332,62056,96238406,316,893,5
333,84529,3388561,900,447,5
334,25951,7784302,590,32,1
335,30182,41857001,942,370,6
336,54179,84009390,157,842,1
337,89915,56199120,492,621,4
338,33250,3287522,688,301,2
339,52782,68767552,87,373,3
340,39217,82042788,609,19,2
341,69232,90793743,110,918,2
342,30902,45045264,290,740,1
343,95607,50709209,896,23,1
344,13790,64672744,759,934,3
345,17633,24768943,602,501,1
346,88933,40709022,540,212,2
347,42000,62958950,799,785,6
348,23443,42958966,469,527,1
349,10246,90875153,421,818,5
350,73111,74934715,924,641,3
351,70621,23667135,211,526,5
352,68910,4708793,920,432,5
353,17005,53813241,19,665,1
354,34254,3817846,750,875,2
355,12376,59848908,129,927,4
356,56206,22546402,165,302,4
357,97388,90527290,552,45,3
358,83688,22560643,243,138,1
359,22859,49607092,197,334,4
360,56820,76703726,733,444,1
361,16039,24716392,408,135,5
362,15404,70679218,246,984,3
363,39255,40911546,931,535,3
364,96411,68262419,107,134,2
365,95298,98507216,225,722,6
366,92499,5493423,47,448,6
367,79962,80739997,431,694,3
368,56784,11382157,874,219,1
369,23412,31562015,250,661,1
370,75170,91114022,679,210,2
371,48907,12905739,461,537,4
372,99705,77161956,417,736,5
373,83273,94191005,404,561,3
374,74622,47245787,459,832,5
375,48684,78280516,693,653,1
376,28911,91533180,822,537,6
377,86855,2620188,584,374,6
378,40127,46510096,259,499,6
379,85634,49103809,76,449,1
380,16601,70206436,467,465,2
381,22818,27157233,25,216,1
382,68291,56344266,846,589,3
383,59539,17035563,854,510,1
384,53540,9135797,224,746,6
385,71963,9192045,739,73,6
386,19403,6570421,397,158,4
387,53282,44430687,280,927,2
388,93929,15184258,550,422,1
389,52617,85639221,486,517,5
390,66674,38355969,165,14,1
391,13965,74566042,938,568,2
392,65316,38028071,891,325,3
393,65628,54452449,595,301,1
394,12386,17025632,641,30,5
395,51318,95149677,699,526,3
396,75909,69532098,883,221,2
397,38347,44923288,256,178,5
398,56123,38873769,267,863,1
399,98026,30495485,213,864,2
400,94959,92393603,996,86,6
401,67573,60773356,262,986,6
402,20649,20325706,6,733,3
403,83980,14992471,679,393,6
404,64581,30894959,243,141,6
405,30619,23942208,328,128,3
406,95688,8458760,173,360,5
407,45543,21176267,214,689,6
408,47637,46617257,59,493,3
409,58182,85432143,504,212,4
410,27882,80426697,441,411,2
411,95148,77445226,564,897,5
412,62537,12950830,983,706,3
413,94568,85006520,235,909,3
414,40040,48634080,720,152,6
415,67953,53636195,694,330,1
416,28955,26700722,726,232,1
417,22197,45089117,879,154,3
418,64445,89279932,492,452,5
419,80824,19138465,666,927,5
420,34973,81294501,35,279,5
421,94345,20069539,687,209,3
422,45257,12658911,841,477,3
423,30669,45375424,899,831,6
424,12483,91983815,816,64,4
425,26382,55433929,344,753,6
426,67249,20178734,358,69,4
427,84208,5897096,64,688,3
428,87898,18449970,830,700,2
429,65180,82135636,644,553,1
430,72860,1649866,619,262,3
431,24611,44804323,297,489,4
432,51810,57843860,273,125,4
433,23270,56924691,887,169,6
434,12496,80473283,332,832,1
435,51384,61970104,562,930,3
436,86085,70757477,632,264,4
437,61658,34726713,954,790,1
438,65667,41883969,648,350,4
439,24028,13535286,69,578,5
440,71288,12979370,925,629,1
441,27739,34009017,620,804,3
442,85824,73796050,961,837,2
443,91908,14373883,448,530,5
444,88640,57546031,959,49,6
445,50122,82145345,138,665,3
446,12050,66160321,713,407,4
447,18973,56724116,444,49,3
448,38452,27532901,838,778,6
449,84006,82868116,210,701,4
450,78331,42860876,798,245,3
451,88390,91968636,805,543,5
452,54805,91157776,714,274,3
453,59926,44061845,188,138,4
454,41263,6593729,606,117,5
455,98944,35274967,142,414,6
456,67065,60064876,851,539,3
457,26527,93429953,240,115,6
458,38398,56265556,405,76,5
459,97443,29633291,11,73,1
460,14320,83285573,816,80,3
461,71040,82063379,370,769,2
462,35487,64482978,263,238,5
463,67865,11954626,365,567,5
464,25083,19470357,984,608,1
465,22223,84474689,564,897,2
466,72364,30041876,419,745,2
467,51340,88037607,628,16,1
468,27167,43362436,362,363,2
469,20639,73353674,867,243,4
470,13618,83764724,908,248,5
471,65359,84313979,383,610,5
472,52701,70974185,149,819,6
473,68970,34726587,255,672,4
474,49038,84500308,233,102,6
475,17220,21365623,438,989,5
476,42119,46482617,51,90,1
477,35626,57989609,298,77,6
478,69276,5817708,530,536,6
479,88196,81412740,273,754,4
480,15654,76782064,278,955,3
481,79338,29952953,977,462,2
482,33605,99300826,678,647,5
483,17731,26966118,744,30,4
484,31419,46160920,247,33,6
485,75851,71357431,59,98,2
486,33416,67723465,428,113,3
487,40688,54028734,961,465,1
488,27367,3201647,435,630,6
489,59039,28922025,774,351,1
490,30898,99008375,235,265,4
491,60539,30560310,777,576,1
492,87318,63171472,761,676,2
493,36835,57547964,606,690,6
494,28196,82605969,202,909,3
495,89104,8202245,321,321,4
496,95156,12100173,604,543,1
497,31378,30477164,616,289,1
498,20954,83058628,360,480,2
499,70067,14384383,130,841,2
500,41037,47362205,868,130,4
501,43615,38455093,484,598,1
502,78878,19651545,973,984,2
503,63424,18125103,468,190,5
504,77800,66390801,992,632,5
505,65181,23662418,187,639,2
506,75108,32514178,433,882,2
507,47676,94574856,242,349,1
508,18316,19646507,909,477,4
509,80574,55029990,498,641,3
510,81191,4403020,570,667,6
511,44368,77766710,744,148,3
512,46944,53076919,615,952,3
513,38280,50921908,532,653,2
514,20908,74958569,364,571,3
515,84455,45410951,397,752,6
516,64168,71465442,788,753,1
517,36076,13365581,308,418,6
518,59757,80115068,266,455,5
519,63807,80431719,3,927,5
520,56671,15617645,225,575,2
521,69685,48847661,91,170,4
522,66435,98985779,213,775,4
523,84883,48433890,181,907,2
524,65714,37225613,536,537,1
525,44899,83855740,898,543,5
526,49691,80926892,554,602,1
527,23451,23337999,110,626,1
528,76954,43833210,18,858,4
529,88866,23920013,384,335,5
530,42835,7513912,900,822,2
531,68199,68373405,97,740,6
532,25620,27349733,709,169,5
533,90992,50777815,658,911,5
534,50775,5257741,485,895,6
535,74758,64957229,414,23,6
536,61082,77215569,238,393,4
537,62184,38882703,778,93,1
538,93600,72395837,150,11,3
539,34876,44650285,898,300,3
540,38046,63931046,43,68,3
541,18262,96683841,804,174,5
542,45338,53923881,85,73,6
543,76815,56986143,967,590,3
544,19612,90629037,106,615,4
545,86363,49335149,963,996,6
546,15927,91170331,72,623,2
547,45210,28073140,802,7,3
548,56694,93121588,801,298,5
549,10480,20471636,508,350,1
550,59985,30713299,944,604,1
551,78553,68240608,719,621,6
552,61988,70073021,287,748,3
553,66279,67767419,838,634,6
554,17980,89675837,519,285,2
555,58683,61500624,120,783,4
556,98946,63322100,474,284,4
557,20281,41094916,929,952,1
558,63049,6946320,450,377,3
559,44982,31676930,504,142,5
560,77098,30748681,806,477,4
561,31161,45969806,949,321,2
562,93455,88766988,815,921,6
563,20232,7959927,15,370,5
564,40816,54175043,697,675,3
565,39100,91483957,443,514,4
566,54468,70520124,840,889,2
567,11148,43332992,47,601,2
568,82910,91350797,917,376,3
569,38123,73361047,26,771,3
570,74684,55566168,769,72,4
571,60474,72339482,737,840,3
572,93137,48490083,28,187,6
573,88695,73395890,540,486,5
574,84288,35207615,330,259,5
575,84975,42334172,77,521,6
576,79143,37778201,917,256,2
577,71954,19936479,292,369,1
578,31621,74502748,117,474,1
579,40798,53244685,256,418,5
580,94983,22850005,825,162,3
581,32853,83460571,755,353,6
582,74117,20367416,395,520,1
583,98806,42924782,163,70,5
584,16706,16729867,367,477,3
585,45207,38636157,420,373,5
586,17054,14924078,725,389,2
587,33155,90008897,670,993,1
588,78340,87689738,413,601,1
589,57097,43309824,279,532,6
590,64857,3371455,602,143,6
591,47200,3394781,168,819,4
592,60640,91181298,387,886,1
593,75208,91850628,782,821,2
594,67489,59980485,126,670,4
595,99471,8869525,703,845,2
596,14143,44942242,885,616,4
597,62688,34389014,961,571,6
598,56917,42111787,274,439,3
599,83703,39517251,615,882,5
600,21311,73464474,35,309,4
601,23924,79939842,381,571,1
602,53379,90734552,436,887,1
603,54334,64594787,478,384,3
604,41891,13213195,380,131,4
605,34386,82375200,25,883,2
606,79585,72885395,495,35,1
607,20949,12318998,278,178,5
608,56033,44959557,246,873,3
609,82460,77923179,895,855,2
610,84778,92599747,535,392,5
611,54118,90966760,580,304,6
612,62932,79045290,256,273,3
613,68219,95775173,483,671,2
614,50552,9688249,914,604,6
615,21592,11259227,714,33,5
616,75570,55279095,147,492,3
617,43187,41006759,753,717,4
618,31408,16434070,642,982,3
619,23073,35015035,444,317,3
620,26254,91470823,521,768,6
621,13239,77667788,190,3,3
622,49739,99432402,913,248,6
623,80485,15874979,451,218,1
624,97142,7325169,860,248,2
625,78428,44625973,863,292,3
626,45074,96426191,788,639,6
627,41028,20960379,366,708,3
628,71257,52366279,981,926,6
629,97372,96190791,524,14,2
630,87183,63714080,412,473,6
631,23385,71879740,939,863,4
632,14274,26258280,882,941,3
633,27238,15475735,645,721,4
634,62956,8803023,338,718,1
635,36348,69071036,348,534,1
636,57781,48381633,428,353,4
637,18769,85722207,974,424,5
638,18458,72109454,335,289,2
639,61364,69119976,84,492,6
640,67911,41530343,78,703,4
641,70546,77808051,157,744,2
642,33263,19074833,561,658,6
643,79815,33812181,236,627,3
644,51624,79098770,977,509,2
645,80281,58151894,163,179,4
646,92675,1052941,871,843,5
647,11064,93405699,835,825,3
648,27370,43614398,269,441,6
649,18049,73987521,608,955,6
650,21940,85636125,376,256,1
651,62343,71980844,328,566,4
652,58851,98179806,198,837,4
653,69708,66207829,957,915,2
654,24283,17180544,285,962,4
655,68151,88486105,150,108,6
656,46023,24331214,49,93,6
657,36866,36152520,703,758,2
658,85659,85530162,296,989,4
659,48769,61942432,589,104,2
660,94949,45190959,565,136,1
661,61053,97887231,53,177,3
662,41243,40025624,527,641,1
663,82040,4073398,322,937,4
664,93281,58584656,238,316,2
665,26631,39087327,519,304,5
666,36185,81511814,661,560,5
667,93493,12737966,557,33,5
668,95643,45565786,358,357,4
669,18855,41329798,160,612,4
670,41364,29567642,40,630,1
671,10042,31450425,772,507,3
672,10936,93410121,584,193,6
673,99506,52196503,839,993,1
674,30846,73441361,816,636,4
675,81571,54149899,812,740,2
676,21981,84782174,426,270,3
677,45390,8082748,247,992,2
678,97515,53313732,544,449,3
679,10055,24904073,265,631,6
680,19219,66921512,468,904,4
681,74785,73418147,464,866,3
682,23775,24474900,879,751,1
683,45923,9865826,694,750,5
684,89238,78918246,472,501,6
685,28598,76124392,433,50,1
686,63688,52984641,909,17,3
687,80263,18150952,110,396,2
688,48517,59719964,511,642,3
689,38452,23884967,461,235,2
690,38009,51957425,318,830,6
691,98674,25463342,642,383,3
692,78669,63194244,4,53,4
693,90534,77348919,627,788,4
694,67015,49588407,528,9,2
695,30123,1866822,238,779,6
696,52871,73840750,534,21,1
697,41662,8728801,729,555,3
698,78509,23829593,220,270,3
699,60063,90802853,873,479,6
700,27177,59834308,88,481,5
701,47264,29045641,565,497,5
702,41048,4361874,42,640,3
703,83887,87837488,996,810,1
704,95572,85514968,464,495,1
705,93051,64784811,512,691,3
706,84807,34738393,853,710,6
707,92981,76668252,793,353,4
708,46977,6646658,803,156,2
709,68019,18085367,966,314,6
710,33815,86988506,176,28,1
711,86964,39423232,790,314,2
712,71987,5929500,298,169,2
713,64808,26066993,116,451,3
714,31592,4033631,879,804,4
715,89786,27218327,974,671,3
716,94601,81748470,550,601,5
717,11538,79844795,711,944,5
718,21659,68160993,771,776,1
719,23249,95522576,47,857,2
720,18657,76215092,922,345,6
721,38403,25263863,827,467,3
722,37239,60301583,23,625,4
723,70635,65949993,940,779,4
724,30690,13772857,687,94,1
725,61166,76819078,529,181,4
726,24886,42470887,903,241,2
727,41695,99633718,834,663,6
728,86329,69773454,235,684,1
729,81479,21411250,70,147,5
730,81384,31186197,52,802,2
731,36207,88526698,105,579,5
732,26185,64959997,954,166,6
733,25646,45704866,277,288,3
734,14729,3896095,889,534,2
735,30753,34614435,915,695,4
736,35923,80595257,368,35,6
737,38745,64425105,467,221,3
738,83019,59634120,854,463,2
739,53092,93377272,419,466,4
740,24262,41588080,490,120,1
741,48430,7879970,600,517,1
742,22258,53562613,397,5,6
743,28970,34108249,817,234,2
744,52440,50995729,823,747,4
745,43996,98714545,644,891,3
746,93695,65630878,830,898,3
747,19770,78522357,245,758,6
748,39590,8723885,287,834,1
749,77970,41890030,49,333,6
750,20390,39587110,584,780,4
751,49866,12486827,493,699,5
752,35141,83582948,33,450,2
753,77611,17455282,261,834,5
754,16180,59167076,398,695,2
755,82014,17338819,870,680,3
756,83630,59077697,533,456,6
757,19080,25355953,61,410,5
758,37645,26793445,996,82,3
759,68774,7314091,361,689,1
760,60141,36513922,887,825,1
761,16613,70567635,951,94,4
762,89557,35687925,305,152,6
763,24338,63210317,21,972,4
764,77693,24327698,718,785,3
765,55541,75459481,149,33,4
766,48813,67115158,881,734,2
767,70645,15982323,971,998,4
768,34490,53637146,651,847,5
769,60083,90068866,367,658,2
770,86402,26228436,490,555,1
771,93487,52965067,144,200,6
772,86700,86425827,351,492,5
773,88429,32736770,253,899,2
774,78956,89866072,432,821,6
775,99470,70071806,479,637,1
776,22733,99007409,212,513,6
777,80613,22076704,215,225,4
778,21412,10427944,777,977,5
779,58871,40033208,650,685,3
780,26126,17847381,238,337,2
781,81670,94840386,914,896,1
782,71933,11163516,84,68,3
783,95335,36809015,128,270,2
784,81206,42306134,776,57,4
785,12354,14141728,747,292,5
786,93104,90163168,885,440,1
787,70669,66620387,802,208,6
788,11823,42179353,894,975,3
789,23156,13350428,802,347,4
790,55066,92313881,906,954,4
791,15057,20410379,50,748,4
792,14971,8287904,783,197,4
793,70537,45424593,112,33,4
794,24560,42244935,499,377,5
795,31612,63150325,607,547,1
796,83245,91238410,9,391,5
797,88522,45892936,167,664,4
798,90819,56710801,343,292,6
799,12858,51966473,510,224,6
800,24631,7535475,493,34,2
801,58252,25265331,848,774,1
802,82872,99841311,962,715,6
803,43859,52818243,171,472,3
804,16496,27281644,215,690,3
805,52604,80917131,620,920,4
806,37635,17263118,904,563,4
807,14479,42415124,407,527,2
808,83818,58276226,448,967,3
809,50036,84091394,665,188,2
810,72726,39069788,892,26,5
811,65085,85917906,441,525,5
812,68154,72419624,131,429,4
813,36661,64730745,866,27,2
814,32978,39534032,54,882,5
815,11222,16862477,896,418,6
816,26863,68063798,993,992,3
817,68994,37454883,244,411,3
818,97176,76897261,616,64,1
819,10011,10114922,407,954,5
820,55218,50987094,646,538,3
821,14868,95949073,442,124,4
822,88239,31148476,455,800,4
823,37647,25066796,537,939,5
824,50132,39164854,407,698,4
825,55436,2235406,503,420,4
826,69799,52502069,307,207,2
827,71433,15307087,77,93,5
828,48476,79956358,962,138,4
829,36178,65134319,520,246,4
830,24180,3313136,586,834,6
831,33904,36236636,976,612,5
832,21473,97952913,182,798,1
833,10305,63659306,189,959,1
834,91015,49472868,658,801,6
835,87598,38624401,832,611,6
836,92128,6631034,595,630,1
837,96855,34391402,139,708,3
838,40044,82870028,257,514,4
839,94294,57714144,647,604,3
840,27707,9554578,610,643,5
841,18856,38005188,400,661,5
842,60026,17996797,768,120,3
843,85721,29293586,264,532,1
844,19227,91853540,622,919,4
845,22319,53993983,919,242,2
846,50808,69049671,646,3,1
847,58447,27741870,60,353,4
848,27480,92901463,890,208,1
849,59989,16770995,726,112,4
850,16084,61316282,587,496,5
851,44363,35479843,942,251,6
852,79648,6391507,409,170,5
853,26889,61052482,332,649,3
854,15630,17541256,820,790,6
855,31641,68490400,893,283,3
856,22258,66784898,578,532,2
857,12533,1682830,497,501,2
858,59537,49095312,143,579,1
859,19985,44399495,221,545,3
860,44030,15166059,58,974,1
861,26596,89162823,531,882,6
862,18279,91994967,6,864,6
863,15049,64911402,563,592,4
864,87457,43267540,732,389,1
865,50484,29900501,529,410,5
866,94288,12309159,227,915,2
867,40320,49729026,96,509,1
868,56213,8741035,885,589,5
869,76437,4740474,90,807,3
870,43435,24812655,129,12,6
871,53966,56425209,666,294,5
872,99243,87470538,73,20,2
873,19602,62138811,844,586,5
874,73220,68016270,17,578,3
875,46608,16903050,789,511,6
876,89472,83361835,811,77,3
877,25573,15960556,291,71,6
878,88280,98203199,215,223,6
879,37750,75292027,35,246,5
880,30425,16657977,245,852,4
881,41597,8944391,100,989,4
882,31594,30810005,914,550,5
883,82445,74995411,682,74,4
884,91509,14151704,884,59,3
885,20335,83989990,191,652,1
886,59205,27873731,442,634,5
887,69874,89771630,865,458,6
888,49656,25297237,914,719,4
889,10018,39216628,746,160,3
890,92714,68107183,214,136,4
891,29145,81626896,70,408,4
892,28452,88767396,130,732,2
893,87242,27878537,760,86,5
894,35525,33280478,532,48,5
895,95554,49388072,102,22,2
896,49731,39344507,166,685,2
897,29655,59154058,236,698,5
898,72958,82996209,582,760,6
899,61133,51232086,279,976,4
900,70567,88951990,889,234,3
901,57281,39083458,771,657,5
902,86239,26371490,238,548,3
903,68009,7995491,579,915,4
904,60042,88549390,812,654,4
905,36661,49224713,816,86,6
906,52467,93615589,857,618,4
907,75074,69391618,789,290,5
908,11180,87133877,377,987,5
909,50552,79965469,33,961,4
910,62181,36393185,318,303,1
911,87323,60417375,671,954,5
912,33870,3367894,832,726,2
913,36823,70296592,715,509,4
914,85965,21584995,982,597,5
915,52429,34082868,624,398,5
916,17060,24217749,566,257,2
917,23273,98907880,551,72,1
918,62393,83870985,714,192,4
919,42279,61434865,951,631,1
920,45672,56555438,699,458,2
921,68629,65325020,208,866,1
922,98794,96992613,413,294,2
923,21797,75864284,459,843,1
924,40815,13172529,783,219,6
925,17512,82666744,22,161,2
926,50143,85178632,191,660,1
927,66423,10851116,277,89,4
928,82611,87812098,231,639,6
