,ID,Amount,Principal overdue,Interest overdue,Loan_type
410,56421,40755298,388,760,6
411,27275,79829512,319,927,2
412,87045,4962573,230,628,5
413,81733,55495008,374,273,1
414,91248,46545914,897,268,6
415,32750,42653112,350,461,2
416,75294,86902910,630,923,5
417,57285,19084050,918,633,6
418,37926,83926465,382,500,5
419,13289,91455435,522,762,6
420,31798,57796640,756,824,2
421,81964,57447189,437,194,4
422,34796,33703647,291,352,6
423,59520,43181187,843,445,2
424,50672,26290202,539,815,2
425,71820,1976367,905,128,3
426,10059,37755640,328,386,4
427,12053,80888891,805,57,3
428,18555,13973476,455,931,1
429,35945,35155362,482,502,6
430,54004,59227716,221,321,5
431,28666,66941388,620,875,5
432,47037,77790737,484,457,5
433,89785,91059319,962,193,5
434,14056,96879492,842,236,1
435,96405,9870793,25,162,1
436,40975,32699826,151,43,5
437,66425,20535600,280,624,4
438,92458,18879813,79,912,5
439,25158,17780149,499,655,4
440,14603,14390798,964,914,1
441,78331,79367258,268,519,2
442,12899,99001278,704,811,4
443,21376,11711241,720,380,5
444,84974,91337407,921,47,3
445,83693,44797322,606,261,1
446,93332,6879973,388,379,1
447,44225,42812246,676,971,1
448,55249,2614863,767,456,1
449,41929,80178252,883,926,1
450,80784,83636210,38,130,6
451,40828,29689841,133,101,3
452,25724,90807327,752,967,2
453,18975,81086352,148,797,1
454,28221,25591138,151,745,6
455,85946,7834522,186,10,6
456,28335,1315368,606,756,4
457,33190,86306010,875,216,2
458,47281,80655640,323,930,1
459,77512,25959716,861,893,3
460,97137,91804510,319,759,2
461,88368,43022707,861,388,6
462,68993,31982619,578,432,2
463,66575,79674523,929,627,1
464,38403,64567484,434,431,3
465,28651,82187481,737,346,3
466,66734,8196961,989,517,1
467,80423,89753028,153,900,4
468,46373,76502671,861,892,2
469,87588,28632416,846,601,4
470,84379,85348067,621,708,1
471,51336,44160258,595,799,5
472,18337,81261058,496,587,1
473,33756,59758732,374,106,3
474,16193,49375496,978,345,3
475,34964,86603573,998,130,4
476,86974,33042777,203,610,5
477,61484,9010328,880,296,3
478,37675,92198670,2,224,2
479,86029,47696345,746,658,1
480,97224,78054488,337,387,1
481,69459,70775855,824,434,1
482,97444,96680739,64,515,5
483,68315,54778149,511,800,6
484,95427,73000211,245,638,4
485,23351,67882453,455,303,4
486,63862,10143690,522,95,6
487,87054,32148102,646,675,6
488,82209,16437489,328,807,3
489,95397,76140830,100,778,4
490,69984,80017453,426,766,2
491,64717,47425598,388,597,2
492,47469,87120449,502,993,6
493,11628,74860531,790,179,3
494,34208,88565616,519,941,5
495,48923,90109022,0,0,3
496,38054,42466022,772,25,6
497,71462,78479616,704,882,4
498,17240,61095532,396,909,5
499,85704,27826512,314,895,6
500,30987,38135082,587,688,4
501,55188,40640710,789,676,5
502,27202,92459146,332,253,2
503,98871,81201750,8,606,1
504,96923,72377414,108,793,5
505,67491,88303034,223,214,4
506,10814,78664536,876,548,2
507,64228,97603056,134,108,6
508,87834,60689055,12,916,1
509,21763,77160008,194,993,4
510,85724,53602832,98,16,5
511,91391,98559385,614,187,1
512,16472,27677217,469,589,2
513,73919,25483552,975,482,2
514,14745,76654837,591,237,3
515,82842,11022979,797,535,6
516,85658,97519787,612,432,2
517,13595,32821287,5,691,4
518,40223,21225248,226,726,5
519,93262,48159376,323,387,6
520,40994,90149987,326,385,3
521,82130,88465844,137,927,1
522,75371,49409964,681,649,2
523,57708,88839777,776,839,5
524,16723,66166295,219,994,6
525,94359,93187113,191,934,6
526,23037,38269614,411,619,2
527,10092,44810233,996,222,2
528,71863,16777381,840,575,3
529,11577,27719577,280,119,4
530,46507,51401318,877,588,3
531,92128,27834358,928,61,2
532,76721,34492462,691,607,4
533,13852,5813892,745,840,4
534,30850,31321921,595,364,6
535,53129,58622899,280,446,2
536,99480,45689605,666,333,4
537,96755,3171873,599,779,4
538,28728,81721578,860,968,2
539,89701,22472011,804,336,1
540,61142,77955448,901,257,1
541,94760,79604125,887,951,6
542,83949,48864653,410,32,6
543,62587,80674771,749,347,1
544,57442,98226580,564,321,2
545,48926,36243861,687,777,2
546,16685,38026531,105,427,4
547,29461,41082994,432,181,3
548,10349,56195950,306,301,5
549,40092,74435085,320,200,1
550,42600,68066669,80,428,1
551,35160,52433076,162,2,5
552,20091,59533131,386,25,4
553,72125,11872329,784,21,1
554,53174,98675100,757,977,4
555,49381,81463015,790,982,3
556,70101,84131052,319,856,2
557,76126,49785897,286,819,1
558,16546,46356446,257,121,6
559,78309,27939199,954,513,6
560,75591,1735811,724,425,6
561,27300,59489196,44,722,1
562,72586,25125496,531,426,4
563,31013,62621357,446,427,3
564,60213,4565457,150,208,2
565,25015,68230387,653,93,6
566,63729,15891235,991,497,3
567,88145,68195072,721,393,1
568,38626,81719479,563,467,3
569,44227,16527799,218,280,1
570,77924,59945099,591,87,3
571,59396,76481017,986,656,4
572,80998,18622669,193,880,3
573,21828,76310663,781,357,5
574,53058,57258703,789,766,3
575,67809,6988380,531,396,6
576,47020,21802096,708,121,3
577,16253,97168413,972,646,2
578,58569,69199460,375,927,1
579,56360,1757335,399,636,1
580,15971,41663670,678,209,3
581,13242,6610402,482,845,6
582,69138,67351776,212,709,5
583,65305,37594974,415,962,1
584,93831,71766138,550,797,2
585,72776,35102740,636,689,2
586,81611,86954734,638,122,5
587,81906,49517368,325,90,5
588,92051,40699043,157,607,5
589,75004,60885903,302,745,5
590,48768,93990959,124,757,3
591,71537,3370632,719,162,3
592,80214,61751807,145,980,5
593,82958,9465633,753,571,4
594,99404,8685592,369,594,3
595,76064,2821969,45,900,2
596,64854,75557769,941,983,5
597,60975,54968408,303,388,1
598,44524,1283464,578,605,5
599,99050,29110371,111,213,4
600,26490,2888111,961,439,5
601,33282,99527131,550,627,6
602,22501,1144167,5,769,1
603,86542,1270738,520,800,6
604,75960,82126569,371,870,3
605,74840,82002076,77,575,4
606,34688,37687266,249,987,3
607,96400,60585980,438,357,6
608,34944,45173370,806,300,4
609,34791,37806649,893,741,2
610,52095,60114865,936,787,3
611,62755,17252528,420,860,3
612,69725,51213620,571,47,3
613,48236,87786705,701,278,5
614,99893,71401744,482,272,3
615,22633,37057852,30,88,2
616,42834,65690008,409,995,1
617,65018,58432639,929,487,4
618,91847,61614574,360,884,5
619,71764,27582094,423,246,3
620,53790,97184970,49,799,2
621,49899,28495382,733,262,6
622,69330,39665635,219,859,3
623,30936,57368306,692,238,4
624,13158,64758072,655,971,3
625,34911,9574998,418,517,3
626,55441,78887648,517,687,3
627,17476,45083418,605,451,5
628,38284,7728889,426,736,6
629,24512,57026640,58,408,4
630,84057,44985786,969,594,1
631,87144,1962763,906,38,3
632,42358,15385754,895,228,1
633,36764,61910872,975,457,5
634,83050,73549814,816,304,3
635,47859,74771289,576,663,3
636,69838,67699209,860,742,5
637,68827,80038811,300,140,4
638,22437,37928115,445,705,4
639,88677,82906147,158,640,5
640,21725,86920302,677,285,6
641,10234,59408617,94,677,6
642,49401,1504147,847,254,4
643,52417,74619184,820,460,5
644,10446,38726563,407,585,3
645,51632,71761820,45,114,3
646,18362,96992227,314,741,3
647,93758,6331820,560,837,2
648,74342,45534166,618,580,1
649,79543,46481990,438,451,1
650,84237,1978564,943,394,6
651,44663,62170728,484,88,5
652,29854,80557812,118,546,1
653,47230,95174307,181,864,2
654,53618,43628917,786,699,3
655,79378,59969349,48,512,6
656,61170,67002692,589,681,3
657,64107,2107517,542,227,1
658,27378,84232446,932,399,3
659,40755,10467805,927,583,6
660,48832,95459607,611,707,3
661,62314,95443518,676,842,1
662,91301,53079981,359,31,1
663,90026,25924929,869,512,6
664,46867,58527569,383,535,6
665,58547,17227439,724,997,1
666,29335,67296286,259,743,3
667,47888,46375343,541,447,5
668,84089,46636530,595,241,6
669,66962,64245581,259,163,5
670,83267,66396968,18,93,6
671,77731,84502110,55,849,4
672,28349,64474291,477,227,6
673,73898,18213542,63,592,2
674,90566,87378732,120,24,5
675,15015,55594008,501,925,4
676,81713,11437562,32,419,5
677,49445,19777560,242,538,4
678,99004,24240704,72,765,6
679,96070,29907497,585,317,5
680,42971,34120279,759,760,5
681,90733,54533378,195,66,1
682,63800,26848777,638,717,1
683,82798,70149158,880,44,1
684,50133,44911394,345,211,4
685,64126,44260514,46,961,2
686,45010,17575403,713,882,6
687,17682,77811803,710,706,3
688,75759,61529648,281,491,4
689,85823,72014076,61,186,6
690,37891,10819582,828,955,6
691,94267,38265557,338,734,1
692,34870,81775357,106,881,5
693,11603,17535409,233,435,4
694,74295,80827229,680,605,6
695,71718,11669383,453,381,5
696,80322,94969128,784,122,4
697,94920,18860098,244,528,3
698,25240,37889527,908,651,6
699,63461,66267822,806,772,4
700,20396,9389632,599,232,1
701,38161,44708663,672,272,1
702,75429,6870354,47,716,4
703,98745,84721322,403,876,2
704,22268,59227616,11,616,2
705,57272,84056810,235,689,4
706,50635,53581415,30,534,1
707,52174,28741388,683,370,2
708,99997,41912298,26,919,6
709,11014,31113023,954,862,5
710,32191,61925861,81,204,6
711,48683,54666221,455,145,3
712,51822,84895818,903,232,6
713,12350,5018748,125,634,3
714,23512,17438587,267,60,6
715,37354,7516769,418,309,2
716,17533,21226297,562,755,3
717,66168,48171139,404,676,6
718,54247,76593248,902,613,2
719,14772,71524695,598,253,5
720,27066,59512397,375,761,3
721,53544,66493599,986,149,4
722,94809,15703418,974,503,3
723,77965,47086638,334,936,3
724,91853,15812366,629,738,6
725,36383,1289959,987,273,3
726,76523,76253029,336,128,4
727,74985,24604222,374,684,1
728,75075,44223295,822,357,3
729,91835,62291540,449,224,1
730,72061,38807348,925,529,5
731,89712,84261578,186,659,1
732,76337,13570566,33,629,4
733,84102,8173024,201,206,4
734,78873,11830778,46,624,4
735,32055,44615899,563,699,5
736,79582,14753946,438,767,5
737,11875,32498771,664,333,4
738,67822,74707377,954,742,2
739,19667,9032696,279,357,3
740,72183,86905520,513,74,1
741,75300,84240209,375,685,4
742,94387,5217448,529,667,6
743,16859,90079052,468,229,3
744,45514,35709665,777,583,1
745,47629,29416287,193,27,3
746,72487,89365802,739,209,6
747,98897,13010566,303,218,1
748,17430,18414105,409,280,5
749,24970,58690030,373,185,4
750,76444,64434077,414,660,2
751,82652,77080582,500,192,2
752,74724,77322647,598,803,3
753,32747,64103220,709,502,4
754,30035,12471179,804,624,3
755,65762,32549760,271,806,4
756,22254,35949846,172,225,1
757,66044,2688639,240,348,1
758,80334,60818563,102,261,5
759,14766,68682214,855,627,6
760,26718,71517324,772,705,1
761,46008,83726376,535,617,1
762,30933,51274232,604,198,5
763,16426,35457576,653,780,3
764,91300,35972936,434,747,2
765,35929,6620914,567,797,1
766,11600,33860712,297,657,3
767,37451,22658364,867,90,1
768,56483,89183185,653,754,2
769,49188,49607985,87,984,6
770,98202,69088043,903,106,5
771,21981,57254576,768,684,5
772,12647,89835710,801,782,4
773,53636,42510507,915,855,1
774,16089,13270133,832,567,2
775,21481,20037542,243,371,5
776,77909,9036357,808,280,3
777,72688,31913718,949,230,5
778,79359,6275671,94,48,1
779,87284,39042623,724,662,5
780,22922,91312266,331,934,5
781,46269,98863170,2,871,3
782,69789,54939192,249,120,2
783,60551,83045183,233,198,3
784,32754,99162608,171,955,6
785,40785,23020137,139,653,2
786,49201,81357386,167,308,6
787,97574,9286166,382,836,1
788,87905,9415075,108,212,5
789,17179,95113135,214,726,6
790,86302,49467054,629,103,6
791,88579,87612637,687,98,3
792,91178,6940495,881,134,4
793,16061,11086391,585,797,2
794,61313,73709747,856,838,4
795,37490,54182136,945,683,6
796,25129,38806217,910,564,3
797,32978,71538733,619,161,4
798,92129,27172260,562,230,2
799,71812,53354701,710,420,5
800,41833,4516977,198,818,1
801,40683,24555696,93,460,3
802,33181,98929505,386,998,6
803,66812,70656309,11,393,4
804,65444,67237343,92,385,5
805,24226,46272337,141,479,3
806,74286,77983499,89,950,4
807,88455,38158254,744,933,1
808,41180,12874184,39,451,6
809,86076,59581677,778,799,5
810,28429,31282185,240,762,3
811,27892,77146104,734,949,5
812,30066,76700405,774,12,6
813,93317,67654540,624,334,6
814,39082,26488193,852,390,6
815,57609,35154927,97,261,3
816,28514,59616337,703,212,6
817,98421,84153126,17,720,3
818,25371,46413722,844,380,3
819,76359,50817536,709,901,6
820,15267,34322125,335,951,4
821,19204,91689477,528,471,6
822,32460,79043745,426,224,6
823,46840,98413499,861,181,1
824,85591,7231111,651,921,5
825,94621,81624124,818,491,3
826,80470,1980884,142,880,3
827,74937,38351680,956,459,6
828,52387,84869264,420,72,5
829,43155,77127765,557,241,2
830,23657,27726380,108,553,3
831,14005,27878042,39,481,6
832,58618,14771945,675,706,2
833,76506,47331733,763,988,3
834,81221,87998371,165,827,1
835,69954,75340157,583,15,4
836,14327,35547021,744,62,3
837,32373,89953564,870,296,5
838,18546,35492406,412,941,2
839,86671,41093986,147,338,6
840,87834,83015712,443,902,6
841,35682,7883932,200,29,1
842,74596,99270090,635,704,3
843,50033,40666282,328,637,5
844,85992,70479142,715,430,6
845,99637,52771867,382,515,2
846,23479,35847183,575,658,3
847,60854,68686113,355,58,3
848,33269,61674546,70,232,6
849,90808,58546327,974,551,5
850,76014,43332208,883,13,5
851,44391,61917564,54,514,2
852,93716,76899218,919,396,5
853,71363,89389643,201,472,6
854,43769,23213270,726,664,2
855,45384,71204508,496,952,4
856,34137,32010371,105,914,5
857,70142,37307650,570,394,4
858,51627,28833593,953,981,5
859,78647,54958598,120,433,6
860,67201,60341437,417,763,2
861,67953,78265913,941,875,4
862,18428,99762147,174,967,2
863,18694,74021896,120,62,4
864,63117,25068553,43,211,6
865,36975,61717281,180,195,5
866,18163,30670164,814,73,2
867,56490,69627036,465,450,5
868,60742,89921281,338,869,2
869,32348,57488013,236,805,3
870,63468,28356801,125,466,5
871,91187,81763958,379,22,1
872,95026,6958503,944,326,1
873,47160,67544318,424,999,4
874,27627,38500021,408,124,5
875,38818,75863306,467,116,4
876,22226,20154005,797,630,6
877,40548,41995780,22,624,5
878,87271,23342377,224,187,6
879,45330,29191727,320,488,6
880,45155,20571616,711,155,1
881,23230,99307732,342,987,5
882,65732,59167918,477,909,4
883,72401,22622619,421,44,4
884,79008,5652520,685,171,4
885,30645,71609596,592,571,5
886,83560,27218106,847,644,5
887,25061,14731740,46,388,6
888,68862,88107570,430,232,2
889,99909,36239958,788,278,2
890,70494,77043678,544,781,4
891,84455,23816622,19,952,5
892,39342,39042555,401,151,3
893,46184,7096004,286,580,1
894,21800,48700739,491,863,3
895,15969,16025204,845,584,3
896,17433,60808012,579,888,1
897,28366,35497629,329,266,6
898,71907,82605343,754,482,5
899,44177,81178225,498,886,2
900,87644,91622554,286,750,5
901,76313,92398597,106,288,2
902,72920,56755674,148,332,6
903,67553,74837106,587,592,5
904,94104,54723330,101,140,6
905,75090,99061025,511,806,6
906,31680,60293640,800,234,6
907,89805,73711922,998,739,6
908,79991,54707553,137,665,4
909,68959,6757039,509,857,4
910,65687,58551388,676,780,1
911,90874,34037765,2,295,1
912,92149,85710117,94,678,5
913,74652,13317619,200,570,5
914,40605,31169934,649,157,3
915,21853,92243708,355,454,5
916,21987,83954277,688,782,3
917,36507,23251674,848,386,1
918,57401,48218692,761,400,6
919,44792,92959938,127,758,5
920,27517,8869246,96,256,6
921,64523,33751474,69,922,3
922,80573,15641668,350,554,5
923,98951,73805495,603,185,2
924,31520,62431211,500,561,2
925,50261,64835889,7,204,5
926,70600,36648312,306,995,6
927,40441,41292113,259,561,1
928,26015,46688282,821,594,2
