,ID,Amount,Principal overdue,Interest overdue,Loan_type
101,33916,56351421,970,854,1
102,23904,82794288,213,802,4
103,81151,57481248,975,198,6
104,35028,26362651,467,952,4
105,87203,35306064,837,406,4
106,94808,35516665,926,649,3
107,40621,69130408,242,455,2
108,84012,36486693,568,14,1
109,24175,60416602,582,645,6
110,24449,53901241,242,926,3
111,64763,6071569,10,513,3
112,41072,12602088,373,397,6
113,62914,78264793,386,689,5
114,99080,23492647,180,368,5
115,67803,19265040,737,347,3
116,37216,27151639,483,783,2
117,35639,3019616,77,218,1
118,93647,5697466,129,33,6
119,98703,5698475,730,84,2
120,30942,91487171,383,781,1
121,40447,15376740,892,19,6
122,56206,12827629,832,745,5
123,10408,23427305,454,155,6
124,20762,45295234,81,777,5
125,22834,64617347,38,158,2
126,89145,47384883,471,422,2
127,44579,78086634,542,817,1
128,22431,35412548,488,855,5
129,10363,45906218,279,889,6
130,52617,92321433,695,590,1
131,69845,93830697,113,604,4
132,99946,90936719,117,425,3
133,38292,49914509,87,460,3
134,38843,93640287,117,560,3
135,63226,7349625,143,515,5
136,15813,83177885,59,327,4
137,35417,15354254,908,536,6
138,85990,69962059,877,472,1
139,43360,26092565,714,656,1
140,47442,73694391,867,296,3
141,57852,32146507,242,590,5
142,83148,35727941,1,405,4
143,81331,4746445,763,641,1
144,58661,67354083,725,222,4
145,13367,22635144,792,385,2
146,18345,88782463,930,274,3
147,49347,38805148,512,762,4
148,93730,11573928,819,982,6
149,86170,93306604,743,574,6
150,39671,59933370,180,105,4
151,45894,92204280,679,382,4
152,22143,89155554,734,137,5
153,85330,52857642,564,682,3
154,54113,42652135,590,880,6
155,18509,27753907,791,9,2
156,35725,55914792,525,554,4
157,89094,56836484,781,245,2
158,99143,58071677,909,408,2
159,34386,82706770,90,245,4
160,52521,24020821,232,718,5
161,47405,34002931,281,5,4
162,83103,2511233,493,459,1
163,83739,67891094,688,902,6
164,55963,90203356,639,20,3
165,64121,34206206,808,206,1
166,73998,53532955,962,784,6
167,44436,14334219,243,521,1
168,57972,77182272,864,184,6
169,55824,26587749,646,196,4
170,77893,91971827,66,865,6
171,12121,92698882,953,300,5
172,49178,76255938,515,341,6
173,52334,37890388,773,185,6
174,40339,53656790,147,259,6
175,14663,91769570,785,399,1
176,38744,44265717,693,343,6
177,85154,14324389,186,923,4
178,88347,91080822,318,512,1
179,29600,18288740,638,797,4
180,56737,89649610,963,676,2
181,69236,50913060,608,732,4
182,83225,98140169,470,685,3
183,89012,34759031,107,854,1
184,92395,73765407,119,540,4
185,54825,42291199,280,838,1
186,67397,22558452,132,614,4
187,98870,36064639,29,670,6
188,72343,68312660,779,894,6
189,11483,85916352,191,430,4
190,44844,12091878,472,851,3
191,53056,80583261,68,220,1
192,37141,42635829,471,60,3
193,11723,69008636,37,645,5
194,12034,72966568,551,767,5
195,83364,95492110,437,13,2
196,35040,41901655,540,451,4
197,97883,27364829,936,188,3
198,95419,29620036,136,79,6
199,48162,80566704,75,388,1
200,41768,23489621,227,30,5
201,89824,4941702,760,196,4
202,82882,38463844,962,445,2
203,26094,32044345,9,267,1
204,41953,12467295,38,969,2
205,44004,56263304,645,149,6
206,96052,60618933,284,432,1
207,32727,6857349,784,836,4
208,33614,6233818,387,479,3
209,20965,97065932,803,598,6
210,72949,90298365,556,721,3
211,27941,25639893,79,452,4
212,94057,55063869,576,243,5
213,82049,60370368,889,30,3
214,97753,56028693,364,303,4
215,92703,9570177,877,321,3
216,62324,94054320,753,611,1
217,79768,71288119,896,694,5
218,69436,58887246,252,335,2
219,76751,83300686,988,291,3
220,47183,15575785,354,552,5
221,10263,31191227,121,417,3
222,68836,6523687,252,973,1
223,13813,67510328,867,628,4
224,71352,35788692,248,685,2
225,93346,99545547,129,594,4
226,12404,94359833,840,178,4
227,71247,25888132,259,675,2
228,56205,7111531,246,909,4
229,44974,50013453,248,631,6
230,36083,91818244,435,523,6
231,56600,52576446,758,421,3
232,17614,48873361,178,457,2
233,41570,66271742,86,451,4
234,69035,70316678,882,513,6
235,58821,56667492,138,947,3
236,83520,86809847,998,350,3
237,83970,29672990,18,127,4
238,66820,6083712,304,151,4
239,75062,80282138,423,467,4
240,92529,30821097,177,696,2
241,92581,83132292,9,541,5
242,19609,22933269,591,502,3
243,69939,12801288,793,349,1
244,51058,37225405,640,2,1
245,22538,46941794,764,325,4
246,74282,24763767,947,318,4
247,95069,50241696,277,28,5
248,55371,13530382,291,116,6
249,78870,35637224,925,23,5
250,64341,55266624,636,310,2
251,82043,8699209,349,892,5
252,88703,99690807,397,480,6
253,31271,47813920,302,132,5
254,75780,91970723,544,893,1
255,66970,35621331,654,84,2
256,56314,76477815,747,147,3
257,63795,32077191,654,342,5
258,40701,39895306,659,716,5
259,19275,82935700,692,498,4
260,92835,26341401,602,229,2
261,58800,95794708,816,313,6
262,92303,16117816,740,95,3
263,99365,75651037,941,632,2
264,18403,15782951,508,485,3
265,16058,54333428,803,668,2
266,92016,40821785,42,634,5
267,93731,67328177,813,438,6
268,81330,9133209,75,963,5
269,94731,89820883,249,325,5
270,20485,84241697,335,213,3
271,46722,57896649,772,730,2
272,33987,64801591,781,516,6
273,55766,98939674,972,451,5
274,96687,64535694,929,859,5
275,64857,17609142,244,966,5
276,91229,54065966,768,341,3
277,82220,42610261,865,817,3
278,68300,98233748,587,193,6
279,93929,6294549,192,293,4
280,72103,19015507,770,412,2
281,80827,1956758,37,636,2
282,14912,93077422,928,943,2
283,55560,4353692,580,82,6
284,41288,23986877,520,518,3
285,38462,73058315,693,425,6
286,94954,43903385,571,881,2
287,11227,30536060,274,997,6
288,53740,40742337,108,443,1
289,19864,36174168,880,910,3
290,27321,47943655,566,540,2
291,48462,96210428,167,815,4
292,58171,4507366,154,872,6
293,51061,23793726,434,383,5
294,14331,13467245,780,519,1
295,90976,1830029,768,402,3
296,20577,91073813,515,156,3
297,18725,51911791,915,942,6
298,79591,23619845,568,506,4
299,10915,47690907,43,173,2
300,16996,66316781,821,221,3
301,28620,97595895,810,164,1
302,67342,94549501,811,618,1
303,35994,23446643,996,277,4
304,30410,16876442,873,697,5
305,87656,18217357,436,442,3
306,79981,41520441,444,860,6
307,56133,28275945,304,520,2
308,61539,21386136,527,901,5
309,11613,27578532,873,815,5
310,45864,84968872,654,860,3
311,17691,56174956,441,378,4
312,95929,73370761,339,435,4
313,37972,42861887,947,854,3
314,19441,78138303,785,379,3
315,36747,80928444,114,249,3
316,75857,64804266,959,699,3
317,56616,84503347,495,317,5
318,22486,94456484,387,693,6
319,45805,20493879,605,708,6
320,26733,67179973,733,282,2
321,37632,34824274,422,702,6
322,71692,16819678,672,950,2
323,86142,83870146,258,132,1
324,50029,67179287,392,115,2
325,69483,78788043,425,724,3
326,76906,93273728,819,851,6
327,87489,2318285,338,126,5
328,37410,23636133,538,276,2
329,93393,29933033,886,836,3
330,25156,26744283,362,930,5
331,15423,50615053,238,429,6
332,86700,98749064,321,140,1
333,43801,94467853,956,646,5
334,50063,80636294,969,553,2
335,89341,38358485,801,709,1
336,42239,21023178,487,554,1
337,14366,99750940,622,614,3
338,64484,25347631,509,906,2
339,18636,85699920,875,223,1
340,48010,38972813,795,792,5
341,65626,85285426,776,538,6
342,32246,69147366,862,383,2
343,62550,28682025,579,988,4
344,99032,3831932,580,375,4
345,18856,89689256,794,196,3
346,34751,56121551,797,955,2
347,64566,50525129,932,542,3
348,23360,65607794,990,913,3
349,48192,54014297,491,127,1
350,95520,77021756,53,557,4
351,19508,61492477,260,843,5
352,12215,96405941,400,277,4
353,77404,19450263,285,15,2
354,12128,24481194,807,899,3
355,92781,50159466,355,813,3
356,49893,74384073,946,971,4
357,97099,18564637,308,784,4
358,56571,45142376,860,180,2
359,87130,21401601,605,828,6
360,95082,40141324,688,442,4
361,28091,15678346,733,410,1
362,84187,64058348,731,258,5
363,77624,89330023,135,677,3
364,80786,91066164,650,10,5
365,63272,28395806,168,991,5
366,91830,6004962,215,112,2
367,50353,47751035,205,671,3
368,31980,28759436,946,449,6
369,70152,66822826,261,542,2
370,10380,98035630,986,732,2
371,65517,72993257,163,607,2
372,63287,42636442,178,455,1
373,33323,88551289,746,585,5
374,48024,18734135,512,672,2
375,55527,31414374,842,816,3
376,80514,64413442,670,292,3
377,86940,26507624,733,882,4
378,84226,81151668,518,222,3
379,19645,76893022,912,869,3
380,79345,19497047,620,511,6
381,20554,9159582,707,865,2
382,54436,3845324,648,27,4
383,72019,2581932,529,303,5
384,15190,67699449,226,87,4
385,22480,55137567,241,431,3
386,34085,73509916,715,515,2
387,48109,42994233,348,170,4
388,29211,14189816,935,969,3
389,49053,79454465,259,314,6
390,61385,66906893,352,95,6
391,57741,96982518,301,749,3
392,29054,36792644,366,117,1
393,29380,18693385,828,563,2
394,34175,95422270,276,564,6
395,94627,81011838,699,285,1
396,46448,37321080,945,752,4
397,95838,52443070,461,102,5
398,74038,71550603,208,307,3
399,14359,24400677,935,94,1
400,85293,37427622,431,774,5
401,26196,69168409,874,442,4
402,30817,9052419,303,386,2
403,85869,97202154,442,892,5
404,31870,10622590,210,740,2
405,61835,34844986,203,451,3
406,77743,35390924,698,244,1
407,44927,79906380,938,260,5
408,72896,23463714,275,8,3
409,40519,48710881,610,630,1
410,29172,63250298,687,421,3
411,67524,18903922,473,372,5
412,64874,37058066,666,837,4
413,94106,93319475,426,171,1
414,78561,72472244,805,978,6
415,33317,91945215,471,666,6
416,66608,8605288,283,446,4
417,86392,2213443,915,21,1
418,45560,25456292,835,638,4
419,68485,2155402,190,286,6
420,99883,17404322,748,74,5
421,46402,31695415,267,648,4
422,51689,25212367,187,59,4
423,57914,46467030,597,157,3
424,39710,55934204,783,212,2
425,32085,60077376,944,157,2
426,10107,74391891,926,906,5
427,61980,96414392,67,54,5
428,77247,70594064,381,719,6
429,64879,20012815,959,699,5
430,26585,57495218,236,920,5
431,78382,85044788,220,814,6
432,82103,48974846,283,74,6
433,28556,31928711,580,451,1
434,71450,43223326,800,503,6
435,60652,21395078,910,874,4
436,19918,93023873,434,508,3
437,97027,90958515,734,236,2
438,84259,61605868,356,971,3
439,15877,3216804,840,298,6
440,81127,68517688,571,109,6
441,60873,53220129,819,676,1
442,54046,45976274,30,468,6
443,31381,86242149,256,724,5
444,49241,95805466,274,347,4
445,13423,4928718,795,103,2
446,45118,29612759,747,767,2
447,23633,65435129,404,292,2
448,65358,34947776,814,931,1
449,30461,21155888,213,458,6
450,91566,36073435,977,468,1
451,17098,83384903,905,932,3
452,46968,12153584,822,641,3
453,61483,76008445,897,33,1
454,76225,36557485,896,12,1
455,88423,44795862,472,139,6
456,46739,1347191,361,1,3
457,97464,50648189,390,546,4
458,43708,80315707,920,330,4
459,32024,95649896,274,988,1
460,42465,19732893,331,873,2
461,33134,56810352,62,814,1
462,29638,2246059,270,348,4
463,69550,61388556,798,930,5
464,34031,87428194,683,393,2
465,79513,97165354,298,438,3
466,14480,53620766,99,100,5
467,89664,55677508,247,296,5
468,74589,27051185,278,405,4
469,47533,89121706,890,741,3
470,41622,7094834,286,447,6
471,31092,21337727,699,866,6
472,60180,1393072,540,264,5
473,34567,53568983,744,595,4
474,90458,74730246,200,845,3
475,16899,62708293,929,214,1
476,28823,3982425,919,225,1
477,71224,35103011,838,537,3
478,16195,52283826,632,419,2
479,99550,69274442,296,25,6
480,70218,75833732,764,875,4
481,75539,99405109,1,49,1
482,76310,84060557,326,510,3
483,31279,11582886,780,897,4
484,97021,96078360,879,518,5
485,62731,1732795,182,654,5
486,46583,63294141,518,503,5
487,26817,92922631,118,638,5
488,61877,31890112,638,756,6
489,93802,66545810,730,371,3
490,94313,24047888,520,920,5
491,41514,25792714,348,857,1
492,90721,76105201,393,770,5
493,43382,82135685,742,238,1
494,82320,82384986,8,520,2
495,45384,93427315,319,70,3
496,60970,38672596,24,105,3
497,37727,10227592,37,315,1
498,95109,15680260,162,478,4
499,84571,48343348,153,956,3
500,43097,49218828,209,962,4
501,51793,6350616,688,518,5
502,38218,62716115,145,154,3
503,30479,40513876,941,147,1
504,81862,21546153,413,215,4
505,68597,73210396,344,909,4
506,41415,87785156,519,164,5
507,37337,65097366,631,480,5
508,19557,12597201,131,893,4
509,40113,67398200,916,342,5
510,21378,41967132,551,410,6
511,39257,1845022,409,437,1
512,21791,1563211,631,588,5
513,77750,53157184,782,236,5
514,34852,94078945,461,55,6
515,97851,61053454,919,581,6
516,64257,9556396,355,436,3
517,96179,30161716,766,173,5
518,48027,2001584,145,1000,6
519,28561,84896376,168,31,6
520,57341,68098977,167,399,5
521,15710,33023106,703,723,4
522,20836,1607544,433,944,2
523,76626,47086784,110,800,6
524,98942,46743957,395,666,3
525,17450,54500880,804,195,1
526,19649,16704085,741,626,1
527,58878,40052734,701,232,4
528,62513,94739550,223,71,1
529,45749,17683808,858,390,5
530,27550,3305575,302,638,1
531,10467,61636489,474,179,4
532,48297,41103166,703,709,1
533,86392,46691037,408,792,4
534,13847,58380945,632,743,3
535,37355,59034264,328,522,1
536,24184,5537902,440,718,3
537,70495,98858082,812,329,5
538,57622,51710055,857,780,5
539,94951,84856344,7,700,1
540,75192,24967967,748,626,2
541,22385,65879072,626,904,6
542,67051,3679573,604,530,2
543,46498,52372722,534,630,5
544,58251,89131752,383,784,1
545,52547,2627515,10,46,2
546,34365,84962756,868,841,4
547,47711,84751376,8,796,6
548,19912,72432149,644,98,1
549,66478,8055649,215,754,3
550,45743,89199256,339,404,5
551,33732,17029197,808,564,4
552,40296,34648236,956,808,3
553,24641,95547977,840,472,6
554,85780,20664476,439,284,5
555,51351,19157652,152,625,3
556,92392,9389151,98,657,5
557,10925,67099085,156,477,5
558,48115,95376028,780,485,1
559,57732,62994153,846,74,3
560,94994,97593961,482,428,4
561,25839,89863906,565,537,1
562,74370,52564880,800,435,6
563,12811,37151805,855,488,5
564,45544,67997892,687,537,6
565,78749,41615290,619,811,4
566,61176,64521977,715,591,2
567,46942,53319739,0,0,4
568,43523,54419937,181,816,4
569,76877,10560176,669,789,4
570,72253,70662291,315,669,2
571,38377,88753385,320,618,4
572,14023,41548131,900,738,6
573,33170,15129857,614,571,2
574,98665,25136640,329,563,4
575,94195,14735607,651,247,3
576,73772,30503059,472,927,6
577,43646,72012206,964,288,2
578,12410,43325895,346,5,5
579,30748,86304946,735,882,3
580,81393,68088235,465,611,1
581,98028,54170974,774,5,3
582,73892,81947689,118,652,2
583,24470,97994846,338,51,6
584,48933,39437238,63,652,2
585,90307,64344604,828,369,6
586,84657,97967382,635,338,1
587,32662,62824564,935,511,1
588,69307,26463252,397,768,3
589,89440,95005485,59,158,6
590,56009,3959582,571,69,6
591,20637,91308300,625,157,5
592,35234,50175115,142,139,1
593,46328,54126561,268,274,2
594,64820,31818322,975,275,5
595,86997,83251107,524,382,3
596,93378,20489872,861,118,1
597,46177,98833869,157,609,1
598,21969,90313002,270,758,3
599,98231,70410887,847,151,6
600,65843,28071033,893,152,1
601,26595,90091695,10,144,1
602,86027,92017151,898,680,2
603,98143,54871445,208,878,5
604,71028,61041651,828,815,3
605,65396,11722235,19,475,1
606,85700,92235906,441,896,5
607,74583,60341607,627,89,4
608,99500,79541373,53,493,5
609,19952,30808348,484,933,2
610,33764,18549848,533,35,1
611,14502,69588459,935,208,6
612,72575,47552481,939,632,1
613,44932,70734464,112,770,4
614,67098,92237521,682,287,5
615,46594,86835976,19,436,6
616,23313,77574387,181,589,5
617,38624,34458976,5,452,6
618,15677,26848316,908,531,6
619,43363,90220181,487,473,1
620,62486,7793159,340,494,1
621,48372,30970370,779,998,4
622,56375,63094190,526,428,5
623,83964,11030514,263,856,2
624,31923,3273242,443,535,2
625,23558,77145903,76,547,6
626,75159,73932855,556,151,4
627,82726,89192936,334,348,5
628,29663,40045974,9,22,1
629,86647,57545700,81,724,3
630,74915,25104187,685,605,4
631,56973,62656434,179,832,6
632,49151,7439648,764,648,4
633,48354,74998464,319,247,3
634,81346,49354265,712,725,3
635,86808,5609497,864,92,4
636,99849,21434375,265,638,3
637,39489,69388423,671,595,4
638,54993,40149382,751,570,4
639,63326,22037439,964,556,6
640,94661,15442479,208,327,4
641,46110,39796173,785,691,3
642,17144,3893379,197,171,6
643,65916,51168476,350,73,2
644,61494,97233734,688,209,3
645,48973,11833617,728,803,3
646,52228,3054165,775,179,4
647,72677,59944585,295,684,5
648,34676,74911050,214,504,3
649,22467,11131397,563,898,2
650,37557,24407229,147,7,3
651,82982,84527313,314,432,1
652,17392,29649554,332,40,2
653,14628,8078408,165,26,2
654,48361,72179504,45,473,2
655,13473,34973816,333,755,2
656,54028,58468217,535,307,4
657,75708,93596954,438,83,2
658,38383,50778281,384,161,3
659,86465,70590143,585,584,1
660,14042,65775656,952,477,6
661,96781,86024024,858,502,5
662,31643,60200795,700,899,5
663,51349,88556786,745,576,4
664,66777,63308081,487,657,5
665,29920,76087688,829,216,1
666,83172,62473164,392,31,6
667,78875,22912643,277,29,3
668,95273,42427125,84,614,6
669,37417,90331487,704,880,3
670,56869,2446807,480,320,3
671,75089,84032655,366,421,2
672,93449,39913049,411,938,4
673,40982,83083614,235,282,5
674,71091,58873034,586,105,2
675,87272,71561761,622,191,4
676,38444,70364430,271,265,6
677,12396,70829420,622,142,4
678,21640,32341572,280,298,3
679,70377,66010322,335,4,4
680,43628,51918210,320,264,4
681,35432,93408448,579,446,2
682,45907,68044000,378,605,3
683,46201,84880346,158,806,5
684,45149,64148238,975,936,4
685,13424,2689182,829,702,5
686,24776,32903664,399,143,6
687,65407,86282524,647,133,5
688,53037,45455955,843,313,6
689,59330,36543642,425,978,4
690,83463,19893571,316,985,4
691,86494,99211136,598,67,4
692,40458,90526355,896,430,3
693,36942,16312201,568,995,4
694,22012,2166981,519,365,5
695,87320,8390521,820,989,5
696,50741,79799084,821,221,6
697,51937,10107070,553,459,3
698,13142,44475567,270,323,6
699,63966,9721926,177,515,2
700,39378,80549385,863,968,2
701,70602,63062854,310,659,1
702,75621,86780777,656,31,4
703,96812,91676134,728,74,6
704,22180,93003614,721,6,6
705,36663,13681103,659,824,6
706,43279,93519865,317,932,6
707,45343,63083145,451,655,3
708,59588,85312504,470,954,3
709,82877,39568241,992,273,2
710,89355,98191349,495,332,2
711,61706,1976267,622,108,3
712,56209,27704597,460,260,4
713,97402,33450240,886,880,4
714,81832,33210982,301,589,2
715,14351,33965847,42,583,6
716,91878,49036307,416,87,4
717,80532,53631339,430,7,3
718,78518,3467843,264,308,6
719,19148,99345966,487,650,1
720,86223,50362167,216,911,5
721,22367,57243983,922,139,5
722,82566,42305045,838,163,1
723,92147,68002151,766,665,1
724,47816,60142502,112,492,5
725,52866,46629503,150,642,3
726,37889,1987601,191,33,6
727,95643,21911266,54,447,1
728,91179,95642153,753,530,3
729,83282,44684186,456,479,2
730,63670,82272436,769,206,2
731,61839,74168021,990,825,4
732,74001,18678638,337,988,6
733,80043,16719860,573,966,3
734,80713,53128779,874,492,3
735,18778,81955206,578,442,3
736,98142,68131759,836,574,1
737,19200,3937456,150,25,3
738,71223,59969261,142,677,3
739,96295,1177364,505,407,4
740,66444,14073779,554,317,1
741,51149,32491103,261,297,4
742,45148,42300953,711,66,1
743,93902,9047790,737,347,2
744,65931,95060064,668,121,1
745,48268,43196396,749,699,5
746,29976,21913763,859,964,2
747,46342,1518503,253,524,2
748,23548,73501421,407,287,5
749,51641,43037479,497,440,4
750,62606,46638818,285,363,2
751,24204,30365112,909,386,1
752,77551,20120923,788,245,4
753,71821,99366672,884,174,1
754,19198,4199527,962,402,2
755,68388,31124360,406,323,1
756,70022,42838132,288,495,2
757,11637,76997069,262,607,2
758,29950,15086908,193,744,6
759,98417,70459471,557,90,4
760,72701,69034261,531,691,6
761,52630,38647894,706,816,3
762,38041,20721503,163,978,4
763,15487,2762744,10,690,6
764,74932,63929594,838,499,2
765,56055,60745236,434,314,3
766,29586,14463444,678,144,5
767,37678,37620884,636,739,5
768,75147,77709858,202,383,5
769,76714,99449355,355,75,5
770,95832,65474028,478,793,3
771,60642,5378815,926,325,3
772,90147,78465863,405,289,5
773,34599,90632423,546,957,3
774,38250,98414770,543,78,6
775,70971,73505855,912,10,2
776,49549,11990404,91,716,6
777,16929,74844264,438,686,4
778,90855,28775720,368,312,5
779,22964,79998010,739,243,2
780,47143,35985728,906,934,3
781,20072,11695453,90,978,3
782,74602,35102626,774,342,1
783,35306,78850168,906,383,1
784,42381,39520344,105,237,5
785,57879,61143562,398,561,3
786,24672,66454874,7,276,4
787,66961,25073146,536,963,3
788,76765,65038988,403,407,2
789,38168,23571199,968,324,3
790,40235,85557615,777,950,2
791,69349,13671695,481,238,2
792,66441,58669109,212,358,3
793,82778,56042249,76,228,1
794,49708,71287596,565,711,3
795,96277,1014792,806,911,5
796,99858,36896948,525,285,5
797,61033,12110154,227,165,6
798,14526,3548169,660,149,4
799,57243,5625778,187,608,1
800,44092,67710248,937,913,6
801,86407,49714025,107,153,1
802,67123,35876564,998,392,6
803,18879,68786267,653,75,2
804,70262,91538491,17,346,4
805,37289,17253280,118,662,1
806,87612,96389286,805,516,3
807,10265,34665597,729,481,2
808,38063,23436572,148,11,6
809,84189,76079962,585,610,5
810,70938,55003730,9,745,6
811,26064,72081370,152,759,5
812,28841,17961543,860,667,3
813,22164,42343050,743,79,4
814,17847,46810592,128,590,6
815,14609,79473127,740,653,3
816,28648,31050670,879,464,6
817,22363,29494527,73,115,1
818,40684,40706673,626,737,3
819,33850,63791167,381,625,1
820,39114,60153463,44,553,2
821,35082,5097593,499,841,5
822,63014,16336793,76,370,1
823,67318,56326671,935,776,1
824,85627,31073980,840,53,4
825,56048,22321129,494,22,5
826,78930,29389181,831,207,2
827,36537,27738024,748,925,3
828,64999,44476303,383,905,1
829,87399,30849062,620,901,4
830,44588,75728344,637,929,5
831,67234,86393763,374,848,2
832,69118,73635744,608,717,2
833,47272,71952999,513,136,4
834,80647,68112431,16,921,1
835,61594,53611846,300,426,1
836,48854,83697323,855,602,1
837,94304,40387687,973,371,1
838,19833,72530309,192,802,2
839,89709,63326082,783,149,4
840,20455,88629934,657,698,1
841,95751,2122684,345,134,5
842,58348,79058268,138,955,4
843,14491,28836961,976,934,2
844,54774,51982544,685,741,3
845,67853,53461415,598,231,4
846,87849,80566866,813,117,2
847,12214,46762013,779,67,1
848,96880,8406891,458,129,1
849,89880,55486282,553,515,4
850,78042,31305230,597,994,6
851,16907,41893196,279,403,2
852,16769,12467498,158,588,2
853,12806,36491804,380,555,2
854,82056,84228559,308,857,5
855,37700,43445169,347,408,5
856,28388,7951716,973,793,2
857,82374,78318317,723,782,3
858,87097,38003619,964,432,2
859,69123,75499212,642,502,6
860,65198,8264340,71,599,1
861,17659,98813111,635,739,5
862,86550,52418043,120,436,4
863,77021,74718214,187,911,1
864,27712,25441177,988,95,6
865,19701,34096831,869,317,5
866,79957,26860688,405,753,4
867,25695,43994732,329,173,6
868,48667,20434448,206,59,2
869,60178,82972892,421,415,1
870,20285,76839971,520,595,3
871,30460,57237159,219,612,3
872,94371,72845133,471,714,6
873,85089,33770118,376,122,6
874,84433,30009905,400,130,5
875,71613,75220021,656,224,3
876,25329,21002688,854,761,3
877,89414,98780744,852,394,1
878,19452,98939845,248,312,3
879,58454,57758706,213,649,4
880,18124,61637881,197,657,1
881,43211,15447510,262,342,6
882,20949,49890700,678,44,5
883,83379,91330486,786,21,5
884,16016,21573554,801,82,6
885,54130,11313350,842,250,1
886,66390,70547936,63,460,5
887,82329,16428224,498,360,3
888,38716,74005015,955,409,2
889,44676,85224158,880,352,1
890,55355,47970594,409,537,3
891,21289,26830489,686,896,1
892,22077,88978805,804,530,6
893,27008,1069883,523,144,2
894,54963,85568517,490,890,5
895,34092,39637480,260,252,4
896,46727,50315023,481,843,5
897,62200,75365146,222,482,1
898,66333,54471808,144,549,5
899,32718,66407616,428,887,5
900,87956,73857529,255,338,2
901,69793,89239931,831,439,3
902,19307,45850182,283,516,4
903,56832,42361938,138,182,2
904,51334,13334248,98,110,6
905,52037,85363551,31,373,6
906,11997,31229697,90,866,2
907,26725,63922171,479,842,6
908,84311,96024935,45,438,2
909,25707,5200781,934,992,3
910,42333,38076881,703,277,1
911,20774,58049665,710,101,4
912,47265,74066693,457,786,3
913,41816,74099315,76,375,5
914,94064,19085518,119,728,6
915,68640,22386127,727,184,4
916,94164,61991781,507,591,4
917,86944,54777633,505,335,4
918,58867,53367907,12,409,6
919,73631,62108301,430,748,6
920,55605,97113769,614,135,5
921,32844,55758801,181,690,6
922,54054,50334990,250,994,2
923,19548,5140101,59,665,4
924,63658,22423907,562,312,5
925,50555,2697903,9,218,3
926,44664,91073146,150,159,4
927,13024,99472985,606,562,3
928,80702,55313522,407,824,5
