,ID,Amount,Principal overdue,Interest overdue,Loan_type
726,81460,52287945,836,378,2
727,71897,96225249,976,6,5
728,61496,50373353,534,335,1
729,44137,50812330,546,492,2
730,94030,16163635,738,144,6
731,82293,94640269,418,233,6
732,20820,66848363,574,986,4
733,30463,24496378,524,304,6
734,37844,85963478,292,39,4
735,92815,35778145,445,757,2
736,30826,82988833,423,113,1
737,92549,93166295,755,585,2
738,19768,68672107,799,957,6
739,50634,35634077,130,86,2
740,44656,45930543,565,919,1
741,18239,46797397,743,943,5
742,26218,51985953,94,521,4
743,17956,77518846,369,650,2
744,95898,8456588,410,268,3
745,24250,19522432,566,438,1
746,72452,35027843,894,98,2
747,98212,35042415,427,726,5
748,54094,59446746,672,97,2
749,44842,73994687,202,505,4
750,72374,6900473,636,383,6
751,86295,55462776,851,487,3
752,59296,70996464,299,117,5
753,32303,52873427,256,197,5
754,38917,56524137,668,145,6
755,66329,42224743,871,334,1
756,60111,45603321,727,815,5
757,19632,25326853,578,6,5
758,65942,50891440,301,417,6
759,41015,52412839,329,208,5
760,31623,53692304,716,246,3
761,97886,60129391,775,739,2
762,27738,76871693,381,590,4
763,98600,65005933,366,658,3
764,89251,73447337,936,798,4
765,14056,67702887,499,495,2
766,58811,19660310,212,134,6
767,50896,51738138,778,229,2
768,15621,4241747,40,26,2
769,53796,87006544,441,788,6
770,16983,65563438,746,499,4
771,50419,86717146,697,348,2
772,12354,18318427,721,905,5
773,43938,24721214,440,752,4
774,68735,96544569,774,754,2
775,13888,63072932,412,110,6
776,84185,57221978,22,736,6
777,38622,43832641,237,966,1
778,44256,75284880,499,599,6
779,40908,56989458,749,727,6
780,64966,49694526,960,424,2
781,16584,83858059,622,386,5
782,20167,58986944,257,168,5
783,54451,4421600,900,146,4
784,50562,87900979,10,213,4
785,84365,63571767,715,43,5
786,20886,50666836,776,366,6
787,85544,54989957,781,822,5
788,53269,59324392,574,747,3
789,71166,52328005,322,719,6
790,87331,79723628,225,732,2
791,97862,37779463,706,956,4
792,75286,75328210,315,880,1
793,55006,74604821,86,680,5
794,87785,19021365,125,207,3
795,59201,98499670,652,625,3
796,72667,18188171,171,319,5
797,64647,19157457,572,912,3
798,60440,64031951,116,147,6
799,45204,31388591,12,954,2
800,37421,95729103,484,740,6
801,69226,92427935,697,105,3
802,90761,66818552,883,5,2
803,96040,72946990,212,896,6
804,89043,42607337,974,916,1
805,11832,72075618,583,987,2
806,54084,81664397,377,783,2
807,53823,52297968,244,563,6
808,54991,98133009,295,256,3
809,86159,14828969,691,587,5
810,44988,12181254,130,552,3
811,47888,78238247,877,43,5
812,22973,3243784,591,863,2
813,26614,35603179,822,504,2
814,59776,33627309,943,618,3
815,31951,65416847,452,228,3
816,40558,27359210,511,102,3
817,42570,99195968,22,271,2
818,61991,68553146,398,977,1
819,42476,39553644,806,621,1
820,35518,64364851,715,564,3
821,22221,60616029,16,729,2
822,98358,87025519,35,794,1
823,21961,65968033,455,814,1
824,31033,67869799,186,452,6
825,64805,13371327,812,815,3
826,38097,4425521,592,247,4
827,54125,98370931,869,354,5
828,20794,16390162,826,715,4
829,56442,48643133,280,807,4
830,31011,6005728,812,986,1
831,51193,30908788,890,748,2
832,56411,33219359,222,239,3
833,82158,88501614,399,851,5
834,24230,19919438,323,624,2
835,57310,90816863,505,916,5
836,88045,25650131,583,164,2
837,19523,71461374,72,581,5
838,91536,50381619,248,807,4
839,52417,20085209,527,659,6
840,64901,61607394,53,539,3
841,17455,10509819,856,287,5
842,76957,77037073,827,993,4
843,58395,78912009,914,338,3
844,89822,94360606,594,69,1
845,22809,56199923,246,91,6
846,12336,35603860,824,413,2
847,17205,73485152,504,904,5
848,47917,54152375,630,465,6
849,13205,75469308,545,198,3
850,41881,74505451,811,365,2
851,54266,26617553,965,157,3
852,74089,47960924,513,232,2
853,24107,44812497,508,956,6
854,40205,81898482,501,548,4
855,53088,98506535,52,647,3
856,47532,36742033,968,128,1
857,94069,38018547,37,833,3
858,38037,31007446,812,182,4
859,62465,43387273,644,639,4
860,99506,65336459,781,120,6
861,70963,45531393,790,936,4
862,91530,86849852,433,42,2
863,75351,7877582,772,220,4
864,35953,81623478,97,581,6
865,74316,12873887,191,935,3
866,40005,13587671,329,44,4
867,59362,77927545,529,310,1
868,74354,32627853,397,823,1
869,60544,57194719,776,785,6
870,90427,59855452,756,527,1
871,84189,61219889,940,946,3
872,72100,35605885,763,829,3
873,92314,5557139,806,290,5
874,90912,27117350,149,31,5
875,31647,8958528,164,944,3
876,39027,73918678,786,742,3
877,94195,59416115,226,442,4
878,99621,53600346,316,221,6
879,78378,30766645,380,501,1
880,38389,70339260,204,790,1
881,86980,6738687,325,701,3
882,58233,36855005,239,450,6
883,87423,53340251,512,656,1
884,32798,99919181,905,267,3
885,25867,6291590,432,634,3
886,41323,29446957,41,276,1
887,96244,98299878,538,290,5
888,57431,87916995,356,261,3
889,36111,39696722,888,826,5
890,24635,79598241,901,266,1
891,23680,3814973,42,906,3
892,55266,3470677,454,364,1
893,31120,67516328,90,452,6
894,81524,4288942,562,784,3
895,94390,40901300,531,343,3
896,41418,71446729,156,762,5
897,79385,59318581,321,203,3
898,90746,11111907,517,743,2
899,48279,77442039,309,275,5
900,55180,15588617,964,119,2
901,33761,24112723,947,208,1
902,38269,73409686,861,49,5
903,93027,23797394,692,293,4
904,52961,10084222,138,457,4
905,23963,38024319,121,285,5
906,40677,48138911,373,480,5
907,39972,82002389,135,57,6
908,95926,31531378,281,585,6
909,16273,27932336,336,894,3
910,59378,86075011,714,75,4
911,52151,52161258,924,374,3
912,54616,65911809,914,80,5
913,20591,14979508,21,242,6
914,76548,66443883,75,550,5
915,53941,73875350,840,924,3
916,63512,68401642,644,224,3
917,52244,2418513,212,519,2
918,58477,55413419,831,219,3
919,72660,84785769,74,732,2
920,41605,85909184,451,661,3
921,87737,35127157,584,611,1
922,30417,25100298,935,301,2
923,62499,76824451,204,288,6
924,37275,75602391,473,342,2
925,10705,2885982,160,474,4
926,51399,12775104,941,897,6
927,29748,55550471,338,416,1
928,72822,88814306,415,849,5
