,ID,Amount,Principal overdue,Interest overdue,Loan_type
85,11189,30902320,954,173,2
86,21276,40239932,398,358,1
87,23194,96243018,768,611,3
88,68166,27669066,781,326,3
89,11951,8512434,467,905,2
90,15350,74349580,105,310,4
91,95309,48471818,891,200,3
92,23506,26932433,288,356,4
93,13794,56326070,606,193,5
94,52712,25972176,215,580,3
95,19626,65407632,246,998,1
96,66793,69334506,171,385,6
97,42826,48974568,561,343,6
98,43577,58809784,131,530,6
99,70775,55461089,140,167,6
100,80454,90538478,976,166,5
101,72512,52070436,385,988,3
102,51475,94389806,135,541,1
103,89326,46188152,113,154,1
104,50832,4011414,15,201,1
105,71307,46402913,401,860,5
106,55960,87425638,673,31,1
107,49161,69978576,956,827,3
108,46768,40096573,275,493,1
109,70489,73135296,308,822,3
110,91635,88513058,415,394,2
111,47872,65902097,801,260,2
112,66416,38809027,139,884,5
113,32929,85967798,936,784,1
114,64003,67014210,412,818,1
115,64483,82904966,268,590,6
116,48262,54750107,244,891,6
117,95953,54857373,972,602,3
118,82216,38367256,145,646,1
119,85581,65364993,547,663,2
120,47710,98488736,254,410,5
121,22785,74732158,42,383,2
122,69047,92122007,129,70,5
123,56245,12380359,590,266,2
124,50433,80881693,417,735,6
125,89452,8501278,426,88,5
126,38468,61954489,308,278,3
127,85009,65642109,417,473,3
128,84222,33076914,775,668,3
129,66595,97427281,925,677,5
130,12472,82155606,214,491,2
131,84802,74159321,177,649,1
132,63013,53040209,373,885,5
133,88819,12988909,184,146,2
134,68739,58893820,846,510,2
135,25148,80328505,564,626,4
136,53252,52478082,955,348,4
137,95020,82173403,299,799,2
138,85867,84884284,998,352,6
139,52037,46203587,623,845,3
140,71020,25866536,806,734,1
141,49244,77611182,192,233,5
142,42353,27809534,363,437,3
143,20204,22496707,36,27,4
144,37366,76129285,623,824,5
145,45299,59837646,170,831,4
146,65983,41893795,307,825,4
147,91928,65702166,156,822,2
148,49734,91312613,301,244,2
149,20064,84281946,307,398,1
150,75750,23395829,754,998,5
151,98836,93283850,455,791,2
152,39828,90839842,596,636,6
153,57528,66534541,943,59,3
154,42672,21546993,646,715,6
155,53183,56838773,592,250,2
156,36201,16868621,328,89,1
157,34245,29577294,969,61,1
158,86985,54784805,199,465,2
159,99197,67320278,144,678,1
160,80737,99553329,137,98,4
161,25216,29216610,671,601,5
162,13752,62707369,80,94,6
163,13197,21746770,420,138,3
164,10424,64686335,658,41,3
165,85627,66688531,408,106,4
166,39019,12912772,438,476,3
167,87095,22141094,262,374,1
168,23993,20988121,86,745,2
169,55090,88014496,766,984,1
170,21124,18683870,440,66,1
171,88401,51703198,142,293,1
172,64633,53927057,961,305,6
173,78197,82812595,25,594,6
174,85170,76249500,171,365,3
175,46562,39742713,824,770,2
176,31435,3419395,794,372,3
177,82237,19722956,4,669,6
178,52693,71913606,266,396,5
179,68262,82171279,524,235,2
180,91061,29339965,559,982,6
181,61520,91192917,574,410,4
182,24935,26419569,139,137,2
183,29524,94467684,450,347,3
184,36373,50308936,153,880,2
185,73469,53991832,690,236,6
186,89394,87730707,164,978,2
187,70326,97902381,293,913,6
188,83961,35924960,628,595,1
189,10046,64107930,71,684,1
190,75075,59653069,35,849,3
191,30154,41790369,264,437,4
192,94216,35559852,208,714,5
193,26219,59848859,580,288,6
194,85331,87741931,571,191,2
195,18853,49747680,494,474,5
196,49025,69039972,585,838,5
197,81505,20009797,21,737,4
198,14206,34223138,176,312,4
199,34491,60160626,995,202,1
200,44164,3477405,194,406,2
201,46253,34676851,205,2,4
202,77609,16209563,420,299,1
203,80438,25758861,418,343,2
204,74128,11591396,623,828,6
205,35945,34807060,682,139,4
206,66380,47540466,351,421,2
207,79204,38485693,457,76,6
208,21221,88654793,59,428,3
209,93136,44625286,744,233,5
210,21137,74245955,880,873,2
211,21180,52577192,221,574,4
212,62712,31680611,680,66,1
213,50632,90597250,316,357,2
214,81074,6490533,304,570,4
215,54479,34226187,478,754,5
216,51969,25340106,749,753,1
217,41874,64963555,216,806,6
218,71385,7228878,675,948,4
219,66396,19291292,899,819,4
220,86535,13281062,874,709,3
221,32253,97544513,551,24,4
222,92235,20120311,204,122,2
223,49453,99317894,661,755,2
224,71423,28340773,209,979,1
225,63593,50540217,221,26,5
226,97263,77472107,161,425,5
227,16364,96319301,754,195,5
228,15682,10831663,102,689,2
229,94278,12673847,34,201,6
230,32488,87983854,795,551,1
231,63256,87920404,556,29,4
232,27799,44557423,96,942,6
233,82734,63196395,816,102,6
234,83032,31223923,753,926,2
235,56437,62441203,704,27,6
236,57221,96234915,569,876,2
237,15154,32246040,726,160,1
238,33747,30856013,382,398,6
239,87351,58230226,582,253,2
240,63823,36826544,294,587,2
241,54008,31981073,876,572,5
242,95126,67148808,935,673,2
243,96155,13685937,521,18,5
244,70419,15446812,513,373,3
245,68501,74888538,701,296,2
246,46182,59022720,420,433,6
247,14892,40565086,172,821,3
248,22888,54757287,276,191,6
249,10141,6311401,952,144,2
250,83498,52752184,829,205,4
251,99972,37096325,751,855,5
252,89164,50062083,83,19,1
253,64830,53245478,785,603,1
254,39438,33610927,594,794,3
255,38792,59693024,855,771,5
256,84759,38335119,290,874,1
257,92352,60257820,509,42,4
258,39119,91857692,884,870,3
259,25584,34147847,943,774,6
260,24253,71439755,23,241,6
261,82465,1234733,370,55,3
262,19564,37251847,879,60,5
263,42369,38470284,602,581,5
264,61598,43608494,299,871,6
265,83764,23171335,406,20,4
266,68108,67027644,279,303,5
267,10397,42006282,451,626,3
268,28514,70461544,231,721,1
269,80912,28841818,102,839,6
270,63209,17965217,628,484,2
271,91424,90958695,305,473,1
272,48765,53200952,319,511,3
273,57490,85457848,640,878,3
274,64751,37411981,240,30,3
275,82686,72598332,365,968,4
276,79309,85071954,46,873,5
277,79151,47060832,172,788,6
278,34733,37257334,517,220,6
279,68798,15197731,583,587,5
280,99632,56513145,629,67,4
281,32419,6588716,289,138,2
282,11686,48257769,251,50,4
283,73762,66374930,67,818,1
284,61192,76506275,210,564,3
285,11000,2430909,143,825,4
286,93544,31001831,240,894,5
287,55123,34329343,803,929,3
288,79531,92699241,385,392,5
289,62526,2130153,59,58,5
290,28437,57210332,851,136,6
291,79190,28011091,320,836,3
292,79368,4002867,318,674,4
293,40398,32138422,228,907,2
294,74869,4793464,359,695,4
295,86908,45131372,940,285,3
296,41829,74705371,24,495,6
297,26315,72462160,732,46,1
298,56578,25829881,108,228,2
299,44522,9110097,427,932,5
300,50068,8629450,441,252,3
301,71882,60841848,211,995,5
302,72266,81700686,599,84,4
303,20112,82513401,701,468,5
304,59778,18799321,492,831,2
305,96551,44208204,571,755,3
306,74888,80013694,501,905,6
307,93910,24416861,416,524,5
308,60637,57321753,775,845,2
309,17042,73976534,795,63,6
310,94568,71997647,53,896,6
311,65306,37319800,987,568,2
312,44387,63196594,535,840,2
313,73848,33599046,722,989,1
314,79388,7980206,692,261,2
315,91421,80621200,995,262,3
316,27997,85912169,124,807,1
317,81754,71378076,296,677,4
318,34768,16793520,38,659,4
319,82751,67076643,639,668,4
320,18014,6753505,21,143,3
321,74264,21943304,717,736,4
322,38416,14241440,675,42,2
323,73727,15135677,79,562,2
324,87436,9220682,329,246,2
325,91529,85547277,309,100,3
326,75465,42749466,275,858,6
327,31706,85824099,804,389,3
328,26311,14595077,525,831,4
329,10421,57722005,332,696,4
330,11572,16410733,399,497,1
331,63212,73153120,288,64,5
332,98906,50240215,897,464,2
333,52489,45233147,953,553,4
334,76509,42416582,756,232,5
335,66180,17552576,630,485,2
336,96636,67485433,688,32,6
337,79368,10024767,829,202,6
338,69795,48596722,567,673,1
339,62861,71026888,221,854,6
340,37147,40228943,471,923,3
341,14906,36975417,495,412,6
342,21733,79408001,800,127,1
343,23181,8246749,136,139,4
344,38910,43308981,194,841,2
345,17994,15240361,733,491,1
346,61811,34775265,173,155,3
347,87643,93879409,97,839,5
348,94752,60334642,155,79,5
349,83946,51913045,350,237,5
350,41359,42629268,561,977,1
351,69659,21199425,329,79,3
352,89899,63604644,917,348,3
353,55307,20477052,55,436,3
354,68431,93918165,782,362,4
355,76049,31235215,676,237,5
356,17704,82897366,147,247,6
357,22338,98011185,318,800,2
358,28453,7083109,854,539,1
359,46845,24398096,607,234,2
360,64690,58391202,342,931,3
361,49200,80272040,998,19,3
362,66220,10022745,2,19,6
363,43694,74785640,677,83,1
364,76454,21759352,253,882,6
365,36505,38427185,45,927,3
366,18878,21909131,778,853,4
367,54523,93695916,907,838,4
368,86456,38272751,904,278,3
369,64037,49973746,820,637,2
370,22804,5348423,842,584,4
371,10589,27052031,908,406,5
372,12400,37408476,456,357,1
373,71514,96013006,234,62,5
374,78276,46795081,352,310,5
375,64272,6132617,269,421,3
376,76471,94496180,593,125,4
377,41131,54369172,241,192,4
378,57686,38320923,22,395,3
379,11221,16157014,89,145,2
380,19673,34200451,287,626,6
381,38856,15286427,343,563,5
382,17487,45578256,713,230,4
383,41973,72179388,331,685,6
384,75496,80893894,717,966,1
385,18986,37965594,38,568,1
386,53521,15930447,124,713,2
387,67628,29600226,987,228,5
388,10525,30269845,531,567,3
389,64967,3750519,479,390,1
390,87500,50234947,582,189,1
391,42108,78623394,896,520,5
392,10029,40417606,609,223,2
393,95407,45719477,808,76,2
394,72212,59552564,203,464,4
395,87336,91664174,420,792,6
396,78135,51994096,193,28,4
397,81495,39806935,124,362,3
398,97458,28388428,545,823,6
399,92221,83957597,111,305,2
400,67168,14855013,922,676,2
401,80946,41945845,375,257,1
402,88675,52835100,560,691,5
403,85663,84172242,361,505,4
404,25084,17012984,984,269,6
405,17468,45507110,9,880,4
406,98987,56521000,280,681,1
407,58547,95333123,929,931,3
408,73908,19491751,838,131,3
409,40284,10130703,543,261,3
410,49761,45667684,139,428,5
411,23586,15834066,995,969,2
412,73451,7170012,283,84,4
413,32699,16714058,37,440,6
414,74844,72995387,898,907,2
415,21416,38281895,754,470,6
416,50019,36788358,935,40,6
417,82916,25133245,193,182,4
418,74766,8819671,863,268,3
419,45026,21524872,758,32,2
420,35172,86801130,487,379,3
421,78159,46064132,673,272,4
422,49595,82320495,588,237,1
423,61206,29766747,69,201,5
424,53992,25222898,550,249,5
425,22511,72288946,491,962,2
426,19899,96647734,869,511,2
427,93745,16915564,44,966,6
428,65172,53668993,589,237,5
429,97049,25615080,803,249,4
430,44812,43081676,947,9,3
431,59886,27639569,455,141,5
432,32524,94112543,394,631,3
433,67941,48627143,200,913,3
434,69219,9914798,489,872,5
435,89983,34021561,663,161,2
436,99889,69509636,863,547,6
437,54817,94653905,280,93,4
438,63440,41792975,895,7,6
439,94438,36800870,304,114,5
440,68412,1901950,599,58,3
441,82616,52533191,643,235,2
442,77743,68497899,846,573,3
443,99643,18749908,570,56,3
444,67442,20606718,78,539,2
445,77311,47918866,916,612,4
446,16888,85506924,545,264,2
447,87373,93844701,873,250,4
448,95554,38312414,713,169,2
449,90478,80623095,779,304,3
450,47974,73756507,79,22,2
451,68983,72973952,591,156,3
452,18715,60288021,233,624,4
453,41849,24420748,817,527,4
454,27897,2269915,200,280,6
455,44204,25683580,192,157,5
456,67676,11639975,837,704,5
457,91588,7805731,293,292,3
458,36824,68838248,360,104,4
459,60986,47892613,476,77,4
460,27896,53475745,569,515,4
461,60601,34581869,168,682,6
462,55407,2563729,346,440,2
463,45650,54206784,247,468,1
464,74184,17919573,246,380,3
465,42541,44739489,556,708,4
466,85717,39874378,985,322,4
467,83350,6701875,674,256,4
468,28941,92381191,368,395,1
469,48457,57106725,524,2,2
470,15622,23934474,384,848,6
471,49114,88391591,480,395,1
472,21415,1603187,69,788,6
473,21014,70778457,235,818,2
474,33270,18458015,601,916,1
475,33657,46391144,496,369,2
476,90646,2265037,611,134,3
477,83754,98756430,351,828,6
478,36364,22212637,581,624,3
479,13598,7267474,63,507,1
480,92634,38629758,372,885,6
481,36907,55749440,899,473,3
482,68727,21026321,339,381,1
483,33343,31078375,482,830,1
484,40462,47143562,25,561,5
485,76389,22735008,528,274,2
486,42798,57345889,141,699,2
487,50801,34614321,332,671,5
488,39692,39382225,630,166,5
489,81600,92787967,706,945,2
490,99242,66819807,981,931,2
491,52716,40454922,447,487,5
492,83383,27590434,182,399,3
493,89124,17242568,643,133,4
494,12759,66273491,494,6,3
495,41008,23667537,366,718,3
496,46731,25285263,900,850,3
497,68595,69951647,558,509,2
498,43754,74654079,725,449,2
499,78532,10238540,138,722,5
500,95141,11758001,787,245,4
501,83236,95640304,433,262,6
502,59639,52522988,293,913,4
503,63676,53740295,877,833,3
504,41989,1913565,885,653,1
505,42458,21714134,925,905,5
506,58502,76373735,199,429,6
507,10955,40196333,252,990,3
508,38063,27534666,691,727,4
509,40905,75058581,321,9,6
510,31138,2386260,203,74,4
511,82755,59889920,92,642,4
512,74212,32030897,754,678,2
513,17998,75048803,44,995,3
514,68693,14988638,31,724,4
515,10186,70049338,746,485,2
516,44619,90938901,689,853,1
517,94873,47588727,78,869,2
518,23495,46872026,393,741,2
519,88950,13946832,481,391,5
520,70951,24811994,638,914,2
521,11071,43291734,515,576,4
522,39546,53969204,410,482,6
523,90475,60394694,473,133,1
524,88600,33510889,682,573,3
525,96431,37752931,413,907,3
526,94695,86869630,179,703,4
527,60559,90324765,950,545,3
528,89891,15414398,487,197,4
529,84461,10178729,402,328,2
530,90075,61474323,920,428,4
531,66756,34261718,222,911,5
532,49043,59296874,571,467,4
533,38022,23345600,150,563,6
534,65831,69367111,384,518,4
535,52457,65934558,449,958,6
536,56225,48229476,695,436,5
537,39780,93796021,900,85,3
538,43587,58400062,869,718,3
539,76344,62034687,58,824,5
540,95797,65016969,960,117,2
541,66119,80419463,278,624,1
542,41374,31565128,772,39,3
543,67371,66637806,395,391,6
544,84022,80286264,86,953,1
545,32423,54890374,408,461,3
546,60922,85547154,497,356,1
547,10422,46856694,899,510,5
548,78679,48133730,448,951,4
549,97198,76551211,486,727,6
550,20296,20058897,181,255,2
551,24603,31415697,530,375,2
552,82325,73908916,207,684,1
553,58567,62142949,444,966,4
554,13514,20447900,563,985,3
555,65963,31682734,281,328,2
556,22697,89969938,500,815,6
557,47260,37968192,676,489,2
558,72705,75201200,887,605,6
559,84126,22378450,472,457,4
560,41606,50807074,139,670,3
561,72939,77000175,32,468,4
562,83735,70365921,639,501,2
563,12230,22620423,359,71,1
564,77072,19209962,542,162,4
565,22626,5828385,842,153,1
566,95681,2384871,615,726,3
567,78907,41418696,601,727,5
568,32786,63567312,203,283,4
569,21686,33378352,439,214,2
570,14643,38660298,138,313,5
571,76109,19299166,970,70,4
572,93518,37969452,219,742,4
573,49880,12093213,61,966,1
574,53543,36491691,473,150,4
575,10120,15711515,745,617,5
576,65348,18209520,606,431,6
577,20334,31367548,462,697,6
578,71969,29429037,208,828,2
579,14865,92255240,201,850,6
580,78300,86433837,258,256,6
581,49316,95686799,9,6,6
582,13168,45091370,637,397,6
583,98290,28243467,871,459,3
584,20900,4647843,291,194,3
585,93066,93631847,694,592,5
586,44702,2907277,108,651,5
587,48047,33284823,213,932,2
588,68535,8713027,632,548,3
589,44586,75235613,299,332,2
590,40440,28352268,402,736,4
591,50718,40966125,269,197,6
592,56451,29386637,54,620,1
593,15481,64015146,522,294,5
594,44862,20484656,183,705,1
595,23524,71225038,658,459,3
596,66050,24485087,212,598,1
597,78178,26697706,115,751,3
598,43457,35925761,419,606,2
599,98342,35215701,521,450,1
600,63785,59216013,82,744,5
601,26442,45157745,857,33,6
602,53652,91264515,116,218,1
603,78177,64897573,378,242,5
604,35489,46706692,294,478,5
605,26963,16474396,142,275,5
606,63976,11428773,666,971,4
607,74903,27600828,821,207,6
608,78280,82647406,532,611,1
609,20647,37321317,531,822,5
610,37918,61540267,126,896,6
611,91408,9057329,214,228,2
612,39283,78587801,408,344,1
613,30085,17246246,500,258,6
614,29905,1956461,5,472,4
615,28461,55431452,654,816,4
616,87066,59156373,242,780,5
617,12486,83119023,156,912,5
618,91032,58202367,959,205,1
619,67875,49717881,719,830,4
620,49361,68022135,847,190,5
621,66709,39167041,661,29,6
622,82401,80165968,222,892,2
623,24438,89811478,592,782,5
624,32662,88319285,878,937,4
625,55675,75039390,167,11,6
626,10410,43300331,158,656,3
627,62680,50252472,506,564,5
628,10494,67485046,855,958,3
629,14818,72638372,276,374,2
630,45480,70836818,327,641,2
631,66291,70891944,592,219,6
632,55114,5440171,525,316,6
633,57266,13629581,581,4,3
634,58861,4375825,125,392,6
635,67041,85142176,565,232,5
636,50068,16531571,396,66,3
637,25212,6151394,197,968,5
638,21673,73877545,65,35,5
639,61607,71958576,51,585,3
640,24040,22469919,138,542,2
641,91360,70086677,347,231,4
642,22070,41870645,547,2,6
643,85986,30155169,517,279,5
644,66364,21594213,130,701,5
645,11028,6266123,935,572,3
646,43970,67897880,583,195,6
647,41042,9726273,834,693,1
648,92689,70413824,770,309,5
649,90800,53915987,34,289,2
650,84486,33708971,891,625,2
651,53620,63787327,711,367,3
652,21724,75621485,58,655,4
653,67475,8186864,889,342,4
654,31017,17512856,796,183,2
655,62170,41119575,934,465,1
656,84543,4828304,247,128,6
657,75103,40119787,585,293,4
658,62770,45696408,800,743,6
659,52320,12013160,771,594,3
660,62849,68564302,984,480,1
661,59883,63476408,986,949,5
662,32116,94360415,454,440,6
663,23624,24018549,99,730,6
664,89781,92227021,890,657,3
665,37368,70428665,66,698,3
666,57283,43980067,529,145,1
667,69908,40953275,472,664,1
668,47680,59476998,931,862,6
669,30311,46537916,722,432,5
670,52251,63257638,451,365,3
671,88535,9935252,552,547,1
672,68340,47471388,739,587,6
673,38972,46547519,902,281,6
674,45288,9879402,783,279,1
675,84632,83069916,772,628,5
676,43385,39457471,456,229,5
677,13334,58978337,47,960,5
678,82664,68641025,166,832,1
679,91218,38515901,962,492,1
680,33732,80501422,508,830,4
681,99727,85401489,249,160,1
682,40744,84374081,972,842,1
683,92016,37957455,624,366,2
684,37124,87789787,453,131,6
685,13856,70107433,7,628,3
686,55267,33418278,405,726,6
687,40498,33038327,223,822,6
688,86605,43926159,745,677,5
689,62108,68639235,136,566,4
690,48893,18482469,565,764,6
691,92686,58457844,232,267,4
692,57853,66751385,308,366,3
693,40979,51771509,357,821,6
694,67175,73752393,551,173,2
695,24850,39092504,195,915,6
696,90405,74559341,395,765,2
697,53651,57707067,63,745,3
698,62232,69956634,136,367,5
699,39133,89295280,93,287,4
700,40087,10565364,398,27,1
701,69478,16994219,41,738,5
702,74920,53934350,406,591,6
703,62521,45379604,468,215,3
704,47641,21026209,624,45,2
705,92784,73578849,200,890,1
706,88500,48577737,912,480,3
707,36495,21356639,776,990,2
708,77449,19285960,13,731,4
709,69931,77385966,630,52,5
710,23220,50136245,892,321,3
711,27798,67392215,522,357,2
712,75434,58599445,768,361,2
713,83698,88754863,448,750,1
714,46451,2719217,770,149,3
715,92803,30651412,619,546,6
716,14964,76757343,691,674,3
717,79254,72057635,793,303,2
718,57133,97052902,229,215,6
719,97835,80850936,272,237,3
720,28332,95929776,699,654,3
721,80229,32117865,418,520,4
722,24035,20758238,753,361,4
723,52213,94498395,406,583,3
724,77172,20065741,480,665,4
725,23452,98632771,712,633,4
726,94841,86374856,390,882,1
727,22585,8608842,196,958,2
728,98947,69577882,717,374,1
729,75221,62364456,397,845,1
730,76248,54781129,872,733,6
731,22508,83534963,544,662,4
732,40268,92027911,448,968,6
733,67491,28376368,763,669,3
734,80456,71174220,628,491,3
735,91786,65911058,37,122,6
736,24647,15748668,456,225,6
737,61963,24641222,172,545,6
738,45790,98245893,944,319,3
739,46283,19609554,342,649,6
740,13572,89510159,853,630,2
741,77020,80188633,770,149,1
742,10319,64328917,991,144,2
743,58411,72521211,862,523,4
744,80461,6743756,499,755,3
745,65462,50841767,751,754,6
746,13105,50738397,65,817,1
747,35866,78252386,177,124,1
748,77651,70220970,988,27,3
749,24711,77034027,813,989,5
750,72070,34743345,84,126,4
751,26372,34584421,265,700,4
752,22939,36321138,403,142,6
753,66041,66334397,726,262,5
754,64936,21258077,71,973,1
755,64417,40824093,409,776,1
756,17256,1177415,475,948,2
757,90046,37336544,437,222,4
758,55819,97382166,561,369,1
759,42099,66522630,735,360,3
760,55012,62214479,684,299,5
761,30151,19077569,131,751,5
762,30050,74227362,657,230,2
763,42972,7625756,700,989,5
764,67399,34920658,724,796,2
765,23863,53536119,870,94,3
766,54157,42535713,589,626,6
767,26810,29457401,226,446,5
768,53868,29524181,520,532,4
769,10700,99797023,898,987,1
770,72456,59092961,929,712,1
771,39189,77474404,440,267,2
772,97201,39071062,516,855,1
773,51283,40631773,5,378,3
774,28713,46588593,108,292,2
775,32702,67517382,442,194,3
776,84385,71318223,156,223,3
777,48398,70695303,217,367,2
778,35619,96550358,43,239,2
779,25714,50831057,969,111,6
780,65284,21116253,12,247,6
781,96736,94638091,584,694,4
782,86012,96473979,977,125,1
783,44630,96331219,176,808,5
784,27053,45297534,962,602,5
785,91752,29174083,93,479,4
786,58904,60354106,186,961,5
787,73311,2796722,615,535,4
788,18998,9306339,961,583,2
789,81063,16837497,904,153,2
790,75090,44646454,751,274,3
791,74769,8967962,676,550,2
792,98386,67323918,459,501,6
793,54789,8345237,26,595,1
794,84183,92492042,430,895,6
795,99300,94363151,473,751,6
796,69696,82649881,642,309,1
797,65373,20819113,553,15,5
798,82580,59564597,83,374,3
799,32602,56145049,161,961,4
800,50361,90466121,383,336,2
801,96701,99253944,966,514,5
802,73417,39636342,661,407,5
803,55310,44516897,286,347,5
804,78516,70370960,598,665,1
805,18096,20984969,197,94,1
806,98389,17542330,557,230,5
807,45946,59070414,658,585,2
808,80555,42269736,3,281,2
809,43006,27592194,564,549,3
810,33303,40570947,93,653,3
811,44900,81856052,132,824,1
812,48948,54281011,903,384,3
813,19370,18282532,974,801,2
814,91278,21810748,864,260,3
815,30030,70312423,238,766,3
816,20973,80563764,168,602,1
817,22199,37227117,379,293,4
818,95534,62878152,876,615,6
819,61616,47695567,685,578,4
820,57450,34033990,586,939,1
821,97851,61737433,292,331,6
822,99559,43927408,408,611,5
823,54611,59132298,449,386,6
824,88926,24265844,963,721,6
825,46674,56127210,793,597,4
826,33318,25383693,914,493,2
827,49270,48359721,604,155,3
828,39040,90409153,329,675,4
829,18135,81304882,976,375,1
830,57676,87269587,194,344,3
831,40704,32977463,895,422,6
832,52731,28210111,492,620,5
833,66709,83534809,467,289,4
834,49343,75516476,901,429,2
835,28376,3582249,694,557,1
836,77385,8587288,132,909,1
837,64024,90736411,89,382,4
838,82773,5499522,70,339,1
839,49659,16027333,399,362,5
840,31929,99252258,163,265,1
841,81385,57749904,335,479,6
842,32240,24053256,557,843,6
843,83069,78309984,877,334,6
844,56146,44942365,19,177,5
845,79760,1768672,192,321,2
846,30201,88330502,474,206,6
847,77922,12338209,606,401,3
848,21338,18739576,149,367,3
849,39600,42951920,836,226,5
850,12248,20996113,654,861,5
851,45614,3167686,516,416,5
852,63310,70789453,36,859,5
853,16304,39289415,536,263,2
854,82650,85327402,503,539,4
855,79799,57909649,881,482,4
856,83013,43173404,165,235,6
857,12404,68082264,541,523,1
858,10093,33808710,914,554,6
859,50422,14756959,188,464,6
860,62193,18839601,198,570,2
861,17036,46743367,443,816,6
862,56785,84609406,159,562,4
863,85310,60733357,643,498,5
864,19628,93974116,872,57,4
865,67520,45669919,898,73,1
866,44489,16899718,188,15,3
867,12404,75650579,156,916,3
868,94874,13579634,84,176,4
869,94433,12444020,177,832,2
870,39465,72668954,162,717,1
871,37019,41910505,367,42,3
872,73206,88391178,183,98,6
873,28278,61422763,822,225,6
874,78984,21741359,332,472,3
875,25207,41440753,751,806,2
876,17501,65486406,173,916,4
877,91036,92802542,655,128,3
878,25437,21136312,697,971,3
879,37265,9794096,14,603,3
880,29821,12258319,728,941,1
881,87723,19057920,880,822,3
882,47734,37574926,973,163,3
883,51679,55014833,201,475,6
884,61895,81430076,688,958,2
885,41078,1048317,640,482,3
886,64216,81706904,853,875,5
887,99793,5740233,383,471,1
888,34176,71965251,684,867,2
889,72091,25029859,492,480,1
890,35523,76832292,630,828,6
891,52871,25766852,79,35,4
892,87014,58121659,376,57,4
893,28666,78658567,676,500,4
894,76263,50178638,158,978,2
895,19892,32283678,307,703,1
896,91623,29059216,896,872,6
897,23254,39828868,570,690,6
898,60970,28274620,109,157,1
899,23161,1335800,475,373,4
900,59827,23786648,912,972,3
901,68900,75187674,802,162,1
902,97475,72861399,447,362,5
903,99148,57723301,889,3,2
904,85021,83086563,459,18,5
905,37592,73417134,114,63,6
906,19909,39408073,156,902,6
907,61124,90775383,421,111,5
908,89395,83859375,923,3,4
909,33722,16751954,103,887,4
910,66905,70031458,134,885,6
911,98902,10540849,963,878,6
912,53659,87982774,579,492,5
913,19736,30347049,654,34,5
914,34124,45493026,716,744,6
915,13727,31314179,0,0,4
916,38588,17991858,222,202,2
917,38380,94031394,865,345,3
918,19351,1705842,419,134,3
919,19131,93404660,46,680,4
920,78871,65767953,25,105,5
921,90520,88476318,391,308,1
922,46540,41095203,63,734,2
923,86108,29263549,420,471,3
924,61268,84104685,48,163,3
925,19737,54130117,700,18,5
926,45882,43477153,127,660,5
927,63786,18373345,897,646,6
928,52052,63531675,139,43,1
