,ID,Amount,Principal overdue,Interest overdue,Loan_type
247,97787,82968064,307,340,1
248,52700,44714581,893,94,2
249,75648,6910043,883,752,1
250,74478,78218610,93,726,1
251,31185,79069883,979,818,1
252,52111,52627834,236,718,5
253,93066,34578460,755,629,1
254,67722,69453049,230,318,1
255,81214,74303359,592,656,1
256,52697,91986855,989,278,2
257,86245,70532670,18,674,4
258,33678,85377261,7,790,2
259,29141,55714336,739,4,2
260,76603,26704058,450,748,2
261,99493,78785912,86,536,5
262,50518,13630076,741,469,3
263,95618,73124406,159,424,1
264,82832,7612743,630,241,6
265,16062,32968709,539,284,2
266,20465,21825938,2,525,3
267,54483,26427763,944,244,2
268,15958,49261165,939,101,6
269,56662,16644089,762,460,1
270,14372,50285319,611,162,2
271,10673,4650157,805,423,6
272,84371,97398760,563,909,1
273,55194,98489897,979,275,1
274,84597,35195439,608,863,3
275,46519,87325647,383,429,2
276,24941,99173518,460,927,6
277,76481,86458938,899,773,3
278,61101,42822177,589,934,5
279,96264,91727169,384,599,1
280,20199,25180135,207,114,6
281,70589,48686020,325,312,1
282,80815,72169661,164,813,4
283,55987,82958387,142,22,1
284,31091,33551958,903,494,6
285,83415,28369485,269,426,6
286,96080,70393178,939,40,5
287,51977,35356706,137,49,2
288,85335,83662175,203,364,2
289,30630,80589392,476,955,6
290,68158,37185876,916,987,2
291,80544,50633112,170,819,6
292,54594,28333628,235,221,4
293,94997,91194525,444,391,2
294,41997,64112614,567,996,3
295,25253,49244983,688,514,1
296,82178,78780150,441,671,5
297,36032,18905032,664,435,4
298,96901,93214013,281,528,3
299,29889,17497255,832,821,3
300,28832,90770126,384,268,1
301,49860,71500166,416,564,3
302,59896,12490128,833,427,3
303,15041,38899054,215,74,4
304,18245,32595269,421,578,5
305,23663,81425107,898,442,1
306,26173,13950831,499,897,4
307,62272,85548141,335,669,6
308,15986,97443841,865,675,6
309,73322,22879588,690,819,2
310,67462,69428978,684,265,2
311,92151,74760246,800,422,4
312,55531,97604846,550,228,3
313,47608,62899371,258,817,5
314,75707,2052791,648,433,4
315,46207,79132372,352,747,4
316,14577,25081432,405,991,5
317,10740,66551351,543,340,3
318,49058,77817004,707,352,6
319,98599,86848787,313,928,1
320,73708,39239334,823,857,2
321,58759,73257883,449,832,5
322,98499,75772979,275,955,4
323,75417,81033305,380,867,2
324,79445,71737121,384,823,2
325,16324,66268551,907,116,3
326,94783,28324716,100,913,1
327,39391,65549071,374,345,3
328,49191,2790884,706,223,1
329,74164,19150747,592,212,3
330,33310,85813902,599,125,2
331,47441,95129281,529,591,6
332,73902,50341905,329,498,5
333,70658,16547498,357,220,4
334,92818,27049935,249,397,2
335,94728,48238911,720,437,3
336,70046,38465811,946,211,1
337,86415,64139638,573,829,5
338,36713,89574548,180,979,1
339,98153,15274351,235,529,5
340,48723,66142990,785,867,6
341,79913,2147765,496,646,1
342,96096,43976568,568,332,3
343,50195,4775144,106,999,3
344,27729,33711560,321,772,1
345,48068,32241918,932,635,6
346,38601,43565228,637,1,3
347,69389,3902964,551,756,3
348,64308,98689895,676,17,6
349,33043,5914692,620,383,5
350,33776,79270351,997,525,5
351,49179,60167838,474,48,4
352,73150,75544471,579,497,2
353,43681,17395884,210,712,2
354,41328,88372751,445,515,5
355,59598,85059652,76,965,6
356,24781,25630060,446,594,2
357,74006,62440764,285,788,4
358,18112,55817936,230,887,4
359,55712,28769488,211,902,3
360,15738,77484855,54,522,2
361,36861,45741750,951,62,3
362,54583,68550772,702,367,4
363,36095,93769740,685,640,4
364,45390,2017085,102,37,5
365,24901,30873799,470,80,4
366,93200,91082663,310,584,1
367,99441,63563940,425,435,3
368,27896,46741469,59,4,2
369,85796,49108643,921,590,4
370,44857,27425796,142,403,2
371,24036,95400352,862,83,1
372,96787,57553564,362,751,3
373,27074,93487069,161,980,5
374,69629,40964839,92,427,2
375,80233,1210282,454,845,4
376,74570,93676507,788,156,1
377,99273,14544001,230,966,5
378,58076,83919112,175,194,4
379,49769,76773465,801,966,4
380,12258,82139591,388,963,6
381,81750,62833997,69,450,2
382,44590,28785238,356,182,2
383,40257,32849416,164,247,5
384,59313,61463979,653,671,1
385,78591,57678800,810,248,6
386,26374,53180276,409,333,4
387,71639,23129248,979,999,5
388,48522,75438889,531,451,6
389,74127,15237726,211,197,3
390,66731,83304125,345,964,1
391,91760,65081820,668,338,6
392,24054,54635317,415,308,1
393,76354,30816586,237,282,2
394,78481,52290507,201,585,3
395,11495,41854519,706,490,5
396,61799,89609695,22,388,5
397,30679,28880699,698,11,4
398,36574,49739034,878,422,4
399,87067,25630681,606,451,2
400,82178,84755603,276,472,6
401,29566,35985052,389,388,5
402,52249,50476078,933,626,2
403,57847,5651990,582,154,3
404,77343,57073981,127,844,6
405,54720,18433876,298,350,5
406,10982,74531967,600,251,5
407,75149,97331760,136,458,6
408,18218,7462170,708,931,5
409,36401,98649617,708,550,3
410,38342,95124002,532,337,5
411,64731,74550213,587,355,5
412,75238,29228181,230,500,4
413,79512,96738027,351,193,2
414,94535,15333331,639,884,2
415,25211,52556459,48,80,4
416,62326,26845943,78,993,1
417,93578,78979612,256,48,4
418,78114,84721078,131,977,5
419,51850,92393936,908,946,5
420,46987,21893828,269,262,5
421,86828,83244907,1,94,6
422,17380,20732512,912,95,2
423,92307,75398790,853,386,1
424,23081,23788202,526,685,3
425,88520,53910843,393,611,2
426,77747,2586406,879,440,6
427,57204,34099374,337,426,1
428,16572,64362043,553,254,5
429,83678,3363826,274,232,4
430,90370,68103124,516,314,2
431,28429,44907558,388,262,2
432,15370,53050450,95,168,2
433,40336,15904333,734,170,1
434,73360,32798505,76,616,2
435,16267,21309259,515,208,2
436,62202,87201053,831,589,2
437,46528,97443728,473,502,2
438,95364,79969992,915,372,1
439,91754,66650098,688,676,6
440,77558,15962629,153,810,2
441,61281,89639948,166,268,6
442,66691,74278643,116,834,5
443,61849,4554215,904,769,2
444,42282,22193736,57,626,2
445,25877,94016031,771,235,4
446,92308,91921352,129,428,3
447,30548,52396440,981,949,3
448,85015,74158377,828,125,2
449,22681,26776204,667,782,1
450,76303,83335625,982,450,4
451,43288,83051357,505,60,4
452,11132,1090476,805,105,1
453,67485,61050095,584,790,4
454,45697,44469552,300,526,5
455,30246,97311172,447,158,3
456,74174,64625924,760,689,3
457,97493,73230073,17,994,1
458,60779,84403628,163,688,6
459,76590,48063212,780,715,6
460,11811,68434692,264,275,2
461,40454,43657161,820,346,4
462,67388,25880247,584,176,6
463,66867,33757221,112,513,4
464,99217,74623114,418,565,2
465,40208,18261849,420,597,6
466,98582,88631083,425,530,1
467,20687,4662246,200,14,3
468,59136,38226754,613,639,4
469,71780,45465877,900,119,2
470,70439,22670253,728,854,4
471,87215,23337717,674,730,2
472,85396,73260091,26,848,5
473,65510,75361051,835,956,2
474,20349,20619631,418,954,4
475,87737,53797090,234,263,2
476,85618,10191403,32,867,6
477,90832,97234664,214,630,2
478,33547,76518438,699,997,6
479,93329,28936762,290,514,4
480,23528,46026914,324,734,1
481,46872,61417119,163,120,5
482,87765,6564118,696,822,1
483,12325,79322321,908,846,6
484,54165,60152595,53,988,6
485,61683,73318220,553,214,6
486,64214,21449845,469,614,1
487,84967,36647251,508,314,1
488,16788,1095695,64,241,2
489,53606,44645915,940,963,6
490,47918,3033391,665,649,2
491,64219,80948746,158,63,1
492,10176,69807674,987,700,5
493,90111,76953949,905,14,2
494,87071,95299838,623,924,5
495,43242,38216093,744,500,5
496,41978,8379469,976,855,3
497,49047,88988297,315,463,6
498,54874,95865912,159,138,4
499,37363,71612684,525,816,2
500,14901,58974993,388,30,1
501,71351,15770688,92,204,4
502,12086,64331912,804,836,1
503,87666,68114851,494,761,5
504,70156,76849925,518,284,1
505,97189,24999381,417,745,1
506,49559,29836818,212,328,1
507,43483,46472643,185,893,6
508,27373,70189251,633,122,5
509,44174,4604969,624,337,2
510,13095,28586083,267,583,2
511,67265,85866971,869,794,6
512,86742,64422443,392,870,3
513,74642,27828933,862,126,6
514,50514,9409442,349,100,4
515,72777,97861797,601,843,1
516,77539,84665772,365,34,2
517,25326,74858824,150,446,3
518,27841,32086683,834,913,6
519,40587,68716547,256,715,2
520,20510,12726420,768,382,4
521,23522,3239772,7,127,4
522,91739,33667215,873,131,5
523,61433,93334787,663,300,6
524,63093,35748984,700,329,5
525,62471,96132413,345,162,3
526,29049,74696645,838,8,2
527,75134,86467531,177,194,1
528,19644,85812553,830,370,3
529,93528,18032557,279,153,6
530,84707,22798802,306,112,3
531,13533,8956299,614,795,2
532,70040,64149895,166,810,1
533,87263,3734417,365,1000,4
534,67924,20777359,769,425,5
535,48915,87196046,666,121,6
536,35558,68947695,968,523,3
537,15001,71494589,728,664,1
538,70815,77648016,789,409,4
539,69665,83382126,548,821,4
540,96134,13989016,683,830,3
541,54549,14620589,109,825,2
542,52691,90508436,223,9,6
543,71475,65253821,357,473,3
544,24631,10288411,55,453,6
545,40345,62539971,143,292,1
546,71003,13452832,32,728,5
547,78624,37499070,406,509,3
548,96919,4676569,630,407,5
549,76503,3211178,162,579,3
550,61700,23356800,624,758,3
551,93672,45462093,792,672,5
552,79965,90406095,518,581,2
553,85532,74965575,133,647,3
554,36454,98384828,876,824,4
555,84904,46807544,348,38,2
556,12955,6897923,431,458,6
557,76873,97551736,50,365,6
558,98840,26033846,748,765,6
559,38714,56193381,727,663,5
560,82850,15229747,256,80,1
561,68843,48972000,2,871,1
562,21996,53518187,753,160,5
563,30466,29759270,901,25,1
564,95258,50689974,508,928,4
565,43660,46049040,120,521,2
566,70641,35983074,31,84,6
567,80783,63089878,582,151,5
568,13332,55098020,96,286,1
569,73254,84755346,27,78,4
570,98252,9627609,942,196,6
571,27490,19371206,682,953,4
572,18358,35564683,979,394,6
573,60085,59701402,301,753,3
574,58953,6700349,792,327,4
575,97733,64483933,23,424,3
576,89221,85002802,73,479,4
577,21007,36919317,923,921,3
578,63801,89961433,613,279,2
579,49208,93398184,121,160,6
580,43354,77350973,73,283,6
581,38043,2141615,59,415,4
582,71268,22800275,982,452,3
583,69589,91543773,29,726,4
584,81268,29180630,650,341,3
585,22185,93655262,337,628,6
586,85281,41177730,464,566,4
587,19651,30647305,821,651,5
588,41724,63118779,230,452,5
589,46932,93474983,656,650,4
590,88011,54182306,121,338,5
591,94316,6942253,820,840,1
592,63372,39508926,888,972,1
593,18438,88392939,773,11,6
594,20511,29516781,954,816,3
595,19299,44776870,116,757,3
596,95004,71412307,926,223,1
597,43869,4089741,346,753,2
598,89702,67221185,150,120,6
599,78289,15756685,180,264,5
600,65955,82528727,889,519,1
601,24373,82149271,811,183,4
602,47975,38181713,958,339,5
603,71279,14860407,898,614,2
604,86752,49578910,909,567,6
605,72217,9325376,661,522,3
606,13360,2341699,631,106,1
607,64682,14833919,74,940,4
608,24687,71040083,435,274,1
609,68621,75659934,214,583,6
610,58660,67602466,493,655,4
611,62398,83385404,171,900,2
612,15558,13460462,750,757,4
613,90306,38176439,45,547,1
614,53655,93131238,573,365,3
615,79473,4514954,857,845,1
616,34556,97179095,608,684,2
617,74975,93621063,219,269,6
618,66623,31352558,963,227,1
619,74690,31143063,351,951,1
620,11970,94274739,227,927,5
621,72776,35499859,275,660,1
622,20096,80056484,349,952,1
623,48880,35139019,875,739,6
624,23147,8163580,336,655,6
625,17349,17840169,811,350,3
626,87584,27109664,806,257,4
627,56514,40129216,869,749,5
628,95984,2718205,1000,332,2
629,79668,4248549,948,93,2
630,66431,42814743,375,921,6
631,25017,65473603,797,269,4
632,10193,70262824,510,201,4
633,92572,31622704,134,221,1
634,36400,36277645,796,122,3
635,33047,86549744,349,180,1
636,25288,20805666,95,481,2
637,32011,15332742,92,591,1
638,75343,31502153,475,756,2
639,66319,58688868,353,594,3
640,62653,69065778,843,528,6
641,33256,28864680,859,975,4
642,99599,29989080,42,114,2
643,21594,25350962,533,215,6
644,61979,5929529,816,122,4
645,83103,11145656,571,743,1
646,13134,40350925,670,745,3
647,56174,91454685,766,840,5
648,87491,36661425,634,172,1
649,13635,98110084,811,166,4
650,45524,33068776,512,183,3
651,81182,52231132,618,102,4
652,96683,83822873,397,796,5
653,37603,41617338,457,930,2
654,69503,57971972,529,295,1
655,49221,48968322,479,908,4
656,17693,40784072,641,22,2
657,50686,83507746,542,536,6
658,65232,1340394,559,934,4
659,43281,92261102,545,504,3
660,40100,61646354,254,577,1
661,15667,78710679,1000,328,1
662,85004,26952995,940,795,1
663,46738,12018078,265,261,5
664,73240,25278620,474,746,1
665,73174,40316337,558,130,2
666,28671,59430484,926,984,4
667,15552,14072115,320,753,5
668,88120,65858756,139,956,6
669,65029,22772336,371,649,4
670,70707,3639548,693,315,4
671,92505,78825434,406,63,5
672,60127,73029871,614,251,5
673,86119,15830848,396,807,2
674,28898,54215865,722,532,3
675,50696,83236765,90,441,1
676,60353,62683576,496,520,3
677,25289,38091012,578,836,1
678,79436,16605581,942,485,4
679,10406,66467091,201,866,3
680,78717,29047454,75,497,4
681,12458,87285949,782,465,5
682,93731,27226204,569,950,2
683,69727,79248345,234,163,3
684,97388,62748595,681,994,4
685,76194,31299731,729,791,3
686,63732,64217132,911,969,4
687,58688,62745746,462,444,2
688,48817,16357793,317,126,4
689,26604,72371319,628,33,2
690,98770,15723274,785,308,2
691,71377,83417887,705,75,4
692,52916,44381637,145,552,3
693,99950,47959292,408,740,6
694,14065,38067085,937,193,6
695,82429,90051563,299,80,6
696,62920,99738772,856,464,4
697,13820,5319390,911,442,5
698,97453,69276156,39,328,2
699,95467,99552914,113,181,4
700,20024,95732572,158,890,3
701,51059,52098131,268,933,5
702,95919,98307282,322,478,5
703,16009,63699911,359,829,2
704,94119,61170491,14,98,1
705,94620,34345882,751,311,1
706,97184,91142534,995,170,2
707,96978,29670706,934,587,1
708,11474,97990698,552,858,1
709,60899,54846115,333,302,6
710,23366,67445409,51,533,6
711,44271,74190609,553,34,2
712,32390,32734022,111,653,4
713,96370,90894725,459,159,4
714,31099,74386745,326,298,1
715,56370,47876122,878,419,4
716,89036,48774422,239,131,1
717,31363,32668658,360,816,6
718,38620,38600759,47,40,4
719,32813,68991266,762,167,1
720,24629,74374881,903,543,2
721,81143,30119206,125,20,1
722,79964,24286385,787,861,2
723,10112,31369945,449,22,2
724,95863,23296072,274,328,4
725,28693,40999041,516,166,4
726,92717,49012376,837,598,6
727,50236,7311624,516,364,4
728,78309,72869259,720,815,4
729,65363,45199912,908,56,3
730,95203,73488223,406,491,4
731,36936,2034191,217,535,2
732,24146,77447695,575,158,5
733,83415,96581691,165,915,4
734,90245,34608179,434,110,2
735,80835,3849129,578,596,6
736,64873,76450292,78,204,2
737,13076,45885629,335,33,1
738,39280,68443362,98,788,4
739,10236,60419608,196,276,5
740,45778,6214267,548,583,1
741,89450,20542765,64,27,2
742,37572,74613213,503,702,3
743,68885,6611623,197,638,2
744,95438,86518061,792,323,3
745,85396,74517343,396,877,3
746,61870,47139846,362,862,1
747,63235,98599009,759,229,4
748,68040,43034783,77,920,6
749,82052,20348930,83,582,4
750,71970,2634635,360,3,4
751,56953,82840088,308,246,5
752,75095,77301775,41,623,5
753,43419,5060183,651,261,3
754,63777,27939525,177,101,3
755,10341,88366795,766,432,2
756,48044,13197895,407,364,2
757,91300,34138000,543,954,1
758,12499,87915689,76,887,4
759,69114,41386653,309,749,1
760,37518,55332588,51,606,1
761,85948,96788921,755,350,5
762,69596,85755845,373,691,4
763,83718,16009358,932,831,2
764,51082,35083442,905,384,3
765,49230,63679511,262,830,4
766,29090,89679571,570,430,6
767,31704,2402381,134,190,3
768,74153,2883495,675,662,3
769,77376,71161356,252,216,4
770,55885,9669057,256,156,1
771,66269,13332365,452,103,4
772,40675,93759990,854,679,6
773,38814,15166535,673,454,2
774,46797,12561403,409,576,6
775,25053,41986972,868,460,6
776,27167,88553930,4,159,3
777,13117,26483734,244,56,5
778,71524,50427177,385,186,3
779,48853,8627060,13,835,2
780,90399,27336670,451,731,1
781,94808,54516598,236,943,3
782,24409,37985245,976,371,5
783,90309,31282809,863,833,6
784,17459,84074497,448,742,2
785,33613,86178698,568,387,6
786,75472,61084935,869,278,1
787,93477,58037153,132,940,1
788,71551,49806483,781,456,1
789,96556,77917192,897,357,6
790,78587,9850614,519,404,3
791,85541,57832032,285,770,2
792,61112,27600726,193,885,6
793,98276,96444033,87,178,1
794,20821,10501417,124,964,4
795,91368,57484583,238,660,2
796,13112,54408309,817,349,3
797,14440,87378848,694,673,5
798,85936,75153444,866,26,3
799,32358,83505138,510,965,5
800,99865,62381118,808,251,1
801,22949,38183101,602,981,1
802,47344,74843375,686,911,5
803,84930,30314772,702,612,4
804,30914,89798718,722,111,5
805,14119,65494245,162,125,5
806,65192,80895613,511,407,3
807,64366,49410304,899,450,4
808,65776,95529003,933,978,6
809,52890,59402888,121,167,6
810,82759,20767241,114,387,3
811,86300,60168117,261,981,3
812,18820,10391497,659,689,3
813,51203,89379076,257,486,1
814,65375,10508590,627,754,3
815,99150,31738084,456,207,3
816,66310,67849903,335,2,4
817,93903,77695027,428,988,5
818,29762,50613053,21,890,5
819,10186,7802239,545,288,4
820,75399,39757536,297,862,1
821,21465,52904723,619,659,2
822,31603,71618003,514,321,5
823,47766,43543777,246,451,5
824,45509,89936980,526,21,1
825,31504,28999004,304,71,3
826,83132,87567435,102,800,4
827,49832,25400066,469,568,6
828,41138,72565640,786,891,1
829,20812,48581444,13,328,6
830,89074,45149446,925,824,3
831,43055,46695916,185,76,5
832,23957,7355634,426,376,5
833,70561,19432017,889,912,6
834,88842,85001983,140,67,4
835,24150,74244454,549,801,1
836,59369,97102722,195,76,4
837,11043,96081053,487,932,4
838,21770,87913167,400,859,2
839,25385,41888024,543,82,6
840,69863,73901353,163,174,2
841,64305,22099416,363,488,2
842,62365,73323308,308,795,6
843,88558,30480204,377,879,3
844,72815,67650185,703,37,1
845,86147,14136177,340,119,2
846,64413,56322910,326,101,4
847,56185,9353229,962,749,6
848,78058,90993646,215,453,1
849,29831,17220007,230,357,2
850,26695,7998465,347,303,2
851,34328,26494957,713,926,4
852,20912,11833618,75,561,3
853,63974,47097719,730,212,1
854,55452,81535312,475,563,2
855,41448,54240695,602,232,3
856,72030,62970817,453,803,3
857,47091,71338574,116,636,6
858,22200,39659791,211,858,1
859,88925,92775220,753,891,1
860,93382,90458472,477,727,2
861,73854,61271775,376,746,1
862,77013,8624470,88,891,3
863,72459,78519106,485,106,5
864,22951,12128299,143,540,1
865,88613,86196283,639,884,4
866,72303,63568584,560,189,2
867,80868,77431773,277,206,6
868,79149,26122743,875,453,1
869,94261,22170490,670,693,1
870,45239,16101049,701,319,3
871,40066,6734944,91,194,3
872,58297,57215242,533,313,3
873,99649,51426853,780,21,3
874,12730,15517613,719,255,1
875,41906,6287377,110,419,4
876,91231,9348917,674,347,3
877,65297,5409901,323,55,5
878,16428,37131894,875,408,2
879,75629,35759196,400,706,6
880,20170,53360223,440,802,1
881,51401,81082507,105,87,3
882,44849,37065216,929,277,4
883,63513,93989361,510,96,4
884,48422,2137103,124,622,4
885,38266,10058277,120,715,3
886,66709,85182023,375,546,1
887,14727,80742954,746,491,3
888,30237,9764385,222,83,6
889,52676,24385011,798,292,4
890,23492,98252011,674,184,3
891,17434,87569994,579,635,4
892,23476,51497617,640,207,4
893,46583,37210052,212,906,1
894,32668,21664479,773,92,1
895,78468,85937993,657,844,6
896,63342,86925074,607,509,3
897,60180,64052480,770,119,5
898,76832,74251124,462,226,2
899,57829,25378992,823,390,3
900,85537,14007652,431,132,3
901,12345,77187842,243,636,2
902,59254,3821823,504,715,4
903,44035,66206585,387,514,2
904,41746,16286059,56,876,2
905,75533,77370817,749,125,5
906,94617,54200028,742,387,6
907,94042,68861329,934,39,2
908,84946,48170437,834,775,1
909,78088,87505217,865,78,5
910,14662,66838937,511,209,1
911,67444,65013061,318,209,3
912,23444,77601354,926,916,2
913,52022,96147137,899,176,5
914,86482,29347023,288,555,6
915,30843,4361360,106,222,6
916,58180,69903386,118,448,1
917,46643,91291126,540,639,3
918,27280,87186070,521,741,3
919,56662,54845000,404,419,1
920,38833,44464748,823,321,4
921,33689,53239746,548,369,5
922,82376,26639660,484,129,2
923,59395,85005867,926,458,2
924,73181,2811268,246,410,3
925,75512,48265830,847,315,4
926,48585,26472140,875,725,5
927,60475,94677857,811,842,4
928,49694,61813484,319,266,6
