,ID,Amount,Principal overdue,Interest overdue,Loan_type
382,17508,66401945,102,96,2
383,93205,64852693,102,371,2
384,41993,7303401,713,47,3
385,99600,23525224,930,626,4
386,91262,71908253,51,429,1
387,12274,67173383,82,85,3
388,85649,43980923,79,173,1
389,85632,53899665,545,575,1
390,28025,43363201,965,491,1
391,45448,10831934,623,44,3
392,77074,40297920,781,412,4
393,34553,27244905,772,272,1
394,35382,91183465,91,8,5
395,87651,76830132,923,577,4
396,73282,95193136,77,388,5
397,32643,92637073,281,190,2
398,51847,10637652,0,0,5
399,37059,97620197,297,855,2
400,62100,43222349,826,528,1
401,60349,11905019,972,532,2
402,52612,75158499,535,388,5
403,70738,25348076,301,741,1
404,51536,28916284,100,734,1
405,82700,77045230,799,367,5
406,84521,5712592,934,791,1
407,44389,10932405,753,422,4
408,60261,16657748,755,463,1
409,80380,87455654,592,251,1
410,73863,9647174,837,805,6
411,57963,66462263,357,528,3
412,42918,25955912,142,971,4
413,72487,60647479,796,240,6
414,86730,24422635,89,703,1
415,45829,1352273,188,406,1
416,30643,76992962,41,35,5
417,59348,47904043,24,919,1
418,42495,99137885,605,965,3
419,34747,25340294,287,213,4
420,65991,57274896,672,694,3
421,74470,36065219,808,995,4
422,36893,80234503,16,952,2
423,57093,96515244,603,322,1
424,53548,45795520,662,368,5
425,27651,48476802,645,363,5
426,50556,97874272,756,955,3
427,84306,16710620,207,451,6
428,61948,81593158,784,706,1
429,93117,32535960,40,957,6
430,28485,47710954,514,645,5
431,16726,68821469,446,743,1
432,31145,88376587,572,400,6
433,75782,9731559,374,234,4
434,97615,59764734,664,785,4
435,70968,80211929,386,702,5
436,16502,3335342,13,200,4
437,95820,81481933,74,903,6
438,79050,94005543,723,622,4
439,30392,66154737,733,866,3
440,97093,14198887,819,426,4
441,73367,58053276,466,378,5
442,96895,84432674,504,287,3
443,77710,69323736,171,647,3
444,77842,90311771,855,60,3
445,96058,20402258,443,880,2
446,11474,1484604,422,680,3
447,85574,24711537,715,963,1
448,76993,89769232,397,852,4
449,61379,46384650,103,94,4
450,65062,96789763,882,808,1
451,72139,7884153,208,208,2
452,65200,18682480,22,437,4
453,15401,72061601,900,855,5
454,50169,66660325,812,917,2
455,61361,94238459,248,403,6
456,45368,12786684,211,336,5
457,74175,10545927,781,371,4
458,92956,9057755,671,525,1
459,53903,99136533,712,56,5
460,91190,8225700,551,922,1
461,94733,93286791,341,293,3
462,71920,39635582,792,509,5
463,76740,19056137,675,44,6
464,93515,86672099,901,770,5
465,75383,61624044,448,5,3
466,55355,8348209,661,156,1
467,33126,50442196,749,838,5
468,51379,92272254,509,597,2
469,23089,95017354,690,736,4
470,13949,19503921,335,428,2
471,74194,43225865,907,181,2
472,38253,95429233,6,965,6
473,47479,88651186,58,187,2
474,72288,75705631,825,27,2
475,71724,81566838,431,330,3
476,75269,70952235,172,323,5
477,70699,98278203,868,620,2
478,53126,93190624,827,599,2
479,57302,85676089,818,330,5
480,79149,46298290,1000,806,4
481,28727,80168182,72,30,2
482,70343,13329005,583,102,6
483,70113,95453203,263,405,4
484,82540,15039946,789,204,2
485,63519,41808295,404,523,2
486,63256,43958192,450,943,6
487,81928,41542460,764,388,5
488,14009,74858341,418,90,4
489,34895,31632123,216,937,1
490,47626,23830390,962,65,4
491,29095,58855545,637,239,5
492,89368,95179942,878,647,5
493,69036,33581096,650,203,4
494,46324,7527982,136,331,1
495,19309,62125630,816,230,2
496,12719,83333386,853,955,3
497,53306,1605253,788,278,4
498,75005,71470432,508,202,5
499,40400,74974672,776,101,3
500,55743,78221349,715,259,5
501,61130,62774598,240,147,2
502,65846,44295806,220,321,2
503,72961,9695537,188,162,6
504,89870,38248292,988,573,6
505,18354,50252964,525,779,5
506,67638,58284317,3,235,2
507,14683,89903318,181,116,3
508,13074,20679726,743,930,1
509,21172,56105900,502,150,5
510,38189,98680390,787,853,5
511,39468,71977832,133,892,6
512,28627,68599501,95,653,6
513,70940,93362614,370,532,4
514,57796,72307948,588,454,4
515,24433,66391090,36,387,3
516,85130,35824486,632,203,1
517,59459,8202760,551,448,2
518,31575,98975023,744,333,3
519,54503,38525694,88,965,3
520,49166,5443243,446,748,3
521,40320,14411175,780,751,5
522,53258,91234388,179,260,4
523,14247,21746524,227,833,2
524,10832,20780192,872,66,2
525,51652,51131450,578,939,5
526,42433,18185755,537,593,5
527,51361,50342733,496,458,1
528,79155,44166075,65,602,6
529,81447,44626811,666,180,1
530,10530,13680908,816,904,1
531,57590,43423290,551,906,6
532,82430,79490864,645,203,5
533,24748,27559466,926,797,4
534,66121,61290426,970,920,1
535,32912,92220512,211,586,4
536,30137,87596760,267,273,2
537,19475,16061156,278,828,5
538,32975,51404957,797,219,1
539,24952,70397838,250,471,4
540,59677,27893391,722,337,6
541,18910,23643955,174,936,2
542,48007,98399544,419,952,3
543,91554,19200832,194,664,3
544,58635,47683248,449,114,2
545,71753,74585606,122,541,6
546,48559,25998173,28,727,1
547,13319,79839590,747,55,3
548,63866,57711416,800,572,2
549,82514,13283929,491,761,5
550,23686,21599565,724,345,2
551,99494,73973488,319,644,5
552,44848,64945065,980,313,6
553,44836,12061034,286,382,4
554,14138,13692986,13,866,4
555,89560,88299718,680,725,3
556,17652,7456396,667,329,4
557,80779,87043117,172,278,5
558,29621,44828869,222,778,3
559,79395,33672561,110,144,3
560,13351,69177493,988,89,3
561,43070,26271543,705,421,4
562,67891,25539657,911,421,6
563,96505,41204797,308,150,5
564,38283,51684625,389,51,2
565,14519,53990131,116,35,5
566,83470,74862220,338,835,3
567,83603,2402750,969,804,2
568,85134,43365965,841,467,4
569,50017,34557083,987,74,5
570,39204,44898880,414,897,2
571,25881,71445608,342,181,5
572,24965,96727897,17,563,4
573,22364,55495461,929,168,5
574,26080,40674312,311,658,4
575,23816,59410611,807,89,5
576,43357,93556786,19,809,2
577,66353,84865299,399,165,1
578,11736,32621935,647,747,5
579,67926,20991530,849,400,6
580,26790,85033238,264,581,3
581,14857,53913856,620,940,3
582,27116,84216544,257,937,4
583,49488,8951774,665,603,3
584,69041,89305931,79,943,5
585,26142,96101671,279,997,2
586,48556,61425503,64,39,3
587,93257,81790274,225,219,4
588,89546,16585173,284,484,3
589,41423,54706384,109,627,3
590,69212,74515058,962,607,1
591,32916,73261927,928,556,5
592,66087,77478191,291,271,4
593,18697,22885457,917,49,1
594,89713,39611051,27,917,5
595,50883,11789516,206,51,2
596,89273,74466213,76,168,5
597,98580,64268245,408,631,6
598,20525,52700520,528,829,3
599,95946,34154928,26,282,3
600,21825,51121105,728,626,2
601,31909,30643630,431,583,2
602,26442,74743536,957,81,3
603,99492,45506327,495,316,4
604,43209,51154537,842,27,5
605,54351,73518043,542,216,3
606,11575,48595340,496,613,5
607,49726,53895131,896,624,2
608,34567,16917622,835,496,4
609,73143,17665493,358,763,3
610,28801,23847283,763,759,6
611,41849,23200747,580,557,6
612,70217,38327244,308,495,3
613,12074,88523569,402,963,3
614,20397,16424261,55,113,6
615,56525,16225133,497,234,2
616,82570,70723827,385,71,5
617,89086,39546580,410,660,1
618,38023,62700873,944,872,2
619,42754,81286078,959,275,1
620,12568,7802478,972,986,3
621,45269,19732284,497,236,6
622,34621,25155329,573,117,6
623,80707,18984652,557,685,2
624,59107,2856303,475,43,6
625,37161,86663482,543,476,3
626,68926,50504041,232,791,1
627,68472,77040523,665,9,1
628,45669,87137277,320,593,1
629,42818,64371085,809,374,6
630,52863,17849435,167,425,1
631,94244,28117464,999,85,1
632,42128,25944909,987,7,1
633,33175,67740255,892,232,1
634,56691,84157738,754,657,1
635,71215,89344894,622,683,6
636,48855,48914135,217,363,4
637,83334,94343983,902,455,1
638,28576,55284887,772,12,3
639,92415,96637546,17,74,3
640,92894,42539270,294,498,2
641,87088,92935642,207,463,4
642,31882,53371770,833,249,5
643,45896,44574378,209,332,2
644,55039,26303269,796,142,1
645,39680,77231477,266,506,3
646,31646,58478695,709,421,5
647,76207,92738277,711,764,5
648,43245,56645326,40,56,5
649,16518,41883314,964,862,5
650,28743,45124909,998,975,2
651,23659,55303800,222,333,4
652,16297,91338021,617,991,5
653,71336,32926147,844,852,1
654,21965,87841864,228,857,2
655,71239,48145050,977,56,6
656,73837,97267763,134,588,4
657,20761,54581318,66,539,2
658,24403,47591333,174,713,6
659,66940,10396633,444,786,6
660,39853,23876442,6,830,3
661,27299,44146385,478,109,1
662,60174,7793124,649,283,6
663,90259,36579032,346,423,3
664,57088,60419641,269,306,2
665,52004,85128637,920,235,1
666,87565,61156315,412,65,2
667,22380,81262228,334,855,6
668,82498,6627129,198,860,4
669,44995,84940720,53,151,6
670,70194,32149346,606,505,4
671,37317,66072501,378,437,3
672,51874,90820405,781,280,5
673,13175,25496336,507,168,5
674,71650,25147369,209,810,3
675,41406,45508590,502,785,5
676,53735,66401930,329,190,5
677,23059,58576860,17,184,6
678,30004,3497683,651,34,1
679,93220,38352820,851,769,3
680,95899,69356351,279,656,2
681,22593,63700229,240,842,3
682,84538,27913080,43,801,2
683,89176,2708025,862,377,4
684,43356,23268848,627,575,1
685,91794,13243562,114,161,1
686,10904,13795105,696,749,1
687,43484,93917519,230,957,1
688,61221,87099301,548,443,3
689,75135,67028727,620,467,2
690,83233,44249534,493,884,5
691,30554,53019289,442,98,5
692,63051,69582195,56,240,5
693,33178,48415771,679,783,5
694,99229,49535837,262,250,3
695,16805,96182722,994,305,3
696,17659,33795409,6,482,6
697,69341,82297200,51,306,4
698,65062,75869072,492,628,6
699,97112,44256484,354,581,3
700,98469,40940965,247,266,1
701,73254,39702699,658,789,4
702,16845,81695699,500,242,5
703,32502,69084670,715,164,5
704,40838,52886905,802,559,2
705,75344,70433286,83,861,5
706,16441,21866488,338,893,6
707,64068,63638872,258,870,1
708,84088,78005181,515,590,6
709,35513,82263642,122,629,2
710,11936,9799265,342,650,6
711,37495,75780333,796,363,5
712,50987,96176722,555,584,1
713,94414,40549566,137,932,5
714,17279,84400138,255,451,2
715,93009,78980545,879,260,6
716,63946,16957395,590,879,3
717,80318,60114554,613,803,2
718,18295,66761517,280,565,1
719,28029,60938754,710,245,2
720,80349,91981045,624,686,6
721,81670,38499303,360,768,1
722,62536,66858892,550,116,1
723,91582,80457775,149,115,6
724,64334,25163891,240,36,4
725,48291,12710108,777,267,5
726,48985,59385910,669,439,1
727,83052,31857564,220,198,2
728,43629,35000233,28,505,1
729,75040,39109101,107,183,2
730,57240,89409327,254,275,4
731,21725,90419964,937,740,4
732,67586,47047999,832,918,2
733,41051,26492971,259,140,4
734,85208,3410898,937,994,1
735,11669,66763749,495,469,6
736,12281,5002904,255,574,5
737,34926,39817341,865,104,6
738,15535,8102525,594,74,5
739,87593,87563644,684,262,5
740,89581,11157322,151,507,1
741,12367,48879296,657,941,5
742,29724,10745357,75,405,1
743,12803,41848414,335,335,5
744,23171,43012221,637,869,2
745,33608,6645962,589,871,6
746,15609,52793397,818,653,5
747,97922,67025102,709,293,5
748,33682,59622907,637,373,2
749,17075,96150617,488,996,1
750,62851,42005090,888,165,6
751,58718,92627320,339,820,5
752,69015,45498149,665,155,5
753,68762,52422184,505,37,6
754,38574,12926916,959,741,3
755,96457,18944539,349,622,2
756,10772,74370316,923,502,6
757,31627,97460007,714,309,1
758,68678,22251217,806,479,3
759,35387,86725350,442,684,1
760,28885,6570869,646,4,4
761,53178,27873699,793,139,5
762,77773,86727094,789,844,6
763,88617,51190956,492,430,6
764,44047,61586036,399,106,5
765,23927,97953228,389,106,4
766,72445,42177986,167,743,6
767,77169,60977209,978,99,2
768,34826,23586429,429,661,3
769,44467,94169708,722,215,4
770,51861,44585624,555,76,1
771,86700,69935142,694,747,5
772,44144,96490816,890,155,1
773,19826,7232117,329,535,4
774,71556,92465259,714,581,5
775,43935,38818279,583,522,6
776,22428,20518770,70,171,3
777,74680,51898035,252,128,5
778,33388,55727081,710,555,6
779,99721,16009380,288,668,4
780,57275,62029769,358,357,2
781,89244,28311953,55,786,3
782,74699,29466919,302,54,1
783,99800,61329961,124,371,5
784,42749,98101770,444,189,2
785,97952,50480450,602,683,3
786,83199,2069663,294,702,4
787,63752,4828660,362,389,5
788,84418,89357514,26,515,6
789,42029,67490637,370,760,4
790,60370,54210038,179,468,4
791,78342,78025417,239,765,2
792,39651,92919126,544,640,5
793,63348,33569058,383,619,6
794,71907,41975935,725,662,1
795,35350,9775988,86,572,3
796,72069,48191626,22,260,2
797,96092,20906410,139,24,6
798,85123,75876182,596,920,3
799,63405,10412984,550,596,5
800,88948,72395987,169,338,6
801,22416,76844706,804,991,5
802,37144,3294754,399,592,4
803,70496,16050525,455,149,1
804,25936,11196233,616,772,6
805,61903,8421366,693,757,4
806,47444,80187280,854,458,3
807,26926,57369791,201,659,6
808,36644,64438719,219,788,6
809,63689,91366303,970,234,2
810,41618,77321384,435,73,2
811,40201,30803622,476,999,4
812,33662,59579675,216,257,6
813,69274,25953762,845,243,2
814,97621,94348744,268,609,5
815,88788,53506051,79,958,2
816,87798,19167515,363,348,2
817,81552,67927863,2,624,4
818,64717,65153294,968,788,6
819,83547,42846152,173,105,6
820,96334,38544237,904,123,1
821,89593,96670372,153,461,6
822,10679,97377761,320,173,6
823,60000,65717331,912,675,3
824,93064,3100735,872,341,4
825,62517,19572230,33,941,1
826,56067,31754547,520,827,1
827,95465,9233627,418,950,3
828,53427,94669291,279,235,3
829,39174,6787461,694,986,3
830,18297,39919080,990,508,5
831,69584,45007447,260,401,4
832,48212,3817877,497,999,4
833,21847,38208968,409,99,1
834,22705,29752902,234,206,1
835,95953,11418948,593,963,5
836,51467,85010409,308,360,6
837,83591,71927231,774,77,5
838,85239,74727963,400,454,3
839,58174,28611081,863,175,5
840,50058,83221350,496,253,5
841,86947,86375684,781,242,4
842,46221,8690245,431,846,5
843,85747,88190153,329,857,1
844,27073,45976942,452,220,6
845,76942,70060136,643,504,6
846,55493,21502655,176,526,2
847,30311,90860828,51,149,5
848,86642,3915185,535,193,1
849,92196,55709431,169,480,1
850,68035,86985323,436,575,2
851,69467,47028503,828,353,3
852,70715,10380983,411,833,5
853,27352,4278634,458,839,5
854,76746,78997803,273,394,2
855,96906,15734087,917,296,3
856,43305,7475803,333,969,5
857,23312,89363920,928,377,6
858,13207,66039597,489,283,3
859,78314,34966749,499,642,5
860,61028,70688507,357,421,1
861,10258,58720897,65,85,4
862,39451,67328644,320,394,3
863,32675,24496847,649,807,2
864,69096,13732521,9,916,3
865,61433,35147794,213,937,3
866,96616,5069535,194,458,6
867,63306,10589777,119,739,6
868,39489,25801061,653,548,6
869,27676,36546459,282,730,4
870,81372,20020049,729,770,4
871,50807,62313620,857,525,5
872,85022,20946367,873,771,2
873,53466,58446991,800,467,1
874,54086,43978735,995,385,1
875,41018,47499052,221,692,5
876,47204,38769121,155,143,2
877,35172,80732935,976,477,3
878,18736,32959265,535,41,3
879,87364,98537246,482,148,2
880,71068,15183911,537,566,2
881,26334,27466689,303,739,2
882,32748,63358891,449,46,1
883,84859,16378281,828,657,1
884,24504,39418309,950,382,2
885,54652,71511881,0,0,4
886,58684,28472915,62,664,4
887,33379,21486738,563,115,1
888,77533,67308965,796,862,5
889,73904,63375721,248,664,4
890,86757,70759407,300,415,6
891,18347,90156979,91,658,2
892,82775,16895995,168,520,2
893,97156,88149302,734,272,1
894,48726,71041885,758,213,3
895,55309,60379927,200,889,4
896,78036,58512278,571,177,4
897,83502,74782794,999,784,3
898,76668,27600017,691,218,5
899,12156,35049078,383,68,4
900,63792,50491836,690,198,6
901,56193,28608933,925,196,6
902,44662,14705091,372,746,5
903,30286,30999319,315,973,4
904,73059,44248980,124,991,3
905,99665,69056064,73,847,6
906,56647,96146560,502,321,6
907,69656,74748293,760,515,5
908,32638,93030740,281,296,1
909,83202,80638048,491,689,5
910,43168,29851138,95,454,5
911,19978,57198918,523,467,2
912,37600,53083210,353,635,2
913,57440,54569464,735,51,6
914,26296,96022710,712,809,5
915,68257,86500546,430,200,3
916,28266,72735370,167,860,4
917,15627,49172982,220,232,4
918,86604,43162396,661,361,6
919,49775,16691719,89,389,5
920,27085,74980654,123,687,1
921,24099,63587029,273,869,4
922,34633,85068027,261,484,5
923,87735,96867473,187,65,4
924,51221,72694988,602,792,4
925,63036,24761070,481,615,5
926,15813,21476354,913,640,4
927,78072,63515269,592,276,5
928,62419,54389285,937,780,4
