,ID,Amount,Principal overdue,Interest overdue,Loan_type
225,82873,38285461,600,245,6
226,60793,78473085,619,131,1
227,71744,33453909,348,710,5
228,60751,99324052,330,501,3
229,63893,94019702,849,490,4
230,65578,50773276,302,653,3
231,51658,78780274,770,52,5
232,33074,27661630,668,958,3
233,63371,96579315,220,635,1
234,87104,67022293,550,447,5
235,86701,66111592,928,448,2
236,29220,60636587,757,334,3
237,53372,47458619,474,330,3
238,21118,46592484,60,689,1
239,39075,53122915,622,807,3
240,74326,19619219,939,906,4
241,41128,45394523,326,298,5
242,75147,58794503,825,83,6
243,90127,22944584,30,256,1
244,55516,63656237,53,459,6
245,44964,27842611,690,365,6
246,18241,57780891,464,751,5
247,70667,76390062,980,894,2
248,97829,88924364,697,967,2
249,70716,97560818,409,775,4
250,50732,58900081,587,882,5
251,59641,58260589,836,172,5
252,31512,72167861,533,695,2
253,47319,60697624,710,421,3
254,16695,33837623,349,283,1
255,84088,18397529,754,564,3
256,72295,18327273,90,375,2
257,37792,17262881,71,251,1
258,58609,96690758,947,426,4
259,31474,5622697,454,640,1
260,93802,4562985,232,99,6
261,90181,89938825,548,871,2
262,45198,24027606,73,198,2
263,80047,96877940,276,933,1
264,37472,98939241,893,594,6
265,40777,11481307,728,73,4
266,76077,6098774,351,414,6
267,61224,50907697,862,459,3
268,79760,42500385,813,781,5
269,38218,41417957,625,827,4
270,91546,97773312,946,710,6
271,80651,69658767,844,45,6
272,97150,35050200,796,23,5
273,22490,70283088,582,810,6
274,35135,60204893,858,222,4
275,52916,86303235,269,242,1
276,18306,25496917,263,565,6
277,85962,2613167,609,305,2
278,88226,23713756,161,914,6
279,30377,11605628,932,957,4
280,99551,21275611,616,71,5
281,66956,45215672,355,464,6
282,23445,15438593,751,70,5
283,12358,78551511,489,817,3
284,96961,22436343,12,85,2
285,33595,52879927,597,241,2
286,74096,68402536,423,295,1
287,60885,41868579,950,898,6
288,47185,42365119,974,714,3
289,10612,42844784,873,359,1
290,33564,91743024,394,478,6
291,34216,68171529,200,638,5
292,68484,27645226,258,517,6
293,26016,16311628,900,407,6
294,46646,43230540,318,223,1
295,21635,70855162,691,592,4
296,18453,23680447,26,274,4
297,89996,97633464,93,536,5
298,16227,15806549,845,319,1
299,21110,65306893,925,778,3
300,57805,13451746,932,490,2
301,17636,3991902,913,810,3
302,25066,99529277,498,312,3
303,93576,54425399,434,431,3
304,19624,12952008,226,452,4
305,38723,17273033,224,38,3
306,12562,93446410,863,308,3
307,47394,86781093,232,615,4
308,27383,86541223,431,482,3
309,47544,80820809,77,852,3
310,66367,97682827,109,588,2
311,68797,84697842,429,498,6
312,29086,71564650,541,165,4
313,29232,61528563,689,3,3
314,22754,56839731,588,171,5
315,57726,16700149,752,43,5
316,13529,68441492,1000,971,6
317,58226,51859503,85,587,2
318,16344,95203028,901,945,5
319,94520,31248567,299,252,1
320,10620,2280052,248,943,1
321,78695,5391924,518,169,5
322,12214,12886311,216,506,4
323,20385,25546138,366,940,4
324,18570,45274476,973,997,1
325,38551,57051931,743,980,4
326,34090,99891378,695,137,6
327,38170,66428560,266,987,2
328,59253,60019495,216,5,1
329,35058,88883647,730,639,6
330,67834,34646529,531,234,5
331,37623,53030391,1,984,5
332,69023,6531910,642,922,6
333,29047,99087590,431,904,6
334,21004,22445729,778,377,6
335,95853,61045665,136,973,3
336,17617,55002333,553,955,6
337,56305,47189669,387,775,3
338,89911,25477351,90,3,5
339,84644,83230219,256,29,5
340,59630,67132003,910,206,4
341,59754,8452702,354,992,1
342,54433,25965621,985,368,4
343,30075,32297523,962,857,4
344,76630,41354940,678,693,6
345,30607,91852684,363,459,1
346,84602,20687098,857,979,3
347,67201,93780367,727,548,1
348,53208,44488272,654,787,1
349,15359,8596258,847,770,4
350,44817,25627518,786,38,3
351,70562,64225805,124,162,5
352,85527,17271344,762,861,4
353,77919,42973605,562,60,1
354,36630,86866321,468,800,6
355,41839,28643312,520,30,1
356,27502,2557170,792,734,6
357,82684,12439108,379,380,1
358,34570,70939422,294,745,3
359,97277,67122207,685,911,3
360,88710,32913945,348,174,6
361,71687,45449397,504,411,1
362,33092,22098935,554,368,4
363,69360,35718468,64,558,2
364,36077,85857126,399,508,4
365,24073,19879071,342,895,4
366,98394,36020579,67,631,6
367,41269,34904478,351,312,5
368,16451,62443552,991,234,4
369,72963,66870094,37,512,6
370,18789,23722403,127,27,4
371,81389,12298346,597,144,1
372,33463,69301238,512,371,3
373,26302,12277895,695,750,1
374,32386,29456825,978,122,6
375,38945,12185150,977,337,5
376,49419,57350999,254,677,6
377,27786,26832472,190,11,3
378,48870,46609156,444,553,6
379,71507,45496269,809,883,4
380,24400,59670442,245,109,4
381,26160,76208760,752,833,6
382,15837,70172889,521,551,5
383,93687,61496105,784,910,2
384,13806,73977368,430,811,6
385,17289,95911453,790,292,4
386,66913,64552511,323,99,5
387,22838,97346785,576,340,5
388,57304,96545577,931,314,5
389,48631,72204279,197,860,1
390,47520,42204429,306,434,6
391,28388,36834294,251,120,4
392,12665,32059905,347,595,4
393,59480,8213374,142,498,1
394,97405,12928241,434,141,1
395,60435,35667645,5,15,4
396,72481,68727225,584,781,4
397,97647,52721995,812,811,3
398,45664,90168715,207,794,2
399,90222,16700100,653,743,5
400,30633,17062041,191,19,5
401,61187,37388172,522,728,3
402,48383,77392108,159,421,2
403,13415,25942008,836,631,1
404,28674,49650457,246,313,6
405,78901,94861216,749,444,4
406,84971,2356735,722,161,2
407,37164,10607253,784,446,6
408,12260,54049050,674,186,1
409,86708,46029876,402,581,5
410,80695,26656950,266,388,4
411,91558,88211988,324,105,3
412,83104,54904058,103,869,1
413,12234,95389227,191,615,4
414,54117,75339414,375,597,1
415,74874,7598751,667,525,1
416,37555,97221331,124,607,3
417,68115,97779311,874,942,4
418,30968,15950451,688,537,3
419,35984,2899470,977,902,6
420,55707,2381229,537,407,5
421,70956,37540771,374,957,1
422,49571,2966299,875,906,3
423,23906,78159902,222,938,1
424,19190,12255343,517,988,3
425,69894,21317942,803,540,1
426,51502,86218778,645,21,1
427,29005,97336885,602,147,1
428,41806,75996234,692,826,3
429,74813,82502983,587,705,3
430,66335,96213328,465,796,4
431,29153,72649180,883,915,4
432,46278,56057181,161,4,2
433,76632,83886135,35,268,6
434,81111,11430852,128,173,4
435,99478,71628426,278,381,6
436,44285,32033206,951,176,5
437,80749,30081018,761,542,1
438,17804,58021009,671,846,2
439,85280,97746385,689,582,3
440,13547,44502024,659,353,6
441,25363,5070821,584,823,6
442,39609,41453299,821,340,6
443,47990,37354991,708,336,5
444,32345,58808939,98,585,2
445,81153,72431338,970,955,3
446,24931,4497469,65,389,1
447,93160,28588896,272,280,6
448,69833,1846987,662,884,6
449,42130,58413442,286,259,2
450,34997,89259476,680,346,2
451,74117,53690133,606,691,1
452,96942,98942080,780,602,2
453,50306,72951129,707,498,4
454,16030,89141338,840,357,4
455,19046,36588561,622,106,4
456,31517,76567801,244,123,6
457,40590,36110105,653,903,3
458,40345,69911377,647,563,1
459,19874,72162314,614,788,4
460,48562,88764498,553,546,4
461,98932,46520781,970,200,6
462,33431,93281225,626,583,4
463,90019,55689235,927,189,1
464,76129,10446131,986,319,3
465,45002,33640930,673,850,4
466,44620,8002922,771,848,6
467,47824,29496985,634,186,4
468,26505,13710076,248,837,6
469,12500,98954510,760,421,4
470,89194,3605940,365,297,1
471,97269,68751362,618,487,1
472,72002,67491312,468,5,5
473,94333,68560455,804,552,6
474,20431,36910348,728,30,3
475,96141,88604487,614,76,5
476,55521,8661787,704,469,5
477,21279,50057530,854,434,6
478,92935,63193208,392,12,3
479,67210,23562585,196,232,6
480,61518,50765931,32,22,1
481,66895,81822743,233,971,5
482,73790,26920455,771,166,3
483,67888,34087714,384,984,1
484,66275,65540019,728,195,4
485,36051,10564640,24,56,2
486,76260,37937633,156,975,1
487,91932,89649504,726,304,4
488,73417,5740324,299,503,3
489,57045,2080801,498,164,1
490,53956,21734511,660,619,5
491,46980,33854911,848,999,3
492,24377,22047712,153,884,6
493,85718,23323997,289,456,4
494,55356,70803626,672,689,4
495,85774,73350040,368,154,3
496,19272,5125587,610,550,6
497,60406,31983282,589,367,1
498,41102,60586672,196,39,4
499,38071,43187436,385,815,4
500,40001,59088769,966,624,3
501,33897,50516874,699,230,6
502,62678,68907544,169,261,6
503,60310,76058745,541,867,3
504,56147,48222791,4,723,4
505,23260,94684313,592,46,1
506,64269,9571372,581,23,5
507,25014,15931053,210,282,2
508,90223,34487882,822,121,1
509,49787,51322171,543,790,3
510,35583,24518447,811,207,6
511,28594,97701476,150,287,5
512,86918,4043093,782,316,6
513,72883,1631802,602,143,3
514,38591,66785492,364,310,2
515,80384,37610561,576,610,1
516,86899,52160581,800,616,1
517,95344,15252534,239,22,4
518,89806,77580383,372,1000,4
519,71381,57840142,493,371,1
520,65015,39763800,75,917,5
521,67964,13417190,417,90,5
522,62162,29746734,857,32,4
523,18320,8618048,758,490,5
524,52197,97847724,746,733,2
525,32359,87530506,149,590,6
526,64618,29508224,241,139,3
527,98392,65785121,700,745,2
528,48680,24891849,708,794,6
529,73671,34345772,369,507,3
530,59321,14338124,786,335,5
531,72519,46268797,873,338,2
532,70717,85347449,774,876,1
533,88364,75483323,963,825,1
534,89904,75494313,628,500,3
535,98432,93212118,975,570,6
536,96362,39653862,894,999,6
537,13956,3754386,735,748,5
538,73385,5932733,125,942,5
539,86612,10872778,190,160,6
540,29027,44838754,351,520,6
541,33326,53453545,562,596,5
542,96104,88975985,62,201,6
543,90730,81296459,446,871,2
544,50597,23730401,903,886,5
545,73420,40882898,974,323,1
546,77917,41028906,569,176,1
547,19679,56107515,737,86,2
548,84870,72644360,731,444,2
549,92420,55791623,937,145,6
550,51908,30189615,775,66,5
551,29581,89648418,320,486,2
552,62867,20707627,586,199,6
553,25044,51277020,5,882,5
554,36093,40145598,171,409,4
555,97374,74956163,275,205,2
556,85045,81822968,512,495,1
557,89899,41202829,764,955,4
558,14871,96906866,474,137,6
559,52953,85202367,298,252,2
560,61885,45555971,209,50,4
561,71508,86625398,816,480,3
562,16853,27476284,614,3,6
563,21113,97756014,499,454,4
564,86735,64168450,7,478,1
565,30476,12970278,763,974,2
566,31282,67141064,703,26,4
567,16514,70914604,515,141,2
568,20066,19189738,393,663,3
569,54165,15782386,907,793,1
570,69194,6021713,50,661,3
571,94465,9347701,335,169,3
572,75368,12330331,384,246,3
573,21283,41477596,256,377,2
574,22840,20354018,805,343,3
575,21147,11508575,326,889,4
576,49263,30034644,164,806,5
577,33944,13201506,443,406,4
578,12031,69560653,137,161,4
579,17895,1553110,164,295,2
580,89571,7744872,300,886,6
581,13718,35296259,495,640,6
582,30998,98509382,611,881,2
583,39987,22554934,454,707,1
584,48623,98210124,51,942,4
585,62553,87592401,805,669,1
586,10950,61705778,648,707,4
587,14992,35529069,107,790,2
588,63434,63868095,702,210,1
589,52102,47456204,818,83,4
590,82623,22895967,427,284,4
591,49727,60979031,243,692,2
592,56123,18624515,127,344,2
593,69443,40808100,854,60,3
594,90915,97680314,896,243,3
595,80239,91843294,50,132,6
596,61960,77090848,620,526,6
597,90083,6197603,888,870,6
598,92674,76447085,616,739,2
599,17262,50256680,999,740,6
600,30002,85257655,651,672,2
601,31111,87380344,288,451,4
602,93198,12303880,356,816,3
603,82870,26469234,261,827,5
604,36472,52467927,248,429,5
605,14732,26227103,191,770,2
606,13365,67009863,624,56,6
607,81383,73433451,664,767,2
608,26028,31884724,679,932,2
609,66176,61328788,950,799,3
610,81976,82769433,202,105,3
611,79082,55319685,36,942,5
612,57393,15820969,871,998,2
613,30569,81972987,396,553,5
614,81051,14718039,492,331,6
615,33392,78747759,402,31,1
616,23738,49706685,786,884,3
617,43723,1163822,154,820,4
618,51751,57463604,690,97,2
619,71085,40983654,932,457,4
620,43408,72585991,14,856,3
621,51199,30214474,612,67,3
622,66067,98874022,487,927,6
623,77379,57661643,884,807,5
624,59339,9850257,299,170,2
625,62159,91564222,105,8,4
626,88108,64332984,250,684,3
627,29755,14262053,961,633,3
628,56319,73142248,465,778,6
629,18446,40286487,46,225,4
630,16664,7320089,575,411,1
631,44870,84210854,581,882,1
632,57785,42411491,5,25,6
633,20414,25121661,207,726,6
634,47957,16667779,869,991,6
635,61855,49857987,628,754,5
636,30980,15463406,339,588,5
637,22764,30697894,967,756,6
638,30795,97886713,186,512,1
639,88060,75734434,506,832,1
640,28027,43548812,129,540,3
641,58304,91596213,66,225,6
642,76776,7723123,465,888,5
643,22991,50705784,180,374,3
644,19863,7117819,248,958,5
645,27680,57982545,795,644,5
646,21084,21024125,453,671,3
647,70789,1510133,972,918,3
648,25403,79424513,239,439,6
649,84083,52567336,1,428,6
650,14815,90800260,81,450,3
651,94689,9089757,198,323,6
652,25511,93699561,297,569,3
653,13390,33849919,957,605,4
654,75141,64537240,558,329,6
655,89812,90525653,537,789,1
656,59369,60803261,20,111,4
657,17087,14115450,232,795,6
658,73070,88646114,671,692,4
659,85402,57062659,659,392,1
660,16595,69876104,99,169,1
661,47190,81110106,856,740,2
662,40081,94459443,365,2,4
663,97152,70469571,777,845,3
664,63916,93608077,939,198,1
665,77830,93742550,380,631,6
666,21336,44760532,390,488,3
667,95271,80708436,625,891,5
668,56314,93487830,128,99,4
669,95798,65358706,955,476,2
670,22125,88072048,188,876,6
671,27795,53588513,728,773,5
672,13030,11544218,882,244,1
673,49152,44572136,114,340,5
674,19072,26296783,627,920,2
675,67376,9523234,172,731,6
676,37655,82165374,61,280,5
677,13893,26166425,928,141,2
678,37671,27232540,41,449,2
679,26988,56937142,421,1000,4
680,61750,42571989,407,368,3
681,48914,67303923,684,727,4
682,77457,29062989,818,85,1
683,44297,48253807,132,817,3
684,22531,90565657,145,138,6
685,59197,68013979,105,360,5
686,92982,49542072,225,299,1
687,40577,48396094,148,462,2
688,15771,30348197,563,356,3
689,14438,4316655,769,435,3
690,55332,65235622,105,408,1
691,56444,81794847,330,414,2
692,77138,20641081,509,461,6
693,87735,91030208,771,988,4
694,71416,73945895,580,120,2
695,55285,75012616,410,861,1
696,33410,13512618,288,782,6
697,20469,91277871,509,726,2
698,88301,89932663,685,423,3
699,50258,50871544,790,238,6
700,64397,61758446,456,333,5
701,60778,34205171,544,867,4
702,70631,46717693,536,654,5
703,27644,90873673,758,988,4
704,58291,43491002,618,484,6
705,83126,21962865,773,115,5
706,55430,67790993,347,193,6
707,22397,84405233,452,757,3
708,88908,36301172,725,258,2
709,56200,20957268,881,784,2
710,63341,4357394,6,55,2
711,63422,5901748,451,771,3
712,17608,43336372,113,478,4
713,34235,1485688,178,292,1
714,41648,83919774,430,368,2
715,30512,60349363,535,819,4
716,52778,41108502,313,553,1
717,83635,56595593,75,81,1
718,44230,90253317,232,815,4
719,40265,51118424,139,482,5
720,28358,79683176,735,835,2
721,93900,37055037,442,608,6
722,32580,73356058,410,598,3
723,94362,44888558,753,293,6
724,37612,19523213,972,291,5
725,16281,22389004,209,164,3
726,97880,24791126,89,144,2
727,70397,29926032,95,270,6
728,55776,57845766,934,493,4
729,90541,85473347,411,398,4
730,86066,46782611,866,947,3
731,60199,39375118,996,513,6
732,42947,92304421,141,681,3
733,79259,63592161,307,907,4
734,51120,64171453,438,663,5
735,34985,28961411,354,536,6
736,12506,66612500,159,259,1
737,62915,39773584,594,998,1
738,54777,25063639,500,199,3
739,57107,35952034,484,859,1
740,58520,66930653,0,0,4
741,21387,98582059,696,516,6
742,98088,18737031,183,568,5
743,10415,42187219,800,56,5
744,97693,33307414,697,691,5
745,97233,86818405,531,6,3
746,40350,62565782,401,300,1
747,36511,30393930,50,204,4
748,56652,13649320,114,106,6
749,87032,74676095,516,959,5
750,72344,68140951,895,157,1
751,30846,23081376,258,413,5
752,67663,64538094,159,882,4
753,59582,95283662,163,269,2
754,19667,31932287,535,775,6
755,13617,34223074,173,581,3
756,32068,5733439,560,802,3
757,48358,31121698,553,544,1
758,18191,38532671,22,288,4
759,92913,30713131,736,334,3
760,63580,88149424,643,601,3
761,85213,64848857,186,647,4
762,28278,82105161,219,469,1
763,20461,89615193,649,170,2
764,83818,21709461,119,927,3
765,87395,55898380,574,888,6
766,91575,14091349,155,721,1
767,45075,84931777,460,103,2
768,17432,57687152,417,585,6
769,38014,60056631,773,567,3
770,56411,49002067,436,114,6
771,19683,94693362,840,767,1
772,36740,24317654,282,342,6
773,82975,33019489,111,396,6
774,27262,22052192,382,999,4
775,49239,29010058,548,598,6
776,86876,94763533,88,525,6
777,26112,1945060,135,907,1
778,19921,6199114,900,577,3
779,68967,47298724,195,594,6
780,71738,88590613,636,143,2
781,52141,75419431,946,980,3
782,55026,85436800,137,34,5
783,51524,90328073,749,276,6
784,14593,94004080,512,619,6
785,61303,42850601,653,942,4
786,30487,61639087,471,930,6
787,66791,54542602,794,626,3
788,94441,54982265,738,241,3
789,70041,81719708,154,703,5
790,36897,89309246,138,432,2
791,40342,75185037,358,751,4
792,31524,31168547,317,460,2
793,56831,58878369,850,118,5
794,30650,25626252,113,446,2
795,15546,2568022,417,225,2
796,77551,97755514,654,591,4
797,21069,17578973,868,956,4
798,73108,51838195,609,213,1
799,33741,59402658,288,205,1
800,14937,74993761,651,826,5
801,12585,14028310,71,679,4
802,11247,93140601,107,923,2
803,74839,57696124,801,403,6
804,78130,17594074,12,39,3
805,61036,24635907,530,510,1
806,93480,79855919,539,3,2
807,71876,80288895,307,191,4
808,43326,37971339,571,132,1
809,18478,38280396,948,762,1
810,71881,13392128,344,963,1
811,52960,1468205,299,296,2
812,32494,76722070,925,50,3
813,97355,73818641,666,850,2
814,35035,31797380,986,739,3
815,19080,14216579,727,731,6
816,64920,5221011,947,974,2
817,73285,47232200,723,774,3
818,43078,12971189,828,459,3
819,21752,88606682,548,168,2
820,94252,95557668,49,811,5
821,49402,29522363,897,214,3
822,10827,51515827,709,700,6
823,31287,87450265,328,335,4
824,20002,50603900,636,409,2
825,27803,84201373,970,392,4
826,77411,99754405,275,527,2
827,44348,3256396,886,322,4
828,78982,82189825,362,470,5
829,62377,71584199,664,65,5
830,86208,71505885,360,264,1
831,61319,67081767,649,192,5
832,24666,33612318,405,366,4
833,71783,3722362,200,938,3
834,53293,68867071,563,963,6
835,60997,3329730,252,229,6
836,43697,49483882,700,311,1
837,32218,81089158,422,31,1
838,42734,29581462,106,59,5
839,13156,80559637,633,733,4
840,63034,39918146,3,601,2
841,71650,66200373,795,617,2
842,10961,96457565,125,719,5
843,86548,44847844,369,277,4
844,92575,12647732,970,787,5
845,18638,23261578,908,828,5
846,92458,41759567,635,323,4
847,15186,1415175,465,822,4
848,25180,13037174,662,212,1
849,95258,74705540,933,708,5
850,92905,61566667,558,437,2
851,12859,10142027,957,540,3
852,50560,87664165,919,211,6
853,14531,75267452,869,730,6
854,75762,94099861,395,859,3
855,78832,85925530,582,872,4
856,66125,4354378,363,723,5
857,70181,21463519,940,784,3
858,72715,37223335,275,446,6
859,17826,97305689,154,802,4
860,71959,45955014,472,652,1
861,76630,98276088,224,686,6
862,91819,50276749,639,890,3
863,68105,35008851,289,765,3
864,64382,32688781,797,2,4
865,63802,68775995,490,788,3
866,18646,56297667,476,454,6
867,98099,10971895,492,545,4
868,34794,50162123,990,879,6
869,21149,52454309,45,321,4
870,93778,66690429,767,514,1
871,93067,5430813,809,978,3
872,29919,79481809,464,915,2
873,11624,50114228,678,355,6
874,52470,80912078,504,554,2
875,94612,95078553,644,532,4
876,31968,98933718,805,27,6
877,66670,65484709,510,136,2
878,20975,49987907,790,804,2
879,98169,76109534,520,840,6
880,15529,67881179,447,69,3
881,10637,17636192,448,695,1
882,97637,42979379,498,422,5
883,69536,98953925,795,753,1
884,23958,44746672,928,727,5
885,46564,6975822,230,642,4
886,50496,81231357,189,926,1
887,50022,64337047,596,224,2
888,30438,96875633,742,159,1
889,40403,3104038,984,390,2
890,55743,47642232,327,441,3
891,56411,21332936,27,231,1
892,82161,16304621,687,498,6
893,61742,26307419,12,85,6
894,66322,65991194,965,243,3
895,35751,81858184,506,418,4
896,46893,51474739,842,841,6
897,76209,94862909,196,347,1
898,57086,63381408,161,502,5
899,27523,61378456,995,139,5
900,28691,35992488,216,60,4
901,64507,51999039,348,721,5
902,38090,19896178,539,330,6
903,75988,82153584,52,216,5
904,52076,88663246,888,38,3
905,86874,23105586,861,587,1
906,83804,93019136,912,861,3
907,38375,84613992,586,358,4
908,65882,41018219,231,717,5
909,14505,75722291,974,150,1
910,92402,76739176,699,64,1
911,14652,56072708,425,732,3
912,60731,73923449,539,21,6
913,45261,35372803,478,843,1
914,91369,50180141,49,951,1
915,85676,63393840,362,388,5
916,92091,12203312,590,776,6
917,96171,95237006,162,937,3
918,71423,2205251,959,964,6
919,71932,99235925,35,51,1
920,71063,15912238,775,121,1
921,96913,6432968,961,746,6
922,35502,81795355,716,519,5
923,80933,43242021,401,46,6
924,45543,17543823,331,589,5
925,71010,54879596,519,826,5
926,75867,78561129,575,147,6
927,56464,33670827,352,573,4
928,32287,75566398,804,231,3
